"names","values"
"itemid","126"
"event","Watch ""What the Bleep Do We Know"" (documentary/movie) right now."
"eventtime","2006-03-14 20:46:00"
"current_moodid","30"
"url","http://oceanseyes.livejournal.com/32264.html"
"userid","11275"
"itemid","125"
"event","I hate the way my mom sneezes."
"eventtime","2006-01-21 19:51:00"
"url","http://oceanseyes.livejournal.com/32060.html"
"userid","11275"
"itemid","124"
"event","okay kristiane,<br>
<br>

<lj-cut text=""here you go""><br>
LJ Friends Meme by embresponse <br>
<br>
scott yim is the one that you love.<br>
YOU are one you like but can't work out.<br>
You care most about kristiane<br>
erica is the one who knows you very well.<br>
andrea is your lucky star.<br>
sweet caroline is the song that matches with scott yim<br>
hey there delilah is the song for YOU<br>
easier to lie is the song that tells you most about YOUR mind.<br>
yesterday is the song telling you how you feel about life<br>
<br>
AHH the code got all messed up. but thats ok.<br>"
"eventtime","2006-01-05 21:29:00"
"current_moodid","113"
"url","http://oceanseyes.livejournal.com/31748.html"
"userid","11275"
"itemid","123"
"event","i just spent the last half hour making an avatar on yahoo while eating vanilla ice cream. oh yes.

new life goal: dunk into the ocean on new year's day"
"eventtime","2006-01-01 21:32:00"
"current_moodid","84"
"url","http://oceanseyes.livejournal.com/31569.html"
"userid","11275"
"itemid","122"
"event","""whoa. its crazy outside. all of a sudden the wind came and now i cant
even see the house across the street or my brothers going down the
hill in the kiddie pool. crazy man.<br>
<br>
yay for snow-days though. i needed a break. i had a terrible week.
yesterday i got a detention. then i had family photos when i got home
from dance which was silly. the guy got a few good ones of me though.""<br>
<br>
thats as far as i got in updating this thing before my dad came in
frantic because he couldnt find jimmy. the car was stuck in the snow in
the middle of the street and could be run-into if he didnt move it
soon. soo i had to go out and drive while he pushed, and ive never
driven before. so that was... interesting to say the least. but
never fear, we got it out eventually and now he's on the way to pick up
danny from day-care. i still dont know where jimmy and john are. this
week just keeps getting weirder.<br>
<br>"
"eventtime","2005-12-09 14:15:00"
"current_moodid","84"
"url","http://oceanseyes.livejournal.com/31338.html"
"userid","11275"
"itemid","121"
"event","&hearts;  <- look what i leaned how to make!!

in other news, my thanksgiving was nice. my family had a few other families over and there was lots of good food. how was yours? the day before thanksgiving i saw Rent with the Combo and it was amazing, but yuo've probably already heard about it. highly recommended. i aced my bio test today (cha-ching!) so that was happy-making. indoor track started and im starting to regret not joining, but the coach said i could join at any time so i still might. maybe like after christmas when i get bored with life.

oh and i got a myspace. i know, i know, there evil and whatnot. but what can i say, im weak.
ive been playing the piano a lot lately. so thats been interesting. i find it very relaxing, especially 'cause im not running anymore. 

Happy Birthday Andrea!

&hearts; Emily"
"eventtime","2005-11-29 14:57:00"
"current_moodid","125"
"url","http://oceanseyes.livejournal.com/31045.html"
"userid","11275"
"itemid","120"
"event","I had a SMASHING weekend. It involved an ATD, dance, study with erica, hangingoutage with erica (and with that comes the beloved mint chocolate-chip ice cream and a good movie- Ferris Bueller's Day off) a bonfire, and a  birthday par-tay.

I have soooo much more free time now that XC is over and i LOVE it. feel free to call and talk to me, now i actually can.

I heart Brendon Benson. listen to them, love them.

tomorrow i have no school and friday too. Ahhhhhhh."
"eventtime","2005-11-07 20:28:00"
"current_moodid","42"
"url","http://oceanseyes.livejournal.com/30807.html"
"userid","11275"
"itemid","119"
