"names","values"
"itemid","827"
"event","(Since Dean got a birthday post/letter in 2012 I thought the Mr. deserved one too. )

HAPPY BIRTHDAY JACK! I'm not even mad that its 10:30 and we are already home from celebrating. It makes me laugh when I think of how excited we were for a mid week date night and how, these days, ""mid week date night"" requires about a week of planning in advance and negotiating with our babysitter just how late she can stay out on school night.  I know I've been mocking you about this for weeks but I am DYING over the fact that you are 30 years old! How did that happen?! Imagine you could go back to the kid you were when we first met and tell him everything we would go through together in your 20's. Do you think you'd ever believe it? Or better yet, would you still ask me out that night?!  I love you more than I could ever put into a paragraph. Honestly my instinct was to make this lighthearted and funny (seriously, you are SO old!) but now that I'm sitting here with a little bit of quiet for the first time all day all I can think about is how loved I hope you feel and how I hope you know just how lucky I think I am to be your wife. You are re-tucking our children into bed right now and I could never do justice in words to the feeling I get when I see you with them. I am so grateful for every one of your 30 years and am so excited to start another decade of your life with you.  <3"
"eventtime","2012-10-17 22:43:00"
"url","http://yourbadhabit.livejournal.com/211806.html"
"userid","17650"
"itemid","826"
"event","Happy Birthday Dean!
I'm sorry that it has been 3 years since I honored you with your very own birthday post, good thing you know how much I love you even with out it. And in case you need reminding, I do! I love you like crazy! You and I know just how complicated all that love has made things the last few years but here I am, still telling the world that you are one of the greatest men I will ever know. Thank you for being my friend for over a decade! For loving me when I haven't been very lovable, for being right next to me for some of the best and worst moments of my life and making me laugh each step of the way. I should also send some love to your mama, who raised you right and treats me like one of her own. (Thank you!) I am about to burst with excitement waiting for that baby of yours to be born. Me and mine would not be the same with out you so I just know that you are going to be one amazing dad. I hope this year treats you well!
<br><br><br>"
"eventtime","2012-10-12 08:03:00"
"url","http://yourbadhabit.livejournal.com/211618.html"
"userid","17650"
"itemid","825"
"event","Avery has a baby brother, Grayson Jack. I promise to come back one day and tell you all about him."
"eventtime","2010-11-14 22:16:00"
"url","http://yourbadhabit.livejournal.com/211362.html"
"userid","17650"
"itemid","821"
"event","I'm taking a quick break from the festivities for another LJ tradition- Jackson's birthday post! My HUSBAND (it still makes me laugh to say that!) is 27 years old today! I would be pissed if I had to share my birthday with all the Gator hoopla but I don't think Jackson minds one bit. He is having a great day. 26 was a way better year than 25 was for sure but I have to say that I think 27 will the best yet. <3  

(Love that man, happy he was born, think he's getting old etc,etc... Haha. )"
"eventtime","2009-10-17 20:49:00"
"url","http://yourbadhabit.livejournal.com/210263.html"
"userid","17650"
"itemid","820"
"event","This is my annual ""Happy Birthday Dean!"" post. He is 24 today! I could not ask for a better friend. :)"
"eventtime","2009-10-12 21:30:00"
"url","http://yourbadhabit.livejournal.com/209969.html"
"userid","17650"
"itemid","815"
"event","I have a lot I want to say but the most important is that I put our wedding invitations in the mail today. SCARY! EXCITING! Haha."
"eventtime","2009-07-20 22:20:00"
"url","http://yourbadhabit.livejournal.com/208770.html"
"userid","17650"
"itemid","813"
