"names","values"
"itemid","26"
"event","<P><FONT color=#ff6666 size=6>lake orion!</FONT></P>
<P><FONT size=7>today is going to be alot of fun im going tubing and boating and tanning:]</FONT></P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&lt;&lt;3--katie</P>
<P>&nbsp;</P>
<P>comment please</P>"
"eventtime","2005-06-20 13:38:00"
"current_moodid","106"
"url","http://thats-hawt369.livejournal.com/6846.html"
"userid","15410"
"itemid","25"
"event","HAPPY FATHERS DAY!!!

whoop whoop!

well today i wentn  up to my aunts cabin on a lake and im staying here for a week:] hah i went tubing today! the water is warmmmm lol so yah its summer it doesnt really feel like summer tho... anyways im out!


leave some love sugar.

<3-katie"
"eventtime","2005-06-19 20:39:00"
"current_moodid","125"
"url","http://thats-hawt369.livejournal.com/6503.html"
"userid","15410"
"itemid","23"
"event","today is very amazing..hah 

saturday...soccer game went to paiges house with kayla the me n paige wnet to the movies with dorin and his neighbor and kayla went to nicks with some people and then  me and paige wnet to nicks after the movies for a bit and hung out ourtside bya fire thing lol hah were sweet....and then we went back to paiges house and paige thought her cat was a rock lmao and then we went ot bed at like 3:00 and paige was on the fone all night and yeah...

sunday..we woke up at ten josh called paiges fone lol and then we went tannign and then ate breakfast and then paige and kayla walked to nicks house but i left its tooooo hawttt lol and tehn we have soccer and then after were coming back to paiges house:]



<3---katie

comment please"
"eventtime","2005-06-05 12:38:00"
"current_moodid","83"
"url","http://thats-hawt369.livejournal.com/5985.html"
"userid","15410"
"itemid","22"
"event","today was deff gay we had some fricken african drummers...pretty lame but w.e better than classes hah...after school i went home and then i went to ashleys hosue and now we are chillen about to hit up the hawtt tubb :] hah i bet you wish you were over yonderr lol...peace


<3him...


-katie

comment please*"
"eventtime","2005-06-03 21:12:00"
"current_moodid","67"
"url","http://thats-hawt369.livejournal.com/5742.html"
"userid","15410"
"itemid","21"
"event","yess it fridayy....well today i went to school  late like always lol cua im sweet and then  we had multiactivity day and some fag ppl who tought us how to throw a effing frisbee lmao then now im at lexxis house helping her pack then were walking to my house and shes goign to thelp me pack and then im spending the night and then were going up north with some major hawtiesss lol 



<3-katie_lexx


comment please:]"
"eventtime","2005-05-27 17:58:00"
"current_moodid","41"
"url","http://thats-hawt369.livejournal.com/5626.html"
"userid","15410"
"itemid","20"
"event","today was ok.....i woke up at  like 7:15 and i went to school at 8:05 hah and school was def gay and then i went over lexxies house and i am still over and were going to dairy queen ;] pretty sweet...


i love you eddie;]



-katie


leave a comment please<3"
"eventtime","2005-05-24 17:26:00"
"current_moodid","61"
"url","http://thats-hawt369.livejournal.com/5219.html"
"userid","15410"
"itemid","19"
"event","Wow what a fun weekend! Mom was out of town! PARTAYY!

So Friday I went to Eboni's party <3 then i spent the night at Alexis's house! haha good times! 

Saturday I went to my dear Andi's house and we hung out wih Eddie <3, Robbie and Jerry. Haha we watched soccer for llike an hour. lol. When they left we rented movies and brought Andi's T.V. outside and watched Harold and Kumar go to whitecastle while we were in the hott tub! We went on a mid-night walk looking for these crzy people that were screming and we got lost! 

Today we woke up and went to Andi's little sister's soccer game. It was raining the wholeee time! then we came home and watched movies :]

i love eddie

-katie-andi"
"eventtime","2005-05-22 15:17:00"
"current_moodid","15"
"url","http://thats-hawt369.livejournal.com/4970.html"
"userid","15410"
"itemid","18"
