"names","values"
"itemid","68"
"event","hell yea!<br /><br />that sucker sold for 115 dollars!<img height=""314"" alt=""surfboard"" width=""225"" src=""http://i12.photobucket.com/albums/a202/CAluvNsurfBabe/surfboard1.jpg"" />"
"eventtime","2006-06-14 12:24:00"
"url","http://nless-dreamz.livejournal.com/17581.html"
"userid","11050"
"itemid","67"
"event","Im selling my surfboard on ebay...i think I bought it for about 100bucks...and right now it's at 81$ from 5 bidders...Im excited. haha

oh and i got promoted at work...to a trainer , i get to go to ""jamba school"" for 4 hours. haha

and then i just talked to my friend brett, who i also work with, and he just said i might get promoted again to a Lead...woot woot.&nbsp;

and i get paid tomorrow!

&lt;3"
"eventtime","2006-06-13 00:16:00"
"current_moodid","57"
"url","http://nless-dreamz.livejournal.com/17230.html"
"userid","11050"
"itemid","66"
"event","<img height=""444"" alt=""OLD WASHINGTON DC PICTURE...[random]"" width=""635"" src=""http://i12.photobucket.com/albums/a202/CAluvNsurfBabe/old.jpg"" />"
"eventtime","2006-06-07 20:37:00"
"url","http://nless-dreamz.livejournal.com/17001.html"
"userid","11050"
"itemid","65"
"event","So i just got home from my second time being in Washington DC...the first time was for that 8th grade trip...this one was wayyy better. haha it was tons of fun. It was a youth tour for kids my age from all over the United States.
EVERYONE had an accent and I  LOVED it! haha
i met my future husband..but I dont think Ill ever see him again. haha sad I know. 
but I have his name and address but I dont want to look like a retard and write a letter...thats such old technology...anywho, I had fun. It was a good way to kick off the summer. 
and on top of that, 

Its raining <3"
"eventtime","2006-06-07 18:54:00"
"current_moodid","132"
"url","http://nless-dreamz.livejournal.com/16686.html"
"userid","11050"
"itemid","64"
"event","I got a job at jamba juice!!

yay! :]"
"eventtime","2006-05-24 22:06:00"
"url","http://nless-dreamz.livejournal.com/16523.html"
"userid","11050"
"itemid","63"
"event","first date in a long time...

...it was good.
:)"
"eventtime","2006-04-04 00:40:00"
"url","http://nless-dreamz.livejournal.com/16153.html"
"userid","11050"
"itemid","62"
"event","I STEPPED ON A BEE LAST NIGHT!!!
my foot has been ran over by a car,
broken, sprained, twisted..whatever..
but being stung by a bee hurt so bad.lol"
"eventtime","2006-03-28 15:40:00"
"url","http://nless-dreamz.livejournal.com/15980.html"
"userid","11050"
"itemid","61"
"event","I need to find a job...
no food, except for coffee shops. decisions decisions"
"eventtime","2006-03-27 14:44:00"
"url","http://nless-dreamz.livejournal.com/15818.html"
"userid","11050"
"itemid","60"
"event","bad bad bad bad bad...
i did something that is not me AT ALL!
and now i ruined my friends ""chances"" with this girl who has 
a 6month relationship going...""but theyre having issues right now""..which i guess means you go and cheat on him!!!....but you know.. everyone gets mad at me!!!!!
those kids are full of drama and shit! OMG! im not going back to that house in 
LOOOOONG TIME!

that is all."
"eventtime","2006-03-23 10:18:00"
"url","http://nless-dreamz.livejournal.com/15489.html"
"userid","11050"
"itemid","59"
"event","i went to court this morning..actually we left the house at 830 and didnt get to the ""Snowflake Court House"" until 1145..sat down worked things out and left with having to go to traffic school..it's ALOT better than having to pay $300. So we left and got home around 4pm. and now i have to make up a day of school...GAH! oh well. 

went to cali over the weekend. went to a sports bar in La Jolla to watch the Duke vs Carolina..AND DUKE LOST!! ahhhhh :[. I had fun though. now i guess were still planning our spring break out. The options are: Mexico (party hardy), Colorado (snowboarding), or California..(beach and parties)...maybe half and half out of two of those. 

good day."
"eventtime","2006-03-06 16:37:00"
"url","http://nless-dreamz.livejournal.com/15157.html"
"userid","11050"
"itemid","58"
"event","I loved all of the text msgs I got today that said Happy Valentines Day from my friends. 
Especially from the ones that were sent at 6 in the morning. hahaha
Today was a good day for being single. :]

oh and Happy State Day. 
Arizona became a state today....(right?...lol)"
