"names","values"
"itemid","9"
"event","Hey LJ this weekend has been kind of cool I've chillied out with my brother Darrian and my friend mike and my gf Tiffany I met her two weeks ago and we are cool as hell she has a good personallity and we like some of the same things for instance I really didn't law and order svu unless my mom and brother were watching but I watched and actually paid attention to it and it is pretty good it was about this Nazi wanttobe's who adopted a black baby and had him killed for 70,000 dollars thats pretty messed up but I actually got into it. lol tonight New Year's Resolution comes on this is my first wwe ppv in a few months I hope its good unlike the last wwe ppv I saw o yea I decided to see if japan wrestling was any good and they are pyschotic I saw this ppv they had some many good matches I believe if they had a u.s. show wwe would be no more I mean they had these matches called death matches now one match would have been good but every match was a death match except for two they were great they were doing shit I have never ever seen in wrestling I hope they have another ppv soon please believe I will be ordering it. Me and my mom have had an ok weekend she's stays away from me and I do the same I guess u can say thats are way of getting along.I really am happy though because I found out that there is this school called fullsail that I like that I can start going to for college I did have my heart set on going to Ohio state or a scool in cali but I really do like fullsai because its strictly for music and I actually can get a degree for music production and the best part is its in Orlando and all I need is a ged so since my school stuff is all fucked up my friend told me I could go to Job corp and get my ged in a matter of 6 months I feel like thats what I might do hey who knows on monday I will give them a call and if everthing is straight than I will go from there. My goal is to be the first producer to not just do one type of music but different types of music together like trance and country something like that I really do like trance and hip hop but I also like many other types of music which will make me an even better producer and not just a one dimension producer.I want to be like rick rubin he does all kinds of music. Well my words are getting short so for now goodbye."
"eventtime","2006-01-08 09:10:00"
"current_moodid","125"
"url","http://deavenstacy.livejournal.com/2529.html"
"userid","3719"
"itemid","8"
"event","<STRONG><FONT color=#ff0000>Whatz good lj I'm back once again here is a little insight into my head. Well things have been the same Mom still doing the same shit still not back in school lol most kids love not bein in school but it gets boring after your out for awile and its bad enough that I already failed a grade now I'm bout to fail agian I hate this shit my mom got to go to school she told me she was really good in school damn I wish I had the chancce to actually go to school in one place for most of my life I've had to pack up and move I hate living out of a fuckin suit case this shit just sucks. My mom nows I am so close to talkin to those boiz in blu but I really don't want to then I just think about what will happen to my brother I know he will hate me if I do that thats one of the reasons I just shut up and continue to let her ruin my life my this is gonna have to change sooner or later or I don't know what to do this bitch had the nerve to ask me if I&nbsp; wanted to start selling crack I jus looked at her like she was stupid its bad enough she uses now she wants me to start selling it she said I wouldn't be mad if you started sellin and the she said if you get caught I pretend like I didn't know and I will get you out and everything and I know you won't believe this but she told me she wouldn't mind if I broke into houses I was pissed I just left the house because that just pissed me the fuck off I just couldn't believe she had said that but hey I guess since she does it that she figures that I will be like her but in no way or shape of form will I fuck my life up like she fucked hers up sometimes she has me feeling like fuck dis bitch she can go to hell but the sometimes she is actually caring so its kind of a crazy reletationship I don't know what to do at times my godbrotha J told me jus come up to Jersey and everything will b straight I believe him but I can't find the heart to snitch on her she not even fuckin payin the bills the fuckin phone got cut off damn! that was the only connection I had with the world besides the librarys computers and they are not open 24 hours so what the fuck thank god for comcast and Smackdown vs. Raw 06 without them I would be so fucking bored I would fuckin snap but damn I jus fuckin am about to give up I don't&nbsp; know if I can handle this shit anymore especially when she keeps saying we r goin leave georgia but she continues to smoke up the moving money FUCK!!!!!!!!!!!!! </FONT></STRONG>"
"eventtime","2006-01-06 07:34:00"
"current_moodid","28"
"url","http://deavenstacy.livejournal.com/2094.html"
"userid","3719"
"itemid","7"
"event","<STRONG><FONT color=#000099>Hey folks its me Deaven sorry haven't written for awile but I'm back well things have been kind of good kind of bad around my house once again my dad being the dumb ass he is messed up and got his self arrested can you believe arrested again I'm not that mad I know that sounds really fucked up but me and him barely get along so him being away kind of gives me time to breathe good news my mom was using really bad before my dad went to jail but now since we talked she has calmed it down a bit has she stopped for good I doubt it but its a good start o yea my room is shaping up to be really good I have my sterio hanging on my wall well&nbsp; not my sterio more like my speakers&nbsp; it looks really nice and I have them on this nice ass stand and since I want to be a producer/ DJ my mom found this sample machine where I put in a cd and it recordes a short sample then I can put that sample onto another song its sounds good as hell well thats whats going in my life right now stay tuned so I can keep you posted. GOOD BYE!<IMG src=""http://www.mtv.com/bands/c/carey_mariah/news_feature_032805/""></FONT></STRONG>"
"eventtime","2005-04-22 18:34:00"
"current_moodid","89"
"url","http://deavenstacy.livejournal.com/1888.html"
"userid","3719"
"itemid","6"
