"names","values"
"itemid","569"
"event","If anyone still reads this, I will be posting in my wordpress blog now, instead of having a xanga and a livejournal.&nbsp; i'm going to keep all my entries and will keep my username so i can post comments, but my thoughts will be here:<br /> <br /><a href=""http://missionsminded2818.wordpress.com/"">missionsminded2818.wordpress.com/</a><br /> <br /> thanks!<br /> <br /> -susan<br /> <br />"
"eventtime","2008-12-31 17:15:00"
"url","http://miahammfreak169.livejournal.com/145909.html"
"userid","9967"
"itemid","568"
"event","Yes, I&nbsp;am still alive.

No, I&nbsp;really don't have time to do a full update.

God is shaking things up in my life, and it is definitely going to be a semester unlike any other.

&lt;3"
"eventtime","2008-09-06 18:28:00"
"url","http://miahammfreak169.livejournal.com/145628.html"
"userid","9967"
"itemid","567"
"event","www.exuma08.blogspot.com

I'm only including the link so you can read my Exuma story, which, to be honest, I don't feel like copying and pasting into here.&nbsp; You can leave comments either here or there. :)
(This story is also on Facebook and Myspace, and Xanga I believe)."
"eventtime","2008-07-15 23:23:00"
"url","http://miahammfreak169.livejournal.com/145311.html"
"userid","9967"
"itemid","566"
"event","God is AMAZING.&nbsp;"
"eventtime","2008-03-31 18:15:00"
"url","http://miahammfreak169.livejournal.com/145117.html"
"userid","9967"
"itemid","565"
