"names","values"
"itemid","222"
"event","officially my last journal entry for at least 3 months... bju tomorrow! o boy...  still doesnt feel real.  bye everyone!"
"eventtime","2005-08-24 23:53:00"
"url","http://riceboy921.livejournal.com/56899.html"
"userid","12843"
"itemid","221"
"event","livejournal is stupid...

someone convince me to keep writing in it..."
"eventtime","2005-08-22 16:20:00"
"url","http://riceboy921.livejournal.com/56687.html"
"userid","12843"
"itemid","220"
"event","i got the long detailed version tonite from ericka...


i can die happy now"
"eventtime","2005-08-19 23:18:00"
"url","http://riceboy921.livejournal.com/56507.html"
"userid","12843"
"itemid","219"
"event","so merce calls me today

""hey andrew... oh crap, hey i'm gonna call you back.""

guess what happens next ?








nothing.



absolutely nothing.


way to get my hopes up..."
"eventtime","2005-08-19 21:56:00"
"url","http://riceboy921.livejournal.com/56253.html"
"userid","12843"
"itemid","218"
"event","It'S ALIVE!!!!!!!!!"
"eventtime","2005-08-16 19:47:00"
"url","http://riceboy921.livejournal.com/55850.html"
"userid","12843"
"itemid","217"
"event","Jesusmobile...

RIP  

today"
"eventtime","2005-08-16 16:03:00"
"url","http://riceboy921.livejournal.com/55699.html"
"userid","12843"
"itemid","216"
"event","i freaking think too much.  someone distract me quick!"
"eventtime","2005-08-14 21:05:00"
"url","http://riceboy921.livejournal.com/55455.html"
"userid","12843"
"itemid","215"
"event","so today consisted of me and mark playing on the computer, and killing some animated beings on the n64.  o man... just like old times.."
"eventtime","2005-08-13 18:58:00"
"url","http://riceboy921.livejournal.com/55067.html"
"userid","12843"
"itemid","214"
"event","got to see some of my class again.  it was wicked sweet.  a lot of laughs and stupid pictures lol... o man.  it was weird telling them i'd see them at thanksgiving... o well."
"eventtime","2005-08-11 22:09:00"
"url","http://riceboy921.livejournal.com/54937.html"
"userid","12843"
"itemid","213"
"event","so....i got this sweet ""key"" chain from tiff... its so amazing 



:) thanx tiff!"
"eventtime","2005-08-10 22:42:00"
"url","http://riceboy921.livejournal.com/54738.html"
"userid","12843"
"itemid","212"
"event","so yeah... cedar pointe trip

not as fun as last year... though there were some better moments

jaimie wasnt there first off.  that pretty much sucked butt.  it was a slow slow start to a comparitavely uneventful trip.  last year was so much more fun.  o man... but yeah.  u were sorely missed jaim.  dani came :)  that was a plus. of course.  the maxair was by far my favorite ride.  it was like being a drunk superman. holy cow that was fun.  lol.  did some little kiddy rides, and died in the heat.  i pretty much sweated all of the water that was in my body.  o man... i hate sweating.  so gross.  no millenium force.  we were too lazy to wait in line.  jerks.  o well... o yeah... i GOT A NEW FREAKING SWEET LAPTOP!! side note there...  i'm using it right now actually.  its sooooo sweet.  anyways.  church tonight... should be fun.  yay! ok... bye!"
"eventtime","2005-08-10 16:41:00"
"url","http://riceboy921.livejournal.com/54522.html"
"userid","12843"
"itemid","211"
"event","wow... so both of us get hit hard.  both of us are given a wake up call.  both of us are both put in situations that totally suck.  its like a nightmare that never ends.  u wanna wake up out of it... but nothing happens.  ur just stuck.  stuck in the worst possible scenario.  all you can ask is y?  y God?  why now?  of all times?  just when i'm having the time of my life?  what are u doing?! why are u screwing with my life?  

the thing is though... we both know that God is sovereign.  we both know that everything has a purpose in his perfect plan.  it just sucks to think that all of this bad... is actually for our good in some way.  we cant see it now,  but maybe God's preparing us for something... maybe he's protecting us.  he's waking us up from our childhood and getting us ready for all the real trials and stupidities that are to come.  ""i know this hurts... i just hope this may help in the end.  this is the only way i know to help you.  i love you.""  that's what he's saying.  ""you'll understand in the end"" our only job is to listen.  to listen to what he's trying to say, to what he's trying to do.. accept it because there isnt any other thing we can do... and then try to piece together our lives and move on.  

i dk... maybe this helped.  i'm here for you.  i love you, u know that right?"
"eventtime","2005-08-08 21:17:00"
"url","http://riceboy921.livejournal.com/54240.html"
"userid","12843"
"itemid","210"
"event","i needed today

an amazing bbq with all my filipino friends.  played nintendo like old times.  laughed, played frisbee.  it was so nice to be with all of them again.  

GOD IS SOOOOOOO AMAZING!!! I LOVE YOU GOD.

-Andrew"
"eventtime","2005-08-07 22:49:00"
"url","http://riceboy921.livejournal.com/53920.html"
"userid","12843"
"itemid","209"
"event","God really has his way of waking you up."
"eventtime","2005-08-06 20:35:00"
"url","http://riceboy921.livejournal.com/53621.html"
"userid","12843"
"itemid","208"
"event","so yeah... i was gonna fill out that sweet kissing survey that everyone else did... but i couldnt answer the questions lol..."
"eventtime","2005-08-04 22:54:00"
"url","http://riceboy921.livejournal.com/53354.html"
"userid","12843"
"itemid","207"
"event","so i wake up at freaking 7:30 cuz i have to go mow lawns with my bro...  grrr...  good thing the brysons have a sweet trampoline :)  so much fun.  i pretty much jumped on that and called dani since mark was the one the payment check was made out to.  i made him work. bwahahahaha. i wanted to go swimming.. but the gate to the pool was locked.  darn.  mrs thompson drove into the driveway as we pulled out.  too funny.  then drove home to watch kristen as mark and mom went to the dentist.  

we cleaned for a bit cuz dani was coming over :)  we watched hercules, some pbs, and then some homestarrunner to top it all off.  twas amazing.  its been so long since i went on that website... o man.  everything was hilarious.  well at least everything i remember... then dani left and i slept on the couch for a little bit.  i dk what was wrong with me but i was out like a light.  i mean i layed down then the next thing i know we were eating dinner.  ca-razy.  ate like a pig, then went online to go laptop shopping again... sigh.  so annoying.  i wish i could just create my perfect computer, then pay for it right then and there.  anyone wanna give me $2000?  if only...  

pulled some weeds outside, and then updated. 

i wanna go to europe again :("
"eventtime","2005-08-04 22:46:00"
"url","http://riceboy921.livejournal.com/53223.html"
"userid","12843"
"itemid","206"
"event","sooooo i havent updated in a long long time.  

vbs was sweet

teen week was... better than expected

hung out with ppl a lot... SWEET

college plans?... a bit stressing... but whatever

****:)****  <<-- that's for all you freaks who use the * thing to make ppl feel stupid cuz they have no idea what the freaking * stands for!  well there's 8 of them right there!!! bwahahahahahaha"
"eventtime","2005-08-02 23:35:00"
"url","http://riceboy921.livejournal.com/52957.html"
"userid","12843"
"itemid","205"
"event","<P>Hey do you guys got tickets???</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P><FONT size=6>FOR THE GUNSHOW!!!</FONT></P>
<P><FONT size=6></FONT>&nbsp;</P>
<P>hahahahahaha</P>"
"eventtime","2005-07-28 13:41:00"
"url","http://riceboy921.livejournal.com/52639.html"
"userid","12843"
"itemid","204"
