"names","values"
"itemid","257"
"event","0JTQsNCy0L3QviDQvdC1INC/0LjRgdCw0LsuINCe0YfQtdC90Ywg0LTQsNCy0L3Qvi4g0KXQvtGC0Y8g0LbQti3QutC70LjQtdC90YLRiyDQtdGB0YLRjCDQs9C00LUg0YLQvtC70YzQutC+INC80L7QttC90L4uDQrQl9CwINCy0YDQtdC80Y8g0L7RgtGB0YPRgtGB0YLQstC40Y8g0LzQtdC90Y8g0YLRg9GCINGD0YHQv9C10Lsg0LfQsNGJ0LjRgtC40YLRjCDQsdCw0LrQsNC70LDQstGA0YHQutC40Lkg0LTQuNC/0LvQvtC8LCDQv9C+0YHRgtGD0L/QuNGC0Ywg0LIg0LzQsNCz0LjRgdGC0YDQsNGC0YPRgNGDLCDRgdGK0LXQt9C00LjRgtGMINC90LAg0LzQtdGB0Y/RhiDQsiDQutCw0LfQsNGA0LzRgyDQsiDQmdC+0YjQutCw0YAt0J7Qu9GDLiDQo9GB0L/QtdC7INC/0L7RgtC10YDRj9GC0Ywg0LrQvtC90YLQsNC60YIg0YEg0L3QtdGB0LrQvtC70YzQutC40LzQuCDQuNC90YLQtdGA0LXRgdC90YvQvNC4INC70Y7QtNGM0LzQuCDQuCDQv9GA0LjQvtCx0YDQtdGB0YLQuCDQt9C90LDQutC+0LzRgdGC0LLQviDRgSDQvdC+0LLRi9C80LguINCj0YHQv9C10Lsg0L/QtdGA0LXQttC40YLRjCDRgtGL0YHRj9GH0Lgg0YfQsNGB0L7Qsiwg0L3QsNC/0L7Qu9C90LXQvdC90YvRhSDRgdC+0LLQtdGA0YjQtdC90L3QviDRgNCw0LfQvdGL0LzQuCDRh9GD0LLRgdGC0LLQsNC80LgsINGB0LzQvtCzINC80L3QvtCz0L7QtSDQv9C+0L3Rj9GC0Ywg0Lgg0L7RhtC10L3QuNGC0YwuIA0K0J/QvtGB0YLQsNGA0LDRjtGB0Ywg0L/QuNGB0LDRgtGMINCx0L7Qu9GM0YjQtSwg0YfQsNGJ0LUuIA0KU3RheSB0dW5lZC4="
"eventtime","2009-09-26 20:53:00"
"current_moodid","68"
"url","http://mini-cooper666.livejournal.com/65891.html"
"userid","10073"
"itemid","256"
"event","<lj-embed id=""2""/>"
"eventtime","2009-06-09 13:18:00"
"url","http://mini-cooper666.livejournal.com/65656.html"
"userid","10073"
"itemid","255"
