"names","values"
"itemid","36"
"event","NEW SELLING JOURNAL IS GUILTYCOBRA.

Livejournal.com/~Guiltycobra!!"
"eventtime","2010-12-26 12:54:00"
"url","http://blue-film.livejournal.com/9417.html"
"userid","1918"
"itemid","7"
"event","NEW SELLING JOURNAL IS GUILTYCOBRA.

Livejournal.com/~Guiltycobra!!



<center><u>feedback</u>

Positive: 39
Negative: 1 [ i dont think i deserved it ]

[ i am now pistols @ laundromatic ]

<u>scammers:</u>

<lj user=""l0ve2shoppe"">- payed her 16$ through paypal and never got my item. not only that, she's a shallow poor-asshole who's afraid of letting other people see the comments by screening them. not to mention that she banned me from commenting on her journal. she's obviously a poor-shit. :) let's throw pennies at the silly girl &hearts;!

<u>deadbeats:</u>

<lj user=""c0nverge"">- had so much difficulties with the money. not only that, she took over 2 weeks to send out money. out wait.. she lied about that. more like two weeks and a half. she hasnt responded to my emails, nor does want to solve it through. also, she was active in her own journal and obviously didnt have time to respond to my email asking if she's received my items. 

i know youre reading this, email me and ill happily remove you from this list if youd like to work it through.

<lj user=""day__break"">- hiding her feedback because i left her a negative."
"eventtime","2010-12-04 14:09:00"
"url","http://blue-film.livejournal.com/2027.html"
"userid","1918"
"itemid","37"
"event","<center>Updated: Dec 04, 2010

<font size=""8""><lj-cut text=""Clothes""></font>

<img src=""http://i216.photobucket.com/albums/cc86/brbchurch/Selling/IMG_4783.jpg"" border=""1"">
<b>Name:</b>Forever 21 Floral
<b>Price:</b>8$
<b>Size:</b> L
<b>Description:</b> Purchased from forever 21, Worn&washed once. Still like-new.
<b>Details:</b> None"
"eventtime","2007-12-27 13:57:00"
"url","http://blue-film.livejournal.com/9577.html"
"userid","1918"
"itemid","38"
"event","<center>Updated: Dec. 04, 2010

<font size=""8""><lj-cut text=""MISC""></font>"
"eventtime","2007-12-27 13:57:00"
"url","http://blue-film.livejournal.com/9912.html"
"userid","1918"
