"names","values"
"itemid","60"
"event","So, College is interesting. Let me just tell you Nova is so easy. 
   I am taking History- the prof. talks the whole time while we take notes and thats it.
   Sociology- interesting, the professor is extremely opinionated but at least we know were he stands i guess. I have to read a book called The Demon Haunted World (A Candle in the Dark) it is incredibly boring in the beginning but its getting better. The title is cool though. 
   Liberal Arts Math- really easy so far, if you are bad in math this class is great. There are so many math problems for homework though. Thats the only bad thing so far. 
   Art History- Mrs. Lash is great, she is very funny. We just run through a chapter of the humongous book every class while looking at cave paintings, so far. The only thing i don't like about this class is that you have to do a presentation...I hate them so much, I don't see what the point of doing them is. 
   That's all of the classes I am taking, only four this semester. Amber is in all of my classes so we carpool each other. The problem with signing up for all of the same classes with Amber is that I have her to talk to so i haven't really met to many other people. 
   My best friend Megan is off at ECU, she likes it there but has a lot of projects and stuff. And Jordyn is in Utah, I miss them..."
"eventtime","2005-09-09 19:17:00"
"current_moodid","5"
"url","http://popsiclecone.livejournal.com/15521.html"
"userid","12115"
"itemid","59"
"event","<img src=""http://i3.photobucket.com/albums/y67/mytornadoisresting/BeckyJordyndAndMegansGraduations/DSCN3251.jpg"" alt=""no more school"" />

Thanks for coming everyone! yes no more school!"
"eventtime","2005-06-10 23:59:00"
"url","http://popsiclecone.livejournal.com/15215.html"
"userid","12115"
"itemid","58"
"event","Monday was my last driving class, I got my license! So i'll get to start driving to school soon...
Today's half day in school seemed just as long to me as a regular day, I think I fell asleep in Algebra
or just zoned out because when I went back to work on the problem I had strange numbers that didn't make
sense down. 
 I'm going to my grandparent's house for Thanksgiving,who live in Warrington. All of my dad's relatives
will be there. This year we are also having some other people that are apparently related to me, coming and 
they have little kids who will be sitting by me...I just hope they aren't annoying. Besides going to my 
grandparent's house, I'm really not doing anything but I want to go see Finding Neverland, which looks 
really good."
"eventtime","2004-11-24 13:05:00"
"current_moodid","84"
"url","http://popsiclecone.livejournal.com/14937.html"
"userid","12115"
"itemid","57"
"event","""Stop and read as you pass by,
    As you are now, Once was I,
      As I am now, You will be,
Prepare for death and follow me.""

 Tomorrow is the first day of school..."
"eventtime","2004-09-06 17:59:00"
"current_moodid","134"
"url","http://popsiclecone.livejournal.com/14709.html"
"userid","12115"
"itemid","56"
"event","Summer... it's almost over but I don't really care because I only have one more year to get through. The first few weeks are ok but I do wish there was still more then two weeks left because after school gets going you have to suffer for 9 more months. I really don't know what I am going to do after highschool though, I might just end up going to NOVA, which is fine with me anyway. Senoir pictures was the 10th, it went ok, there were only about 5 other people there. It felt weird being back in that empty school. I hope the pictures turn out ok."
"eventtime","2004-08-22 17:59:00"
"current_moodid","5"
"url","http://popsiclecone.livejournal.com/14369.html"
"userid","12115"
"itemid","55"
"event","wow i haven't updated since the beginning of the school year... anyway monday i got to go driving with my mom, parking her stupid van sucks. So i have 13 out of 40 hours i need to get my license... My brother also took me driving that night while it was raining. My mom needed us to go grocery shopping for her, i've never driven at night or in the rain before so that was interesting considering i couldn't see the lines on the road from the glare of all the headlights. But it was cool, i got to drive my brothers jetta. Yesterday in my guitar class, all the bands had to play on stage in front of our class while she video taped it. It was worth four grades. Dan, who plays the melody in both of our songs, didn't show up until one band before we went on. It was a good thing he did show up because Justin and i would have had to play by ourselves, Justins the cords and i am the bass player. We did pretty good, it was alot better than our practise one last time. Then today I found out i past my chemistry SOL, so i passes the class. Also today is Jennifers birthday!"
"eventtime","2004-06-03 14:42:00"
"current_moodid","5"
"url","http://popsiclecone.livejournal.com/14181.html"
"userid","12115"
"itemid","54"
"event","Saturday i got my hair cut, i got it relayered, i think it looks good :) Bleck i had 3 tests today, i think i failed 2... Hey have any of you seen Joan of Arcadia? Yeah this Saturday is the Fall Jubilee, i love going to that!! Spirit week is this week yesterday was class color day mine was red, that was boring, what happened to pajama day or hawian day?!? today was wear a college shirt day Zzz...tomorrow is wacky day, thursday is to be announced day, what ever that is, and friday is Halloween/school colors day. My schools colors are Black and Orange so...yeah. Woo! new Gilmore Girls tonight!! Yay! Oh and i saw Jordyn's friend on 7th Heaven yesterday :) maybe one day that will be her!! Ok i am bored. Au revoir"
"eventtime","2003-09-30 14:44:00"
"current_moodid","5"
"url","http://popsiclecone.livejournal.com/13912.html"
"userid","12115"
"itemid","53"
"event","<img src=""http://images.quizilla.com/1033888669_ffavoidant.jpg"" border=""0"" alt=""HASH(0x86ab8e8)""><br>avoidant
<br><br><a href=""http://quizilla.com/users/rosiekins/quizzes/Which%20Personality%20Disorder%20Do%20You%20Have%3F/""> <font size=""-1"">Which Personality Disorder Do You Have?</font></a><BR> <font size=""-3"">brought to you by <a href=""http://quizilla.com"">Quizilla</a></font>"
"eventtime","2003-09-24 15:49:00"
"current_moodid","22"
"url","http://popsiclecone.livejournal.com/13733.html"
"userid","12115"
"itemid","52"
"event","yesterday was Jordyn's churches dance it was fun, i had a good time, eccept the only time a guy asked me to dance my sister cut in!! grr... any it was fun though and i met a few people and got to see my jordyn! yay!! Eew school tomorrow and once again i have to play a song in front of my guitar class by myself ok actually it isn't infront of the class it is at my seat but still...i don't like it. Oh and yay French tomorrow :)"
"eventtime","2003-09-21 20:01:00"
"current_moodid","93"
"url","http://popsiclecone.livejournal.com/13556.html"
"userid","12115"
"itemid","51"
"event","the first to weeks went ok, cept spanish 3, it was way hard and Mrs. Cocca only spoke in spanish, i had know idea what she was saying!! So i switched into French 1, i love just listening to everyone talk it sounds soo cool, i love it! Now if i could only catch up with the class, i am soo behind cause i missed the first 4 days and they already know the alphabet, # 1-20 and greetings! I think i will have to stay after or something and catch up. Guitar class is cool, i had to play infront of the class on wednesday, it was a test, i was so nerves, but i actually did pretty good so i am happy :) I have to learn Beautiful Brown Eyes by tomorrow... I have the same lunch as some of my friends so i am happy. I was invited to this guys concert saturday, but i don't think i will go cause a) my mom prolly wouldn't let me go and if she did, b) she would wan't to come in when she picked me up, or talk it their parents (if they are even going to be there) and stuff like that:( oh well Sunday is Hard-Core and hopefully Zsazsa is coming!! So much fun!"
"eventtime","2003-09-11 19:11:00"
"current_moodid","44"
"url","http://popsiclecone.livejournal.com/13265.html"
"userid","12115"
"itemid","49"
"event","Summer is finally over and i have to go back to school tomorrow, noooo! I hate school so much, but maybe this year will be better. I hope so anyway..."
"eventtime","2003-09-01 21:24:00"
"current_moodid","2"
"url","http://popsiclecone.livejournal.com/12629.html"
"userid","12115"
"itemid","48"
"event","<table width=""530"" border=""1"" bgcolor=""#000000"">
  <!--DWLayoutTable-->
  <tr> 
    <td width=""520"" height=""61"" valign=""top""><p><font color=""#FFFFFF""
  size=""+3"">popsiclecone 
        is emotionally distant.</font></p></td>
  </tr>
  <tr> 
    <td height=""61"" valign=""top""><font color=""#FFFFFF"">I bet no one's surprised that you never post your current mood.  In fact, I bet most of your friends are so sick of you locking them out of your life that they hate you behind your back.  Shame.</font></td>
  </tr>
  <tr bgcolor=""#CCCCCC""> 
    <td height=""61"" valign=""top""><p> </p>
      <p align=""center""><font color=""black"" size=""-2"">brought to you by <lj 
        user=""interim32"">. wanna know your livejournal's mood ring 
        color? enter your username and hit the button.</font></p>
      <form action=""http://www.cs.utexas.edu/users/rlatham/moodring.cgi"" method=""post"" name="""" id="""">
        <div align=""center"">
          <p><font color=""#000000""> 
            <input name=""user"" type=""text"" id=""user"">
            <input type=""submit"" name=""Submit"" value=""Submit"">
            </font></p>
        </div>
      </form></td>
<center><h3>Livejournal Mood Ring</center></h3>
  </tr>
</table>

it is so sad and yet so true... i never really post how i feel, do you guys really secretly hate me for it though??"
"eventtime","2003-08-27 20:40:00"
"current_moodid","104"
"url","http://popsiclecone.livejournal.com/12492.html"
"userid","12115"
"itemid","47"
"event","ok so saturday was zsazsa's awesome party, thanx for inviting me zsa!! I met alot of new people and got to see my old friends from elementry school, like zhiarah(i hope i spelled her name right), julianne, bill, and jessica :) I miss them, wish i went to osbourn... anyway back to the fun stuff haha me jordyn and marissa went to drop stuff of at jordyns house so marissa could see jordyns room but the door was locked and no key so...on our way back jenn, justin and hannah jumped out at us! Jordyn screamed which scared me, they all laughed at us but mostly jordyn so yeah. Before it was over we all crowded on the couch on top of each other for a group picture, bill sat on my lap he is so hot but anyway someone had to take the picture so he decided he would do it...darn, lol jk. Okay well then basically we went home..."
"eventtime","2003-08-25 23:09:00"
"current_moodid","57"
"url","http://popsiclecone.livejournal.com/12115.html"
"userid","12115"
"itemid","46"
"event","ok so today i got my wisdom teeth pulled out, they gave me so many shots of novicane it isn't funny. Luckally i couldn't feel anything after that and i chose to be awake while they did it, don't ask me why, man my mouth hurts right now! anyway they only part i didn't watch was when the dentist told me to close my eyes cause he was sewing up my gums were we pulled out my teeth, i had 4 removed. After it was done they stuffed my cheeks with gaws, i looked like a chipmunk or as jen puts it ren from Even Stevens when her cheeks got all puff after she got her braces off. The nurse or dentist's assistant or whatever you call her asked me if i wanted to see my teeth, i shook my head no, i would prefer not to, she said they looked like dice... so now i am hunger but everytime i try to eat something like pudding or ice cream it hurts soo bad just to swallow so i think i would rather put up with my stomach grumbling that all that pain, it really sucks. The medicine helps a bit though so i don't feel to bad, i guess. Zsazsa i think or i hope i will be up to going to your party, i really want to go. Thanx again everyone for the comments :) you guys are the best. I think i will go rest so i can recover. Jorydn i posted the address to the website i got the pick from on the last entry in the comments thing."
"eventtime","2003-08-20 22:13:00"
"current_moodid","27"
"url","http://popsiclecone.livejournal.com/11886.html"
"userid","12115"
"itemid","45"
"event","well tomorrow i am going to the dentists and getting my wisdom teeth pulled out, wish me luck. Today i had to swallow 1 pill every four hours, 4 pills total today, its for i guess the pain for when they pull them out or something i am not really sure... Yeah saturday is zsa's party but i don't now if i will feel up to it but i hope so."
"eventtime","2003-08-19 20:29:00"
"current_moodid","134"
"url","http://popsiclecone.livejournal.com/11552.html"
"userid","12115"
"itemid","44"
"event","so i just got back from PA saturday it was ok but there wasn't much to do there excpect swim in the pool which had a stupid rule about not swimming under water. WHile we were there we went to Nemacolin and went in the old run down factory's were my uncle worked in the mines and we got lots of pics. Last monday we went to west virginia to some lodge, wasn't much there either except the outdoor pool that we swam at at 10pm and there were no outside lights in or around the pool the only one they had was on the door leading to the inside of the lodge. So basically i just watched alot of tv and stuff. Wednesday i have to go get my wisdom teeth pulled out, which really sucks.

<table border='1' cellspacing='0' cellpadding='2' align='center'><form action='http://memegen.deskslave.org/viewmeme.pl?un=Sari&meme=1060343392' method='POST'><tr><th colspan=2 bgcolor='#000000'><font color='#DDDD88'>Who Will You Marry? by Sari</font></th></tr><td bgcolor='#000000'><font color='#FFFFFF'>Name</font></td><td bgcolor='#DDDDAA'><font color='#000000'><input type='text' name='Name' value='Rebekah Bliss' size='20'></font></td></tr><td bgcolor='#000000'><font color='#FFFFFF'>Date</font></td><td bgcolor='#DDDDAA'><font color='#000000'>June 23, 2062</font></td></tr><td bgcolor='#000000'><font color='#FFFFFF'>Spouse</font></td><td bgcolor='#DDDDAA'><font color='#000000'>Eminem </font></td></tr><td bgcolor='#000000'><font color='#FFFFFF'>Price of Wedding</font></td><td bgcolor='#DDDDAA'><font color='#000000'>$730,801</font></td></tr><input type='hidden' name='un' value='Sari'><input type='hidden' name='meme' value='1060343392'><tr><td colspan=2 align='center' bgcolor='#000000'><input type='submit' value='Fill Out Your Answers and Try it!'></td></tr><tr><td colspan=2 align='center' bgcolor='#000000'><font size='-1' color='#FFFFFF'>Created with <a href='http://www.livejournal.com/users/quill18/'><img src='http://stat.livejournal.com/img/userinfo.gif' style='vertical-align:bottom;border:0;'><font color='#DDDD88'>quill18</a></a>'s <a href='http://memegen.deskslave.org/'><font color='#DDDD88'>MemeGen</font></a>!</font></td></tr></table></form>"
"eventtime","2003-08-18 19:15:00"
"current_moodid","64"
"url","http://popsiclecone.livejournal.com/11277.html"
"userid","12115"
"itemid","43"
"event","Yesterday i went swimming again at Vint Hills pool it was more crowded than on tuesday, and i got even more badley burned on my face and shoulders. If i don't get tan from this i am going to be mad!! I went with Amy and Maggie phil, and lori and since it is right by Megans house we brang her along too. It was fun except the whole getting burned thing."
"eventtime","2003-08-07 14:11:00"
"current_moodid","5"
"url","http://popsiclecone.livejournal.com/11062.html"
"userid","12115"
"itemid","42"
