"names","values"
"itemid","42"
"event","<font color=""#ff99cc"" size=""7"">It's my Birthday!!!!!</font>"
"eventtime","2007-02-05 14:48:00"
"current_moodid","126"
"url","http://joestori.livejournal.com/10757.html"
"userid","7564"
"itemid","38"
"event","<img style=""WIDTH: 345px; HEIGHT: 322px"" height=""380"" alt="""" width=""580"" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/P7050003.jpg"" /><br /><img style=""WIDTH: 347px; HEIGHT: 347px"" height=""552"" width=""347"" alt="""" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/cf8a3741.jpg"" /><br />"
"eventtime","2006-07-10 11:50:00"
"url","http://joestori.livejournal.com/9735.html"
"userid","7564"
"itemid","26"
"event","<table style=""COLOR: black"" bordercolor=""#000000"" cellspacing=""0"" cellpadding=""2"" align=""center"" border=""1"">
    <tbody>
        <tr>
            <td align=""center"" bgcolor=""#d4e1ff""><font style=""FONT-SIZE: 14pt; COLOR: black""><strong>Your Extroversion Profile:</strong></font></td>
        </tr>
        <tr>
            <td bgcolor=""#dbe2fe"">Sociability: Medium</td>
        </tr>
        <tr>
            <td bgcolor=""#e2e4fd"">Cheerfulness: Low</td>
        </tr>
        <tr>
            <td bgcolor=""#eae5fc"">Activity Level: Very Low</td>
        </tr>
        <tr>
            <td bgcolor=""#f1e6fb"">Assertiveness: Very Low</td>
        </tr>
        <tr>
            <td bgcolor=""#f8e8fa"">Excitement Seeking: Very Low</td>
        </tr>
        <tr>
            <td bgcolor=""#ffe9f9"">Friendliness: Very Low</td>
        </tr>
    </tbody>
</table>
<div align=""center""><a href=""http://www.blogthings.com/howextrovertedareyouquiz/"">How Extroverted Are You?</a></div>"
"eventtime","2006-05-16 15:13:00"
"url","http://joestori.livejournal.com/6880.html"
"userid","7564"
"itemid","20"
"event","<br /><img style=""WIDTH: 241px; HEIGHT: 275px"" height=""405"" alt="""" width=""289"" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/1c2a5e58.jpg"" />"
"eventtime","2006-05-10 15:08:00"
"current_moodid","31"
"url","http://joestori.livejournal.com/5249.html"
"userid","7564"
"itemid","16"
"event","OMG! Good news for Jeanette. They found her wallet at Burger King. AHH! Lol the Manager called her school and left her a message that they found her wallet. AHAHAHAHA shes careless. <br /><img style=""WIDTH: 221px; HEIGHT: 249px"" height=""356"" alt="""" width=""352"" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/DSC03683.jpg"" />&nbsp;<br />This is for you, babe.&nbsp;<br /><br /><img style=""WIDTH: 222px; HEIGHT: 266px"" height=""489"" width=""227"" alt="""" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/file3.jpg"" /><br />- My sis, the troll.<br /><img style=""WIDTH: 225px; HEIGHT: 212px"" height=""480"" width=""225"" alt="""" src=""http://i6.photobucket.com/albums/y235/effinluvme4ever/file2.jpg"" /><br />-Jeanette &amp; Becca (my sis from anotha motha n fatha)"
"eventtime","2006-05-08 12:34:00"
"current_moodid","61"
"url","http://joestori.livejournal.com/4256.html"
"userid","7564"
