"names","values"
"itemid","14"
"event","well im at alyssas houes, and im FUCKING DRUNK haahahahahahhhhhhhhhhhaaaaa.god good times. well ill [post lat r bye
fubk beeeee"
"eventtime","2004-08-08 02:30:00"
"url","http://greenmnmsrgood.livejournal.com/3633.html"
"userid","5898"
"itemid","13"
"event","god finally im ungrounded, im so fucking happy. um lets see, summer school is alright, some good times going on ""(OH SHIT)"" 
but anyways, my life still sucks in some ways. but i guess thats partly my own fault. 
but on a better note i may gte to gop to LA to vist some of my friends(Chris & Chad) and i also have a longboard compition coming up that i forgot about. but i so excited for it to come, even through i haven't been out on the waves for a while,but what can u do, not much
god my cousin is getting married to day, and im involed in the wedding, it suchs ass, i should have said NO whe nthey asked me to help with, but the good thing is that i get to tell people what to do.
lets see anything esle i need to get out in the open, um i really feel like making out right now, but what can u do, im always like that hehe. yes well talk to u all later. bye

fuck bees"
"eventtime","2004-06-26 13:22:00"
"current_moodid","120"
"url","http://greenmnmsrgood.livejournal.com/3580.html"
"userid","5898"
"itemid","12"
"event","So guys, hows it goin? 

Dude, its been a hella long time since i've posted haha. Sorry about that, everyone keeps telling me to post but my computer hates me so what can you do?

Lets see whats gone on in my life.....COMPLETELY NOTHING!!! Um....uhhhhh....but um.. but um.. but um... uhhhh yea...hahahahhahaha ahhh ahahah aaa yea i've been wanting a boyfriend alot lately, and i mean i like people but it just doest seem like it would work. Yea so all of EVERYONE who reads this we have to hang out over the summer. And for everyone who knows about 'THE CELEBRATION' i will talk to you.

KIM AND SARAH I NEED TO TALK TO YOU....

Ohhhhhh alyssa and sean are so cute together!! I just love it!! and i JUST I made it happen hahah.

Uh..... I think thats it for now. I will TRY and post soon, i promise.

fuck bees"
"eventtime","2004-06-11 15:23:00"
"current_moodid","59"
"url","http://greenmnmsrgood.livejournal.com/3214.html"
"userid","5898"
"itemid","11"
"event","okay i haven't posted for a long time...im sorry i can't keep up all the time, but im going to try harder....okay what is this tea party thingy about?, and guess what i got into CART and im taking architectural design... but the sucky thing is that im not going to be at lunch next year, cause im going in the afternoon, but yea beside that im happy, yes yes thats all i have right now
fuck bees
-----AVILA"
"eventtime","2004-03-20 17:59:00"
"current_moodid","15"
"url","http://greenmnmsrgood.livejournal.com/2868.html"
"userid","5898"
"itemid","10"
"event","okay i have a question for everyone... well um i like this guy and his name is john(its different jon) and well i really i mean really like him, and well a lot of people say he likes me 2, and they say i just tell him i like him and go out with him, but the thing is that hes is short like a lot shorter then me, cause u guys know how tall i am and well hes not, and he is all so a freshman, and i don't know if hell like really that much in the cave and i don't know if all of u will let him into our community or not...so if u have some advice u could give me comment on my journal. thanks
fuck bees"
"eventtime","2004-02-20 19:11:00"
"current_moodid","127"
"url","http://greenmnmsrgood.livejournal.com/2611.html"
"userid","5898"
"itemid","9"
"event","im so happy, i finally changed my icons...i love them...okay thats all i have to say right now....
fuck bees"
"eventtime","2004-02-12 20:08:00"
"current_moodid","99"
"url","http://greenmnmsrgood.livejournal.com/2425.html"
"userid","5898"
"itemid","8"
