"names","values"
"itemid","137"
"event","yesterday i went to the loop. there was like no one there. ross's parents picked me up and i chilled with ross most of the time. and i finally got to smoke with him. =)

today i have nothing to do. im wicked bored. sngfnsfnasf
i need friends. that arent grounded. that'd be nice. 

yeah
bye. 
<3"
"eventtime","2006-10-14 14:49:00"
"url","http://hockey-is-hot.livejournal.com/35180.html"
"userid","6384"
"itemid","136"
"event","hmm. its a long weekend. 
so friday i went to the loop. same old same old.
saturday, i stayed at home. ALL DAY. but, i got to see meghan!! =) =) =) and i went adventuring in the woods with my sister and my cousin. we found a baby snake. and i held em and stuff. he was a cutie. then later we watched Fever Pitch. awesome movie<333
then today we had lunch with my aunt for her birthday and stuff. then we went APPLE PICKING!! that was cool. then we went to walmart and kmart looking for halloween costumes. i just setteled for stuff i had at home. imma be little red riding hood :) and then i walked down to market basket and visited cristina at work. and got an application for there.
no clue whats in store for tomorrow. please do something with me?! <3

<333"
"eventtime","2006-10-08 23:39:00"
"url","http://hockey-is-hot.livejournal.com/35070.html"
"userid","6384"
"itemid","135"
"event","oh, so today really sucks.
i was just thinking. 
THINKING thats it!
and i realize everything sucks
my friends are ghey
my family doesnt care
and i cant get the guy i REALLY want.
plus i think he doesnt like me anymore.
everything i care about
its ghey

i cried for like ever today

i suck

i should kill myself."
"eventtime","2006-09-17 15:34:00"
"url","http://hockey-is-hot.livejournal.com/34615.html"
"userid","6384"
"itemid","134"
"event","so today was boring.
at 8 i watched high school musical.
it was awesome. but then shortly after.
i think i might have flipped out too hard.
and lost my best friend.
hope fully not and we can go back to being 
the best of friends. 
other then kalli and mary's relationship
i envy it greatly."
"eventtime","2006-08-24 22:36:00"
"url","http://hockey-is-hot.livejournal.com/34315.html"
"userid","6384"
"itemid","133"
"event","so tomorrows my birthday.
im pretty excited, i guess.
imma go to the loop. 
it's like one of the last times to go before school starts.
hopefully i'll have a good day.
and my party's on saturday so hopefully that'll be fun.
rawr, i need cigarettes.
<33"
"eventtime","2006-08-24 12:17:00"
"current_moodid","4"
"url","http://hockey-is-hot.livejournal.com/34210.html"
"userid","6384"
"itemid","132"
"event","my mom's still being a bitch about the whole prank call thing.
*sigh*
whatever.
hopefully i'll have a good time at the loop tonight.
then veronicas party tomorrow.
then a cookout sunday.
it better go well.
of i might have to kill someone,
or myself.
<3"
"eventtime","2006-08-18 12:52:00"
"url","http://hockey-is-hot.livejournal.com/33861.html"
"userid","6384"
"itemid","131"
"event","so the other day someone prank called my house. they said they were sorry for gang banging my mom. and talked about sperm and masturbation and shit. well my moms pissed. last night we had a yell/screaming fight because of it. who ever made the call better come out and tell me. anfgnsae;dka;kdsmg fucking people."
"eventtime","2006-08-17 10:26:00"
"url","http://hockey-is-hot.livejournal.com/33709.html"
"userid","6384"
"itemid","130"
"event","So yesterday i had another little ""party"" thing. Bill, Krista, Cristina, Hogan, Nathan, Steven, Angie, Nikki and Dillon came. It was one of my better ones. We didnt swim much tho. It was mostly indoors, other then cigarettes and trampoline. Bill brought his DDR so we played that. Me and Krista played pool against Hogan and Dillon. That was quite interesting, especially neigher one of them can play pool. We played 3 games, they won 2 of them just because we scratched on the 8 ball. So later, Bill and Cristina made out in the spare bedroom while the rest of us were chilling on the trampoline. They came out and them me and angie went in there. Haha, then Nikki and Hogan decided to join us. So then of course my mom walks in. She just kinda said something to me then shut the lights back off then closed the door. Wow i love my mom. That was wicked fun. Earlier in the pool, it was only me, nikki, angie, krista, dillon and hogan. To we all decided to gang up on nikki and pull her top off hen hide it from her. THAT was fun. :D then me and angie decided to take ours off too. haha were losers. I cooked on the grill later and they were all calling me butch. *pouts* But whatever.
Anywho, i had fun. Defiantely doing it again, soon. <3"
"eventtime","2006-08-02 15:03:00"
"current_moodid","113"
"url","http://hockey-is-hot.livejournal.com/33322.html"
"userid","6384"
"itemid","129"
"event","im really bored today.
i was supposed to go over bills house today.
but his dad had to go somewhere.
oh well, i believe im going there tomorrow!
it'll be fun. 


oh yeah, we lost the playoffs yesterday.
all my fault too, they made me pitch.
jsflkalfkbs im so fucking pissed.
rawr."
"eventtime","2006-07-27 15:40:00"
"current_moodid","47"
"url","http://hockey-is-hot.livejournal.com/33268.html"
"userid","6384"
"itemid","128"
"event","i havent updated in sooooo long.
im going to the mall tonight with bill, paul, cristina and jade. 
shall be fun! <3"
"eventtime","2006-07-21 14:27:00"
"url","http://hockey-is-hot.livejournal.com/32996.html"
"userid","6384"
"itemid","127"
"event","long time no see. 
well today i went to the loop.
we got out of school early, cuz of finals.
so im going to canobie tomorrow, pretty sweet.
aaaannnndddd

the school year is over! no more being a stupid freshmen. =)
<3"
"eventtime","2006-06-22 20:48:00"
"url","http://hockey-is-hot.livejournal.com/32668.html"
"userid","6384"
"itemid","126"
"event","hello livejournal.
havent updated in a long time. well, school is out in 15 more school days. =) summer is here in about 17 days. yeah, lots of things to look foreward to. yeah. <3"
"eventtime","2006-06-04 12:09:00"
"url","http://hockey-is-hot.livejournal.com/32381.html"
"userid","6384"
"itemid","125"
"event","so yeah. havent updated in a while. umm. i bleached my hair. and now i just have to wait like a day and then i can dye it teal! yay! i cant wait! its gonna look awesome! im so excited. yeah. i havent been emo in a long time. its great. 

tomorrow i cant talk all day. im standing up for the gays and kinda like protecting against the people who make fun of gays, lesbians, and bisexuals. so a group of us is going to be silent all day. wow, idk if i can do it. its gonna be hard. 

<3"
"eventtime","2006-04-25 20:47:00"
"current_moodid","68"
"url","http://hockey-is-hot.livejournal.com/32059.html"
"userid","6384"
"itemid","124"
"event","hmm. ive been a whole lot happier. yay! no more emo! probably cuz i was emo during the winter, now its warmer out so im happier. i should move to like california and always be happy. =) yeah thats all my thoughts for now.

oh yes. and vacation in one more day! =) =) =) =)"
"eventtime","2006-04-12 14:24:00"
"current_moodid","15"
"url","http://hockey-is-hot.livejournal.com/31805.html"
"userid","6384"
"itemid","123"
"event","so monday was softball tryouts. and a lot of the girls didnt come because of the funeral. so we practiced but they didnt make any cuts. then the second day the made first cuts and i didnt make it. =( now i have to fucking practice 395723568956 times harder all year round so i'll make it next year. i think i might have gotten cut cuz i had an F on my report card tho. i dont know. it just sucks. yeah. i should kill myself. stfu."
"eventtime","2006-03-23 14:49:00"
"current_moodid","5"
"url","http://hockey-is-hot.livejournal.com/31653.html"
"userid","6384"
"itemid","122"
"event","so yeah todays an emo day. Krista and veronica were like ""fighting"" and they were both pissed and they kinda took it out on me. so i got emo and like cried in the corner of algebra today....yeah. and my twin was emo too. haha twin. today just really sucked. so....bye"
"eventtime","2006-03-08 15:53:00"
"current_moodid","9"
"url","http://hockey-is-hot.livejournal.com/31419.html"
"userid","6384"
"itemid","121"
