"names","values"
"itemid","7"
"event","yesterday i ate nothing.
@ the princeton club:
elliptical machine:20 minutes.
bike:15 minutes
run on treadmill: 15 minutes
bike agian: 15 minutes
___________
=65 minutes"
"eventtime","2006-03-16 00:37:00"
"url","http://thinkinthin.livejournal.com/2026.html"
"userid","15701"
"itemid","4"
"event","SSdtIG5vdCBnb2luZyB0byB1cGRhdGUgZm9yIGF3aGlsZSwgDQp0aWxsIEkgcmVhY2ggYSBjZXJ0YWluIGdvYWwgd2VpZ2h0Lg0K4pml"
"eventtime","2004-08-04 13:13:00"
"url","http://thinkinthin.livejournal.com/1099.html"
"userid","15701"
"itemid","3"
"event","today i had 500 calories.
bicycle 30 mins.
treadmill 30 mins.
elliptical 30 mins.
200 situps."
"eventtime","2004-06-21 23:07:00"
"url","http://thinkinthin.livejournal.com/919.html"
"userid","15701"
"itemid","2"
"event","450 calories today."
"eventtime","2004-06-20 14:41:00"
"url","http://thinkinthin.livejournal.com/669.html"
"userid","15701"
