"names","values"
"itemid","449"
"event","LJ! There you are! o_O

So random post because people in chat were talking about LJ which made me think of my LJ... So i logged in (and amazingly got my password right on my first try)... And after going through some super old posts (some filled with old Lio drama, which made me cringe), I thought, HAY I SHOULD POST ON HERE. So here I am.

News point 1 of the day:
I CAN HEAR!!! YAY!!! :D First day of full hearing in over a week! Me so happy! ... Though I think the only CotU people who would possibly still read this LJ entry already saw my exultation in my tweet earlier today... Oh wells. I'm known for repeating my stories anyway since I talk too much and never remember who I tell my stories to in the first place. Nothing new. XD

News point 2:
Had a telephone interiew with a MD this evening.  Unfortunately, the number the MD provided me with was a wrong number. So, I called this dude twice asking for the MD.  Second time, he sounded mighty disgruntled with me.  Sad tiems.  But, it freed up my evening, so good times for me. :)

I think I'm going a little bit nuts with the impending graduation of Aichan from Morning Musume... This evening while driving home, I was accelerating (Joh was in the car with me) and had to shift up.  I had been blabbing on (as I tend to do) and forgot which gear I was in. So I interrupted myself and said ""Where am I going?"" (as in what gear do I need to shift to). So i looked at my speedometer and then my gearbox to figure it out (I was almost 80km/hr, so I had to go to 5th), and responded to myself ""5th gen!"" While Joh looked over at me and said "".... You're nuts."" lolol

The other day, Love Namida Iro played on my Ipod in the car, and (again with joh in the car) I yelled out ""Aichan!"" *pause....* *Joh looks at me* ""..... AYAYA. I MEANT AYAYA!!!""  I see many an issues with me in the coming months.

Anyway... that's all for now. My new years resolution: update LJ at least once a month ... hurpdurp. We'll see how that goes.

Also... i feel like I need an Aichan LJ icon now. XD"
"eventtime","2011-01-25 21:15:00"
"current_moodid","99"
"url","http://puffalumpy.livejournal.com/115121.html"
"userid","12348"
"itemid","448"
"event","<ul class=""loudtwitter"">
  <li><em>22:48</em> @<a href=""http://twitter.com/fayette_"">fayette_</a> How was Miss Saigon? I'm seeing it next weekend! :) <a href=""http://twitter.com/maizedot3/statuses/18240373210"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-07-11 00:01:00"
"url","http://puffalumpy.livejournal.com/114748.html"
"userid","12348"
"itemid","447"
"event","<ul class=""loudtwitter""><li><em>21:24</em> .. A humbling experience for Lebron when he has a 1 hour special to announce where he's going? Humble my butt. -_-; <a href=""http://twitter.com/maizedot3/statuses/18078413048"">#</a></li> <li><em>21:36</em> lol. i missed the announcement watching SYTYCD <a href=""http://twitter.com/maizedot3/statuses/18079576875"">#</a></li></ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-07-09 00:04:00"
"url","http://puffalumpy.livejournal.com/114517.html"
"userid","12348"
"itemid","446"
"event","<ul class=""loudtwitter""><li><em>11:59</em> BOOYAH!!! Mine and @johpan 's JR exchange passes arrived today... 1 month to go!!!! :O <a href=""http://twitter.com/maizedot3/statuses/17959341333"">#</a></li> <li><em>13:54</em> @<a href=""http://twitter.com/babyga76"">BabyGA76</a> It's not the actual pass... It's an exchange order, so i turn it in when i get to japan to get my pass <a href=""http://twitter.com/maizedot3/statuses/17967325339"">#</a></li> <li><em>14:34</em> @<a href=""http://twitter.com/babyga76"">BabyGA76</a> will definitely do.. I'm gonna be taking pictures like mad when I get to Japan. XD <a href=""http://twitter.com/maizedot3/statuses/17970119195"">#</a></li> <li><em>00:00</em> @<a href=""http://twitter.com/fayette_"">fayette_</a> You know, I mention spam, egg &amp; rice to my co-workers and they think I'm nuts... But man, is that ever a meal of champions. &amp;lt;3 <a href=""http://twitter.com/maizedot3/statuses/18006875374"">#</a></li></ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-07-08 00:03:00"
"url","http://puffalumpy.livejournal.com/114292.html"
"userid","12348"
"itemid","445"
"event","<ul class=""loudtwitter""><li><em>11:24</em> @<a href=""http://twitter.com/mfudolig"">mfudolig</a> ... dude. I read that as you owing the library 40K. XD that would SUCK. -_-; <a href=""http://twitter.com/maizedot3/statuses/17580593341"">#</a></li> <li><em>17:24</em> Camping time!! Back Sunday! Bye twitter! XD <a href=""http://twitter.com/maizedot3/statuses/17601436049"">#</a></li></ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-07-03 00:01:00"
"url","http://puffalumpy.livejournal.com/113951.html"
"userid","12348"
"itemid","444"
"event","<ul class=""loudtwitter"">
  <li><em>17:13</em> #Toronto ppl - Gas is up 8 cents tomorrow! Stupid HST. Fill up tonight!! <a href=""http://twitter.com/maizedot3/statuses/17441938440"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-07-01 00:06:00"
"url","http://puffalumpy.livejournal.com/113884.html"
"userid","12348"
"itemid","443"
"event","<ul class=""loudtwitter"">
  <li><em>07:13</em> @<a href=""http://twitter.com/maxaroni_"">maxaroni_</a> HAPPY HAPPY MAXDAY! :D <a href=""http://twitter.com/maizedot3/statuses/17324609791"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-30 00:04:00"
"url","http://puffalumpy.livejournal.com/113607.html"
"userid","12348"
"itemid","442"
"event","<ul class=""loudtwitter""><li><em>13:54</em> Random earthquake during lunch. o_O <a href=""http://twitter.com/maizedot3/statuses/16866078296"">#</a></li> <li><em>14:00</em> lolol Toronto Star: ""People in Toronto are reporting feeling tremors at about 2:45 p.m. today."". It's only 2 pm.<a href=""http://tinyurl.com/2886n5w"">tinyurl.com/2886n5w</a> <a href=""http://twitter.com/maizedot3/statuses/16866444020"">#</a></li> <li><em>15:06</em> That earthquake was like 400 km away from Toronto... Wonder what it felt like over there. <a href=""http://twitter.com/maizedot3/statuses/16870345936"">#</a></li></ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-24 00:03:00"
"url","http://puffalumpy.livejournal.com/113342.html"
"userid","12348"
"itemid","441"
"event","<ul class=""loudtwitter"">
  <li><em>21:25</em> Just locked the door to the old house for the last time. 16.5 years.... sad tiems. T__T <a href=""http://twitter.com/maizedot3/statuses/16658214689"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-21 00:02:00"
"url","http://puffalumpy.livejournal.com/113129.html"
"userid","12348"
"itemid","440"
"event","<ul class=""loudtwitter"">
  <li><em>13:21</em> @<a href=""http://twitter.com/brian_ltd"">brian_ltd</a> Fully orange... probably not. XD But lots of bright colours. Alll one colour in a house would be too monotonous <a href=""http://twitter.com/maizedot3/statuses/16560353155"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-20 00:02:00"
"url","http://puffalumpy.livejournal.com/112755.html"
"userid","12348"
"itemid","439"
"event","<ul class=""loudtwitter"">
  <li><em>10:33</em> @<a href=""http://twitter.com/hello_online"">hello_online</a> Uh... You do realize that 50,000,000 million hits = 50,000,000,000,000, right? <a href=""http://twitter.com/maizedot3/statuses/16393202748"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-18 00:05:00"
"url","http://puffalumpy.livejournal.com/112480.html"
"userid","12348"
"itemid","438"
"event","<ul class=""loudtwitter"">
  <li><em>14:06</em> @<a href=""http://twitter.com/murrponchan"">MurrPonChan</a> *hugs* *hugs* *hugs* *hugs* *hugs* *hugs* <a href=""http://twitter.com/maizedot3/statuses/16325041240"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-17 00:01:00"
"url","http://puffalumpy.livejournal.com/112310.html"
"userid","12348"
"itemid","437"
"event","<ul class=""loudtwitter"">
  <li><em>10:38</em> Result of Moving Day 1: Gots me an orange wall again! Needs a 2nd coat, tho. Also... super achy. XD <a href=""http://twitter.com/maizedot3/statuses/16229042056"">#</a></li>
</ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-16 00:01:00"
"url","http://puffalumpy.livejournal.com/111875.html"
"userid","12348"
"itemid","436"
"event","<ul class=""loudtwitter""><li><em>23:27</em> Get the keys to the new house tomorrow.... GUUH THE MOVE BEGINS. T__T <a href=""http://twitter.com/maizedot3/statuses/16119556299"">#</a></li> <li><em>23:27</em> @<a href=""http://twitter.com/katrinaanncris"">KatrinaAnnCris</a> I was talking w/ my mom about you getting sentimental, and I realized that we've lived in this house since b4 u were born XD <a href=""http://twitter.com/maizedot3/statuses/16119607771"">#</a></li></ul>Automatically shipped by <a href=""http://www.loudtwitter.com"">LoudTwitter</a>"
"eventtime","2010-06-14 00:00:00"
"url","http://puffalumpy.livejournal.com/111871.html"
"userid","12348"
"itemid","435"
