"names","values"
"itemid","280"
"event","its beenn forever since i wrote in this shit,



time flies =["
"eventtime","2007-10-17 02:42:00"
"url","http://cherries-r-good.livejournal.com/71698.html"
"userid","2765"
"itemid","279"
"event","<img src=""http://i2.photobucket.com/albums/y11/skankkk/me4.jpg"" alt="""" /><br /><br />I miss my phone.<br /><br /><img src=""http://i2.photobucket.com/albums/y11/skankkk/Picture015.jpg"" alt="""" /><br /><br />we're pretty cute. YUP and NO i am NOT naked. lol<br /><br /><br /><br /><br />so thngs have been going whatevers lately. nothing i can really complain about i suppose. working a lot. um kicken it with my son a lot and trying to work things out wih steven so we're not fighting anymore.. but thats going a little rocky.. =/ kk well i like IHOP thats all. <br /><br /><br />peace&lt;3"
"eventtime","2006-06-06 02:11:00"
"current_moodid","87"
"url","http://cherries-r-good.livejournal.com/71578.html"
"userid","2765"
"itemid","278"
"event","Just when I think things cant get any worse..

they do.




I want to know what i did to deserve this much pain..?"
"eventtime","2006-03-24 21:09:00"
"current_moodid","9"
"url","http://cherries-r-good.livejournal.com/71398.html"
"userid","2765"
"itemid","277"
"event","PFA+PEZPTlQgc2l6ZT0yPlNBVFVSREFZLCBTRVBURU1CRVIgMjRUSCBJUyBUSEUgQkFCWSBTSE9XRVIgITwvRk9OVD48L1A+DQo8UD48Rk9OVCBzaXplPTI+OTIyOCBET1dORVkgQVZFLiBET1dORVkgQ0EsIDkwMjQwLjwvRk9OVD48L1A+DQo8UD48Rk9OVCBzaXplPTI+SVQgU1RBUlRTIEFST1VORCAxIEFORCBFTkRTIEFST1VORCA1OjMwSVNILjwvRk9OVD48L1A+DQo8UD48Rk9OVCBzaXplPTI+Q0FOJ1QgV0FJVCBUTyBTRUUgWU9VIEFMTCBUSEVSRSDimaU8L0ZPTlQ+PC9QPg=="
"eventtime","2005-09-19 08:03:00"
"current_moodid","4"
"url","http://cherries-r-good.livejournal.com/70923.html"
"userid","2765"
"itemid","276"
"event","<P>I haven't sent out the invations to the baby shower yet.</P>
<P>I'm still trying to get my shit together.</P>
<P>Things are sometimes really fucked, but you know.. whatever! Life goes on.</P>
<P>&nbsp;</P>
<P>Any of you, don't make plans for the 24th of September, that's the baby shower date.</P>
<P>Damn, and my birthdays September 8th. I think this on is going to suck.</P>
<P>&nbsp;</P>
<P>Thanks.</P>"
"eventtime","2005-08-19 18:06:00"
"current_moodid","28"
"url","http://cherries-r-good.livejournal.com/70690.html"
"userid","2765"
"itemid","275"
