"names","values"
"itemid","3"
"event","I am very lazy...so lazy that I can't even check my e-mail...hum...yeah..that's right. I can't even check my e-mail, even though it takes just a few seconds!! I've just been sitting here....staring at my computer. I have no life what can I say?!? I can say that I am Sarah....:) heh....doing absolutely nothing...yup...that's right! nothing!!"
"eventtime","2004-03-01 15:57:00"
"current_moodid","26"
"url","http://ugleeduks.livejournal.com/806.html"
"userid","16184"
"itemid","2"
"event","hey I've updated this twice! wow..I'm getting the hang of this! In such a short time! Wow I'm good! Whoot!! Ok...I'll write ya'll later! Brit..er...Sarah...=)"
"eventtime","2004-02-11 16:28:00"
"current_moodid","106"
"url","http://ugleeduks.livejournal.com/557.html"
"userid","16184"
"itemid","1"
"event","I swear I am sssooo Sarah...I'm sure of it...right Jenny?!? Wait! I don't know the Jenny sitting right  next to me now do I?!? I just gave myself away...anyhow I told you I would make you an account..and well, I did something I said I would! for once :) Ok..I'll see you on AIM later on, and I'll tell you how to make this thing look cool and how to insert your personal info! Oh! and you need to learn how to update it too. I'm going to ttyl! Luv ya! Brittany...er...no Sarah..I swear...I don't know who I'm writing to and why...I'm just talking to myself...ha!"
"eventtime","2004-02-11 08:15:00"
"current_moodid","58"
"url","http://ugleeduks.livejournal.com/269.html"
"userid","16184"
