"names","values"
"itemid","2779"
"event","RIP Peter... &lt;3<br /><br /><br /><lj-embed id=""1""/>"
"eventtime","2011-05-08 13:47:00"
"url","http://ungoddess.livejournal.com/711452.html"
"userid","16256"
"itemid","2767"
"event","I'm ""Lilith Astaroth"" on both of them, look me up!   you can hear My newest musical endeavors on the <a href=""http://myspace.com/lilithastaroth"" target=""_blank"">Myspace page</a> too! =)"
"eventtime","2007-09-01 22:00:00"
"url","http://ungoddess.livejournal.com/708511.html"
"userid","16256"
"itemid","2766"
"event","I'm not updating this LJ account anymore - and I'll be making the entries dissapear fairly soon, so please go and add me on this one instead, if you haven't already!! I don't want to loose any of my buddies! =)
http://acamstar.livejournal.com"
"eventtime","2007-04-11 19:51:00"
"url","http://ungoddess.livejournal.com/708293.html"
"userid","16256"
