"names","values"
"itemid","34"
"event","Since no one really updates this or reads it anymore, I am going to start posting on Myspace instead. It will be easier to only have to check one website and everyone that has ever commented on my livejournal is on myspace as well. Anyone who might read this, but not comment on it, my profile on myspace.com is 
http://www.myspace.com/philipvogelsberg

The link directly to my weblog is
http://blog.myspace.com/philipvogelsberg

So goodbye livejournal! Its been fun, but its easier to put pictures and other stuff on myspace."
"eventtime","2006-01-12 19:49:00"
"url","http://happybastrd.livejournal.com/8946.html"
"userid","6067"
"itemid","33"
"event","SSBoYXZlIHJlYWxseSBiZWVuIGVuam95aW5nIG15IGpvYiBsYXRlbHkuICBJIGFtIGluIHRoZSBtaWRkbGUgb2YgZGVzaWduaW5nIG15IGZpcnN0IHdlbGwuICBJdCBpcyB2ZXJ5IGNoYWxsZW5naW5nLCBidXQgaW4gYSBnb29kIHdheS4gIFBsYW5uaW5nIGhvdyB0byBkcmlsbCBhIHdlbGwgaXMgbGlrZSBhIGxvZ2ljIHB1enpsZSwgZXhjZXB0IHRoYXQgeW91IGRvbuKAmXQgaGF2ZSBhbGwgdGhlIGluZm9ybWF0aW9uIGFuZCB5b3UgZG9u4oCZdCBrbm93IGlmIHlvdSBnb3QgaXQgcmlnaHQgdW50aWwgeW91IGRyaWxsIGl0LiAgVGhlcmUgaXMgYSBsb3Qgb2YgdW5jZXJ0YWludHksIGJ1dCBieSBjb3JyZWxhdGluZyBtYW55IHNvdXJjZXMgb2YgaW5mb3JtYXRpb24geW91IGNhbiBtYWtlIGEgcHJldHR5IGdvb2QgZXN0aW1hdGUgb24gd2hhdCB3aWxsIGhhcHBlbi4gIEl0IGhlbHBzIHRoYXQgbXkgYm9zcyBrbm93cyBldmVyeXRoaW5nIGFib3V0IGRyaWxsaW5nIGFuZCBnaXZlcyBtZSBkaXJlY3Rpb24sIGJ1dCBsZWF2ZXMgbWUgc3BhY2UgdG8gZ28gYWJvdXQgaXQgbXkgb3duIHdheS4gIE15IG9ubHkgY29tcGxhaW50IGlzIHRoYXQgSSB3aWxsIGJlIGxlYXZpbmcgZm9yIG15IGZvcmVtYW7igJlzIGFzc2lnbm1lbnQgYmVmb3JlIHRoZSB3ZWxsIEkgYW0gcGxhbm5pbmcgd2lsbCBiZSBkcmlsbGVkIHNvIEkgd29u4oCZdCBiZSBhYmxlIHRvIG1ha2UgdGhlIGRheS10by1kYXkgZGVjaXNpb25zIG9uIHdoYXQgdG8gZG8uICBJIHJlYWxseSBob3BlIHRoaXMgcm90YXRpb24gZ29lcyBmYXN0IChmb3IgYSBsb3Qgb2YgcmVhc29ucykgYW5kIHRoYXQgSSBjYW4gYmVjYW1lIGEgcmVhbCBkcmlsbGluZyBlbmdpbmVlciBhcyBzb29uIGFzIHBvc3NpYmxlLiAgIFRoZSBmYWN0IHRoYXQgdGhlIG9pbCBpbmR1c3RyeSBpcyBib29taW5nIHJpZ2h0IG5vdyBoZWxwcy4gIEl0IG1lYW5zIFNoZWxsIHdpbGwgYmUgcmVhbGx5IG5pY2UgdG8gZXZlcnlvbmUgZm9yIGEgd2hpbGUgYmVjYXVzZSB0aGV5IGRvbuKAmXQgd2FudCB0byBsb3NlIHBlb3BsZS4gIFRoZXkgYXJlIGhpcmluZyBuZXcgcGVvcGxlIHJpZ2h0IG5vdyBmb3IgNiUgbW9yZSB0aGFuIHRoZXkgaGlyZWQgbWUgZm9yIDYgbW9udGhzIGFnby4gIFRoYXQgbWVhbnMgdGhhdCBJIHdpbGwgZ2V0IG15IHBheSByYWlzZWQgdG8gdGhlIG5ldyBlbnRyeS1sZXZlbCBzYWxhcnkuIEJvbnVzIQ=="
"eventtime","2006-01-11 18:18:00"
"current_moodid","70"
"url","http://happybastrd.livejournal.com/8474.html"
"userid","6067"
"itemid","32"
"event","For some reason lately the small talk has been harder than ever.&nbsp; I go to work and see these guys who I see every day and have almost nothing in common with and struggle to think of anything to say.&nbsp; I am not even worried about trying to say something funny or amusing or clever; just trying to think of ANYTHING worth saying is hard.&nbsp; I think its worse now that I have been thinking about it because if there is anything that makes pointless small talk even worse, its being under pressure to have something to say.&nbsp; Like today for example.&nbsp; Chris (a guy I work with) and I had lunch with two vendors for a company that sell products that we are using.&nbsp; So for a full hour we have to make conversation with these guys who are both at least 20 years older then us about football, air conditioning, housing, and a slew of other interesting and stimulating topics.&nbsp; It is so weird that if it gets quiet, it has to feel awkward.&nbsp; Like I am not a very interesting or social person or something.&nbsp; There are so many people out there who can just sit down and talk to anyone at any time and be laughing and interesting the whole time.&nbsp; And you know that those salesmen (and everyone else) greatly prefers the company of those people to dorks like me.&nbsp; Its so weird because when I am around people who have shared interests, I talk quite a bit.&nbsp; A good example is Dave from my last job.&nbsp; I used to love talking to him about movies, music, food, and things that I find interesting.&nbsp; Maybe I just need to take up some totally lame, but socially accepted (at least in Texas) hobbies like fishing or hunting or driving sports cars or playing poker three times a week."
"eventtime","2006-01-06 21:36:00"
"current_moodid","44"
"url","http://happybastrd.livejournal.com/8427.html"
"userid","6067"
"itemid","31"
