"names","values"
"itemid","5"
"event","Just Chillin after a tiring day at the karate dojo.&nbsp; SHAWN!!!&nbsp; If you are reading this CALL ME!! (933-7651) I got the GUITAR!!&nbsp; I just need to learn how to play it, and thats your job, so stop logging off and actually let me talk to you biatch!&nbsp; w00t!&nbsp; Just got invited to the movies, so Jordin ir your reading this ;)&nbsp; Well I thought today would turn out to be nuthin special, but you never know what could happen I guess.

(Just learned the tabs for 7 Nation Army w00t!)"
"eventtime","2004-06-16 22:10:00"
"current_moodid","49"
"url","http://skilledllama.livejournal.com/1295.html"
"userid","14050"
"itemid","4"
"event","Hey n00bs,

Sorry for no post yeasterday, I spent the whole day at a karate testing.&nbsp; After it was cool though because i went over to my friend matt's house.&nbsp; During which we watched Kill Bill, and Resivior Dogs.&nbsp; Which were very good movies.&nbsp; Today is gonna be awsome because its my BIRTHDAY!!!&nbsp; I already got 20 bucks so the day is lookin up for me.&nbsp; And I have a Battletech tourney to go to later and that is goin to bem fsckin sweet.

w00t"
"eventtime","2004-06-13 09:47:00"
"current_moodid","40"
"url","http://skilledllama.livejournal.com/1196.html"
"userid","14050"
"itemid","3"
"event","Hey you n00bs,

Just chillin after drivers training. Its a good way to burn two hours of your day, but hey, in another year i'll be driving so yeah.&nbsp; Sorry I havent updated in awile, my sister has been having wierdo people over since my parents have been gone for a week, which was sweet!&nbsp; And now both my sister and my mom are gone for the whole weekend!&nbsp; Party at Mark's House!!&nbsp; I have a baseball game tonight at Powell #6, which is gonna not be that fun.&nbsp; I'm bored so call me.

w00t!"
"eventtime","2004-06-11 14:34:00"
"current_moodid","5"
"url","http://skilledllama.livejournal.com/842.html"
"userid","14050"
"itemid","2"
"event","I have no reason to update, I just did.

w00t!"
"eventtime","2004-05-26 15:03:00"
"url","http://skilledllama.livejournal.com/558.html"
"userid","14050"
"itemid","1"
"event","I just started it, theres no reason, I just did, yay."
"eventtime","2004-05-20 16:09:00"
"url","http://skilledllama.livejournal.com/384.html"
"userid","14050"
