"names","values"
"itemid","58"
"event","<a href=""http://pics.livejournal.com/anka_5tak/pic/00003fcs/""><img src=""http://pics.livejournal.com/anka_5tak/pic/00003fcs/s640x480"" width=""360"" height=""480"" border='0'/></a>"
"eventtime","2011-10-05 21:46:00"
"url","http://anka-5tak.livejournal.com/14881.html"
"userid","818"
"itemid","56"
"event","0L7QutCw0LfRi9Cy0LDQtdGC0YHRjywg0LzQvtGPINC60LLQsNGA0YLQuNGA0LAg0L3QsCAzINC60LIu0Lwg0LHQvtC70YzRiNC1LCDRh9C10Lwg0L/QviDQt9Cw0LzQtdGA0LDQvCDQkdCi0JguLiA6LSkpDQrQuCDRgtCw0LrQvtC1INCx0YvQstCw0LXRgi4uDQrQvNC10LvQvtGH0YwsINCwINGA0LDQtNGD0LXRgi4uICkpDQrQvdC10LTQstC40LbQuNC80L7RgdGC0Ywt0YLQviDQstGB0LUg0LTQvtGA0L7QttCw0LXRgi4u"
"eventtime","2008-02-24 22:29:00"
"current_moodid","107"
"url","http://anka-5tak.livejournal.com/14437.html"
"userid","818"
"itemid","54"
"event","0LLRi9C10YXQsNC70LAg0LrRgNCw0YHQuNCy0L4g0YEg0LfQsNC/0YDQsNCy0LrQuC4uLg0K0YjQsNC60LDQuy3Qs9C+0LvRg9Cx0LDRjyDRg9GB0YLRgNC40YbQsCDQndCV0JbQndCeINCy0YvQv9C40YHQsNC7INC80L3QtSDRiNGC0YDQsNGEINCyIDEwMDAg0YAsDQrQv9C+0LPRgNC+0LfQuNC7INC/0LDQu9GM0YfQuNC60L7QvCDQuCDRgdC60LDQt9Cw0LssINGH0YLQviDQvdC10LvRjNC30Y8g0YLQsNC6INC00LXQu9Cw0YLRjC4uLg0KDQrQv9C+0LQg0LLQv9C10YfQsNGC0LvQtdC90LjQtdC8Li4uINGC0LDQutC+0LPQviDQtdGJ0LUg0L3QtSDQsdGL0LvQvi4uLg0K0LTQsCDQuCDQsdC10L3Qt9C40L3Rh9C40Log0LTQvtGA0L7Qs9C+0LLQsNGCINC/0L7Qu9GD0YfQuNC70YHRjyA6LSgoKA=="
"eventtime","2008-02-12 19:26:00"
"current_moodid","106"
"url","http://anka-5tak.livejournal.com/13989.html"
"userid","818"
"itemid","55"
"event","0LIg0YHRg9Cx0LHQvtGC0YMg0L/QvtC70YPRh9C40LvQsCDQuNGB0Log0LIgNTcwMDAg0YAuINC+0YIg0JjQndCT0J7QodCh0KLQoNCQ0KXQkCDRgSDQv9C+0LLQtdGB0YLQutC+0Lkg0LIg0YHRg9C0Li4uDQrQsNCy0LDRgNC40Y8g0LHRi9C70LAgMDkvMDIvMjAwNS4uINGA0L7QstC90L4gMyDQs9C+0LTQsCDQvdCw0LfQsNC0Li4uDQrQutCw0Log0LLRi9GP0YHQvdC40LvQvtGB0Ywg0YHQtdCz0L7QtNC90Y8sINCyINC80L7RjiDRgdGC0YDQsNGF0L7QstGD0Y4g0L3QuNC60YLQviDQt9CwINCy0YvQv9C70LDRgtC+0Lkg0L3QtSDQvtCx0YDQsNGJ0LDQu9GB0Y8sDQrRhdC+0YLRjyDRjyDQsdGL0LvQsCDQt9Cw0YHRgtGA0LDRhdC+0LLQsNC90LAg0L/QviDQntCh0JDQk9CeLCDQv9C40YHQsNC70LAg0LfQsNGP0LLQu9C10L3QuNC1INC+0LEg0LDQstCw0YDQuNC4LCDQuCDQutC+0L/QuNGPINC80L7QtdCz0L4g0L/QvtC70LjRgdCwINCyINC00LXQu9C1INGDINGB0YPQtNGM0LguLi4NCg0K0YHRg9C0IDIx0LPQvi4uLiDQs9C+0YLQvtCy0LvRjtGB0Ywg0LzQvtGA0LDQu9GM0L3Qviwg0Lgg0L/QuNGI0YMg0YDQtdGH0Ywg0LTQu9GPINGB0YPQtNGM0LguLg0KDQrQuNGB0YLQvtGA0LjRjyDQvtC00LjQvSDQsiDQvtC00LjQvQ0KaHR0cDovL3d3dy5rYWRpcy5ydS9kYWlseS9kYXlqdXN0LnBodG1sP2NtPTEmaWQ9MzcyMzINCg0K0LTRgNGD0LfRjNGPLCDRhdGA0LDQvdC40YLQtSDQtNC+0LrQuCDQv9C+INCw0LLQsNGA0LjRj9C8LCDQuCDQvtGC0YHQu9C10LbQuNCy0LDQudGC0LUg0LLRi9C/0LvQsNGC0Ysg0L/QviDRgdGC0YDQsNGF0L7QstC60LUuLi4="
"eventtime","2008-02-11 19:44:00"
"current_moodid","9"
"url","http://anka-5tak.livejournal.com/14263.html"
"userid","818"
"itemid","53"
"event","0Lgg0YHQu9GD0YfQsNC50L3QviDQutGD0L/QuNC70LAg0YHQtdCx0LUg0L7Qv9GA0LDQstGDIE1BTkRBUklOQSBEVUNLLi4gOi0pINCy0L7RgiDRgtCw0Log0LLQvtGCLCDQoNCQ0JcsINC4INC+0L3QsCDQuNC00LXQsNC70YzQvdC+INGB0LXQu9CwINC90LAg0LvQuNGG0L4uLiA6LSkNCtGPINC+0YfQutCw0YDQuNC6IDotKQ=="
"eventtime","2007-11-06 23:00:00"
"url","http://anka-5tak.livejournal.com/13652.html"
"userid","818"
"itemid","52"
"event","0L3QviDQvtGB0L7QsdGL0YUg0L3QvtCy0L7RgdGC0LXQuSDQvdC10YIuLiDQtNCwINC4INCy0L/QtdGH0LDRgtC70LXQvdC40Lkg0YLQvtC20LUuLiA6LSgg0YfRgtC+LdGC0L4g0LLRgdC1INGB0YPQtdGC0LAg0LrQsNC60LDRjy3RgtC+Li4uINC+0Ycg0YXQvtGC0YHQsCDQsiDQvtGC0L/Rg9GB0LosINC90L4g0L7QvSDRgdC90L7QstCwINGB0LTQstC40L3Rg9C70YHRjyDQvdCwINC90LXQtNC10LvRji4uINGB0LjQuyDQvdC10YIsINCy0LjRgtCw0LzQuNC90L7QsiDQuCDRgdC+0LvQvdGG0LAg0L3QtSDRhdCy0LDRgtCw0LXRgi4uLiDQv9C+0YHQu9C10LTQvdGO0Y4g0L3QtdC00LXQu9GOLCDQstGB0LUg0LzRiyDRh9C10YLQstC10YDQviwg0LLRgdC/0L7QvNC40L3QsNC10Lwg0LrQsNC6INCz0L7QtCDQvdCw0LfQsNC0INC30LDQttC40LPQsNC70Lgg0LLQviDQktGM0LXRgtC90LDQvNC1INC4INCc0LDQu9Cw0LnQt9C40LguLiDQsNGFLi4g0L7QutC10LDQvSwg0YHQvtC70L3RhtC1LCDQvNCw0L3Qs9C+LCDQvtCz0YDQvtC80L3Ri9C1INC60YDQtdCy0LXRgtC60Lgg0Lgg0LvQvtCx0YHRgtC10YDRiy4uINC00L3QuCDRgNC+0LbQtNC10L3QuNGPINC00YDRg9C30LXQuSDQvdCwINGP0YXRgtC1INC4INC90LAgUGV0cm9uYSBUd2luIFRvd2Vycy4uLg0K0LrQsNC6INC20LUg0Y8g0YXQvtGH0YMg0L/QvtC/0LDRgdGC0Ywg0L3QsCDQvtGB0YLRgNC+0LLQsCDQnNCw0LvQsNC50LfQuNC4Li4gDQoNCtCy0L/QtdGA0LLRi9C1LCDQsNC2INGBIDk4INCz0L7QtNCwLCDQvdC1INCx0YvQu9CwINC90LAg0JvRi9C20L3QvtC8INCh0LDQu9C+0L3QtS4uINCyINC/0Y/RgtC90LjRhtGDINC90LUg0YPRgdC/0LXQu9C4LCDQsiDRgdGD0LHQsdC+0YLRgyDQsdGL0LvQviDQu9C10L3RjCwg0LTQsCDQuCDQvdGD0LbQvdGL0YUg0LvRjtC00LXQuSDRg9C20LUg0L3QtSDQt9Cw0YHRgtCw0L3QtdGI0YwuLiDQvdC1INGB0YLRgNCw0YjQvdC+LCDQvdCw0LnQtNC10Lwg0LjRhSDQsiDRgdC10LfQvtC90LUg0L3QsCDQs9C+0YDQtSA6LSk="
"eventtime","2007-11-05 20:17:00"
"url","http://anka-5tak.livejournal.com/13347.html"
"userid","818"
"itemid","51"
