"names","values"
"itemid","3"
"event","Dancing is fun, super fun dance last night. no good partners to speak of but great music and one of the musicians had a horn and was squeaking it until the caller took it away from him, it was funny. the musicains gave us an encore too! most amusing. ahhh... kate why weren't you there? i sent you a message by passenger pigeon, why didn't you respond?
also how an i change my icon from the star? he's driving me nuts!"
"eventtime","2005-11-19 11:58:00"
"current_moodid","106"
"url","http://greentrickster.livejournal.com/922.html"
"userid","5906"
"itemid","2"
"event","hehehehe!!!!!!!! it's friday!
wow contra dance tonight and boffing party tomorrow, this is going to be fun. tons of bloody homework but who the heck cares anyway? finals and all that junk but life ig good right now and smeagol is free!!
mwahahahaha!!!!!!!!
swords, axes, glaives, twill be fun!"
"eventtime","2005-11-18 15:19:00"
"current_moodid","96"
"url","http://greentrickster.livejournal.com/690.html"
"userid","5906"
