"names","values"
"itemid","8"
"event","today is lame. lame lame lame!

cuz like i WAS at my bff kristys

and my mom decided to be dumb and 

make me come home for like no 

reason. i just really do not 

understand. but whatev. now im at 

home bored as can be. bleeh. and 

my new year sucked. like big time. 

yeah so earlier i was even more 

bored then i am right now so i was

taking pictures out of magazines 

and putting them all over my door 

to my room. and making it look 

purrdy ful. blah blah blah. so ya

i have to wait to do anything til 

this weekend. and i really dont know 

why cuz its like winter break. is my 

mom insane? me dont know. but oh 

well i dont really have anything else 

to say

<33"
"eventtime","2005-01-02 20:52:00"
"current_moodid","96"
"url","http://orgasm-princess.livejournal.com/2090.html"
"userid","11487"
"itemid","7"
"event","im sitting here tired and bored.

oh so much fun. blaah today was

like a very boring day. i was 

supposed to see my love kristy. 

but noooo i had no ride. how dandy.

but i took new pictures for myspace.

so GO AND LOOK. and maybe comment

if u wanta be nice. but i was also

supposed to get a new cell. and i never

did cuz um guess what NO RIDE. how

lovely. so all of this is supposed to 

be happening tomorrow. i have to 

wake up early and go with my sister 

to get a new cell fone. and then

im going to kristys <3 for a long

time yaya. and wow im like exhausted.

and its not even late. rawr. dumb dumb

its weird that i can be tired and 

yet still talkative. hmmm weird how that

happens. anyway back to kristy. yeah i 

love her. and you know what i also <3

the fact that just because me and kristy

are such good of bffs and tell eachother

we love eachother all the time that 

everyone accuses us of being lesbians.

its quite lovely. NOT. so can all u morons

STOP. were not lesbians. thank u. well 

anyway im awfully tired so me= going

nighty night. 

<33"
"eventtime","2004-12-27 01:10:00"
"current_moodid","31"
"url","http://orgasm-princess.livejournal.com/1879.html"
"userid","11487"
"itemid","6"
"event","yay its x mas! haha im still x cited

and the days almost over. well yeah 

my x mas wasnt as good as last year

cuz all i really got was clothes. but

i also got necklaces, earrings, perfume,

fake uggs (cuz im too lame to get real 

ones), umm candy and money and gift

certificates. yeah i think thats it im 

not shure though. okay i am like such a 

loser its winter break and i wanta go back 

to normal school cuz im in homeschool right 

now and it bores me out of my mind. i wanta

go back NOW! ahaha. well yeah tomorrow if the

stores open my mom said that she would take me 

to get my flip phone cuz i finally have enough

money to get it. so yaya. im x cited for 

that like whoa. i hope that everyones having 

an x tremly good x mas. 

<33"
"eventtime","2004-12-25 13:42:00"
"current_moodid","41"
"url","http://orgasm-princess.livejournal.com/1718.html"
"userid","11487"
"itemid","5"
"event","yaya x mas is finally here. im x cited.

but im pissed cuz i have no clue what i 

got. rawr. hmm. i think that MAYBE i might

have gotten a flip phone but i seriously 

do not think that i did. i feel like effing

HUGE cuz i just ate like my whole kitchen.

like whoa. in 5 days its his b day. gaaaah

i want  him back now now now now now now now. 

end of story. but i dont think that will be 

happening anytime soon. im talking to my love

kari right now. shes trying to cheer me up even

though im not really down right now. im just in

thoughts. by a lot. i get to help be santa tonight

yaya for me. rawr. well im gonna go cuz i feel too

big to be sitting at the fucking computer desk haha.

merry x mas too all.

<3"
"eventtime","2004-12-25 00:19:00"
"current_moodid","30"
"url","http://orgasm-princess.livejournal.com/1501.html"
"userid","11487"
"itemid","4"
