"names","values"
"itemid","7"
"event","Today...was the volleyball thing..we got 1st place....yayness...not really...and....i freaked out because i seen some guy..i ""liked""...i dont like him anymore...because...you cant like someone that you know you will never talk to or never meet them..so yeah...whatever...bye!"
"eventtime","2004-10-30 19:50:00"
"current_moodid","25"
"url","http://punkk-princess.livejournal.com/1852.html"
"userid","12380"
"itemid","6"
"event","LaLaLa...Im Joe...lol..Hi Fred and Bob!..:P..i feel special..i have friendz...lol....lalala...im soo fruckin bored..lol...my word ""frucken""..lol..i cant believe that Ursulas Birthday is on monday!!!..Happy Birthday Sister!!..ill put in the best entry for you on Monday!!!...lol...<3....and next Saturday is gunna be soo awesome!...We Rock!..lmao...ok but yeah..lots of luv to everyone!....Byez!..Rock On \m/!!"
"eventtime","2004-10-21 20:47:00"
"current_moodid","3"
"url","http://punkk-princess.livejournal.com/1757.html"
"userid","12380"
"itemid","5"
"event","Heyhey...im like watching a movie about this 13 year old and she smokes weed and has sex..like man...what a whore..lmao...jk...now im listening to music...listening to my Good Charlotte!!!...Good Charlotte rockz my sockz...but yeah...im out...later!"
"eventtime","2004-10-15 19:13:00"
"current_moodid","59"
"url","http://punkk-princess.livejournal.com/1494.html"
"userid","12380"
"itemid","4"
"event","My life has been betetr..still bad....really bored right now...have nothing to say..going to work out..lol....oh well i send another entry in tomorrow...later!!"
"eventtime","2004-10-12 20:46:00"
"current_moodid","92"
"url","http://punkk-princess.livejournal.com/1175.html"
"userid","12380"
"itemid","3"
"event","i have a cold..because of janelle...it aint very fun but yeah...im sooo bored...theres like nothing to do in this lil town..lmao so i aint got anything to say anymore..cya"
"eventtime","2004-09-04 12:14:00"
"current_moodid","106"
"url","http://punkk-princess.livejournal.com/835.html"
"userid","12380"
"itemid","2"
"event","today at school was very weird my teacher told me to write my name and colour the way i am.. or whatever ha.. so i told him ""suck a nut"" not really.. i did it.. cos i love to colour.. im a colouring FREAK =] .. not really. my cousin janelle is typing this and im yelling at her because she keeps typing stuff i dont want her to.. were both drinking juice boxes and she keeps making typos .. ha LOSER not really she rocks my unknowen world.. i love good charlotte.. im choking cos my 16 year old cousin dont know how to spell.. i keep saying hott cos im cool.. yes.. yes iam.. yes i very much am.. thi sis getting to be very hott.. goodbye."
"eventtime","2004-09-03 22:01:00"
"current_moodid","26"
"url","http://punkk-princess.livejournal.com/581.html"
"userid","12380"
"itemid","1"
"event","chekin things out"
"eventtime","2004-09-03 21:45:00"
"current_moodid","106"
"url","http://punkk-princess.livejournal.com/478.html"
"userid","12380"
