"names","values"
"itemid","33"
"event","customer:""do you know what happened to the hallmark store?""
me:""it closed for awhile,and reopened""
customer:""where is it now?""
me:""down by the bay...you know,where the watermelons grow..lol""
customer:""i don't understand.""

ok,so it was way funnier at the time,i guess you just had to be there,and i mean who doesn't know that song?"
"eventtime","2007-09-15 08:10:00"
"url","http://half-a-loaf.livejournal.com/8595.html"
"userid","6011"
"itemid","32"
"event","ahhhh! friends! they're here!
so here's a quick update on my life:
craig and i broke up in december and after being apart 6 months we started seeing each other again,and now we seem to be on a really healthy path in life together.(we just got our portraits done dressed up as zombies,HALLOWEEN is almost here!!)
i left ValueVillage in april and worked at ardene for a short time,but as many of you could guess i really wasn't me. when i left there i was unemployed for a couple months and had a lot of time to read and re-evaluate life.
anyway,now i'm working at carlton cards,which a really enjoy,and i'm trying to put together a buisness plan so that maybe one day i can open up my own little shop.
mix in a few trips to ottawa to see rachel,snoop dogg,ryan moving back to hamilton,several drinking binges and you've got my life for the past year or so.
<3"
"eventtime","2007-08-30 08:26:00"
"url","http://half-a-loaf.livejournal.com/8294.html"
"userid","6011"
"itemid","31"
"event","aSBkb27DqHQga25vdyBpZiBhbnlvbmUgc3RpbGwgY2hlY2tzIHVwIG9uIHRoaXMsIG9yIGlmIGnDqG0gc3RpbGwgb24gYW55IGZyaWVuZCBsaXN0cyBlY3QsIGJ1dCB5ZXMsIGFmdGVyIG92ZXIgdHdvIHllYXJzIG9mIG5vdCB1c2luZyBjb21wdXRlcnMgKGFzaWRlIGZyb20gd29yaykgaSBoYXZlIGdpdmVuIGluIHRvIHRoZSBlbGVjdHJvbmljIGFnZS4NCm9oIG5vLiBpIGp1c3QgcmVhbGl6ZWQgaSBoYXZlIGZyZW5jaCBrZXlzIGhhcHBlbmluZyxhbmQgbm8gaWRlYSBob3cgdG8gY2hhbmdlIGl0Li4uDQpob3BlIGFsbCBpcyB3ZWxsIHdpdGggeW91IGFsbCxob3BlIHdlIGNhbiB0b3VjaCBiYXNlLg=="
"eventtime","2007-08-29 21:29:00"
"url","http://half-a-loaf.livejournal.com/8175.html"
"userid","6011"
"itemid","30"
"event","so guess what?
i got paid like $120 today, for what?
sitting in the back of a truck, waiting for people to drop off donations, i thought there was going to be tons, but i guess everyone decided to drink instead.
there were a few, including a couch,which i put in the truck and then sat on that for the last few hours of ""work""
craig also made it more enjoyable by stoping by with iced tea and butter tarts for me.

well tomorrow, more work! i can't handle this full-time crap.
well i have to go home for a bit, chill with bambam..
later"
"eventtime","2005-07-01 18:38:00"
"url","http://half-a-loaf.livejournal.com/7892.html"
"userid","6011"
"itemid","29"
"event","i have returned!
not for long, with my luck.
but yes,craig and i,wait, no one even knows about craig yet..
well i found craig, we're totally crazy in love and lust and all that other good stuff.
he had the internet, but a broken computer. i had a computer and no money for internet,so together, we lugged my pc on the bus (his car just broke down) and here i am now.

so anyway, i havn't really talked to anyone all that much lately..i hope you're all doing well.
i guess everyone is home for the summer?
drop by.
i should be home more often now that the heat wave is over.
oh, i may have to move soon, they're selling the house and theres constantly realestate peeps walking through scaring bambam..bastards..as much as i bitch about the ceilings and stairs there, i really like the place, it's the perfect size for me and bambam,neighbours are all pretty anti social which is exactly what i wanted,and i'm minutes away from the casbah,jackson,the market,..what more could i want?
so anyway,yeah, i'm still working at good ol' Value village, one year this week!..today actually..i get a raise!
anyway, hope to see you guys sometime soon


-lauren"
"eventtime","2005-06-23 10:30:00"
"url","http://half-a-loaf.livejournal.com/7541.html"
"userid","6011"
"itemid","28"
"event","i was in a really good mood all day,playing with zee kids at my daycare (ha,i called it MY daycare, but you all know what i mean) and walking around in the misty rain..then i came here,iklick,and read over everyones livejournals,and then over mine..
it makes me feel old and kind of depressed that everyone is off living there own lives..and the fact that ANNEKA AND JOSEPH both promised to come visit my new place and never did..(anneka that one time didn't count because you were there to do homework!)
also, reading my old posts makes me think about the 'cale days' it was nice to have someone to go home to..i'm not saying things were perfect,maybe i'm finally at that stage where i'm letting go of all the nasty stuff and jut remembering the good times..
well..not too much new from last time i posted.. i got to see dan alot this past week,him being home and all..i really didn't want him to go home, when we hugged goodbye i wanted to cry..good thing i'm a rock that doesn't cry anymore.. (ha.)
things with anthony are kinda bringin me down, i really like him, but he totally sees me as 'one of the guys' now, not his girlfriend,or a girl at all for that matter! this always happens,everytime i like a guy,and spend time with them,the totally just see me as another guy..i think theres only one answer..breast implants! (obviously)

wow.. i sure feel great right now.. it's a good thing i stopped at the store and bought a whole lot of chocolate on my way here..
well..talk to you laterish
bye"
"eventtime","2005-03-07 15:56:00"
"url","http://half-a-loaf.livejournal.com/7225.html"
"userid","6011"
"itemid","27"
