"names","values"
"itemid","182"
"event","a new year deserves a new name<br>
<br>
<br>
<img src=""http://img.photobucket.com/albums/v334/tandoorisky1616/random/dinoheartisland.gif"">
&nbsp;<lj user=""big_______bang"" /><br>
<br>
<br>
<br>
please add me!!!<br>
</span>"
"eventtime","2005-01-01 01:02:00"
"url","http://speaks-thetruth.livejournal.com/46670.html"
"userid","14481"
"itemid","164"
"event","<table bgcolor='#99ffff' border=3 bordercolor='#0033ff' cellspacing=0 cellpadding=3><tr><td align=center bgcolor=white><font size=+2 style='color: black;'>Z</font></td><td valign=middle align=left><font style='color: black;'><b>Zzzzzzzzzzzzzzzzz(u put me to sleep)</b></font></td></tr><tr><td align=center bgcolor=white><font size=+2 style='color: black;'>O</font></td><td valign=middle align=left><font style='color: black;'><b>Obese</b></font></td></tr><tr><td align=center bgcolor=white><font size=+2 style='color: black;'>E</font></td><td valign=middle align=left><font style='color: black;'><b>Elephant dung</b></font></td></tr></table><BR><form method=""POST"" action=""http://www.go-quiz.com/acronym/acronym.php"">Name / Username:<input name=""name""><BR><input type=submit value=""Get your name acronym!""><BR>
</form><a href=""http://www.go-quiz.com/acronym/acronym.php"">Name Acronym Generator</a><BR>From <a href=""http://www.go-quiz.com"">Go-Quiz.com</a>"
"eventtime","2004-12-15 22:36:00"
"url","http://speaks-thetruth.livejournal.com/42223.html"
"userid","14481"
"itemid","155"
"event","if people actually participate this will be fantastic


post anonymously in my journal with clue and stuff to who you are and u know hint hint inside jokes, etc u get it 
and then everyone who reads it try and guess the posts and then post one urself.
PLEASE THIS WILL BE SO FUN!!!!!!!!!!!!!!!!!!!


note: this is not jeremy"
"eventtime","2004-12-06 21:37:00"
"current_moodid","106"
"url","http://speaks-thetruth.livejournal.com/39748.html"
"userid","14481"
"itemid","147"
"event","<lj-cut text=""the things u can do when ur bored""><img style=""width: 493px; height: 410px;"" src=""http://tinypic.com/p6b6q""> the effects of boringness&nbsp;&nbsp; <br>
<br>
<img src=""http://tinypic.com/p6b95"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; hhehehe im random&nbsp;&nbsp;&nbsp; <br>
<img src=""http://tinypic.com/p6bdk"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; why is this so awsome to me?<br>
<br>
</lj-cut>"
"eventtime","2004-11-29 16:44:00"
"current_moodid","107"
"url","http://speaks-thetruth.livejournal.com/37828.html"
"userid","14481"
"itemid","133"
"event","<img style=""width: 554px; height: 416px;"" src=""http://img.photobucket.com/albums/v334/tandoorisky1616/friends.jpg""><br>
<br>
<font size=""1"">i am zoe (note: this is not a cut kiddos)<br>

 <font size=5><marquee align=# width=200>comment to be added &hearts;s</marquee></font> 
</font>"
"eventtime","2004-11-09 23:14:00"
"url","http://speaks-thetruth.livejournal.com/34109.html"
"userid","14481"
"itemid","2"
"event","<font size=5><marquee align=# width=200>&hearts; COMMENT TO BE ADDED &hearts;</marquee></font>"
"eventtime","2004-02-24 07:39:00"
"current_moodid","6"
"url","http://speaks-thetruth.livejournal.com/644.html"
"userid","14481"
"itemid","1"
"event","I am Zoe and alot of you people reading this probley really know who i am and alot of people probley dont but whatever. Today we went to the highsckool and it was so awsome I cant wait to go there and get out of this piece of shit place they call a middle school. Please im sick of being harrassed by certain people day to day and I hate seeing the same 70 kids everyday. Its such torture i am gonna luv the highschool so much its not even funny."
"eventtime","2004-02-24 07:35:00"
"url","http://speaks-thetruth.livejournal.com/399.html"
"userid","14481"
