"names","values"
"itemid","19"
"event","Today: went lunch with yt, sent her home. Go to bugis take $ from nereid nee chan for her prop making.

Tml: stoning, idling and erm... making model kits i suppose.

thurs: celebrate yt's bday at East Coast. 

Fri: since not going to kyoka's place liao... so make model kits.. provided that i'm not feeling f-ed up.

sat: modellers gathering. aka model kit making gathering la. first time meeting the pros irl sia. 

that's about it for this week.

wanna watch casshern soon. 

actually i watched the promo vid like... 1/2 a year ago or so. either that or saw preview snipplets of it in the hobby mags i usually read. never really thought of it as a... super awsome japanese anime style movie ( is reminded by similar movies of the same genre that flopped, very badly)"
"eventtime","2004-11-10 03:09:00"
"current_moodid","8"
"url","http://ouyang-sen.livejournal.com/5027.html"
"userid","11531"
"itemid","18"
"event","I'll abandon my d_wolfwood blog .... time duration not sure. Till I feel like returning there again. 

Sims 2 is fun, the character's facial features can be tweaked as you want.. but I got 1 frustration over one tweak: why don't they have more anime style hairs instead of dreadlocks and neatly combed hair?? 

In the end I still need a blog to release and rant out stuff. Oh well.

Kinda ... mentally tired nowadays. I feel that I spout stuff that I'd not normally do before, such as lewd jokes / comments. -_- gah."
"eventtime","2004-11-04 13:13:00"
"current_moodid","31"
"url","http://ouyang-sen.livejournal.com/4830.html"
"userid","11531"
"itemid","15"
"event","With the amount of cliques i have...

trying to list them all here...

let's see..

Kazoku clique (ppl in #kazoku), 
tenipuri clique, 
1/2 jrocker clique (jotaro, 
luel's clique (vic, leo, ying etc),
da jie's clique (nev, mana,liz etc),
MAC clique (gin, yuan, sean, andy etc),
manda and gang clique, 
brudders clique, 
wingz's clique, 
mask sista's clique, 
pichu's clique (long time no see em) , 
#gamefaqs clique,
#anime clique,
newbies clique, (from here 14 liaoz)


think that's about it...

other than... brudders, kazoku clique, i hardly reveal really intensively into my private life. I do talk to very lil ppl from outside of those 2 cliques.. as in regarding my personal stuff. 

somehow... even these 2 cliques.. my relation with them's erroding... i feel so horried... i can't talk to anyone regarding myself cos.. i'll constantly feel horrible and kept bugging that person with my problems.. up till the point where i piss that person off. i used to be like that in early pri sch... until i kept everything to myself. now i'm like that again.

my inner self tells me not to bug and irritate any more ppl, but i feel so... constricted all the time. at least saying out to certain ppl i trust makes me feel a bit better.

saw joseph at natsu matsuri that day.. had a bit of talk abt stuff.. the days where me..... him.. and alvin... we are mostly hang ard each other last time cos no other ppl are interested in model kits and such... thinking of going to alvin's place sometime during the weekends.. maybe after the MAC AGM..

i've still been feeling like shit nowadays... emotional rollercoaster... even tho everything is normal on the outside... i still feel very.. 'repressed' and stuff like such. just last week wanted to cry out so much, unable to do that. 

working at kyonichi again now.. damn busy. don't visit me during my working hours, cos i wun have time to entertain you. working more hrs in order to pay for e raw materials for the crosspunisher that avery is helping me to make.

If there's anyone willing to be my listening ear... comment on here. or something. really much thanks for all the help...

looks like the 'counsellor sen0' is in need of counselling now.. lolx the irony. 

this coming sunday need to go for checkup... check for blood disorder... thalassaemia... if minor.. then i'm just a carrier.. very unlikely i'll be major.. cos i won't be living now if i am.. need blood transfusion every 1-2 mths if i DO have.. which is almost impossible.

that's abt it.... for the flamers.. i don't give a F*** care anymore..."
"eventtime","2004-08-24 00:50:00"
"current_moodid","40"
"url","http://ouyang-sen.livejournal.com/3904.html"
"userid","11531"
"itemid","14"
"event","woah.... 

i've not updated this place for more than a week.. lolz

feeling stressed out.... very stressed out.. not knowing the reason why or how i am.. 

dug out on of my old kits to make.. the red MA from gundam 0083.. haha val walo.

not much events happening these few days... so i guess i'd end here..

see most of you guys at natsu matsuri this coming sat. ^^"
"eventtime","2004-08-15 09:35:00"
"current_moodid","28"
"url","http://ouyang-sen.livejournal.com/3683.html"
"userid","11531"
"itemid","13"
