"names","values"
"itemid","624"
"event","Well, it has been quite a while since I last posted on LJ.

Let me see. . . 

home . . . we moved, now we are renting a larger space from my wife's BFF parents.

children . . . Lucas and Asher are doing wonderful.

injury . . . Lindsay slipped today and put her hand through a window, 6 stitches to close it up.

work . . .my current employer is sealing the company, though I think what he is doing is spinning off the stuff he really wants to do and letting the rest go.

that about sums it up. I need to have better stuff to talk about, my last several posts (spanning most of two years) are gripes about employment. 

God, I need a life."
"eventtime","2011-09-28 23:16:00"
"url","http://joshua-steele.livejournal.com/159931.html"
"userid","7630"
"itemid","623"
"event","I have a full time Engineering job again.

That is all, carry on.

Thank you."
"eventtime","2010-12-16 05:54:00"
"url","http://joshua-steele.livejournal.com/159513.html"
"userid","7630"
"itemid","622"
"event","I got a call today and am now gainfully employed with Nebraska irrigation company in Columbus, NE!"
"eventtime","2010-05-21 22:07:00"
"url","http://joshua-steele.livejournal.com/159395.html"
"userid","7630"
"itemid","621"
"event","Still unemployed, still looking.

I know I should be patient and trust in the Lord, but . . ."
"eventtime","2010-03-30 14:16:00"
"url","http://joshua-steele.livejournal.com/159076.html"
"userid","7630"
"itemid","620"
"event","Merry Christmas to all, and to all (at least here in the midwest) a Blizzard."
"eventtime","2009-12-26 09:35:00"
"url","http://joshua-steele.livejournal.com/158922.html"
"userid","7630"
"itemid","619"
"event",". . .though I feel into the Facebook trap and had trouble getting out.

UPDATE Time!

~Physically, I am doing fine.

~Lindsay and I are still happily married.

~Lucas is handsome, and more importantly the fulfillment of everything I wanted.

~Sadly, on Nov 30 I will find myself unemployed as my current employer has decided to replace me with a lesser Engineer who currently has two weeks and three days experience with the grain dryer product.

~I have resumes out all over the country but we all know how the job market is. I have called a half dozen recruiters, I have an application in with Menard's Manufacturing wing, and am currently in the running for a job up in Thurston, NE. Twice I have contacted them to be told they have yet to make the decision, the Engineering Manager has been out in the field testing product for much of the last two (relatively dry) weeks.

~I thought about going back to school and getting my Master degree, but without a full time job lined up to keep us alive going back to school full time is not a solution."
"eventtime","2009-11-19 06:27:00"
