"names","values"
"itemid","23"
"event","OMFG I LEAVE TOMORROW!!!!!!!!!!!!!

I WILL BE BAC ON JULT 9TH SO CALL ME IF U WANT TO GET TOGETHER WHEN I GET BAC!

i am at danas 
havin a last day of school sleepova!!!
we r havin so much fun fun fun!
listin to Foutain of Wayne! fun stuff lol

""he was killed by a cellar phone explsoin
they scattered his ashes accros the ocean 
they used the water to make baby loation
the weels of comoution were put in motion
but the sun still shins in the summer time 
i be urs if ull be mine
cause the sun still shins in the summer time!!""

that is the best part of the whole song!

""dana ill bw urs if ull be mine!?""
""really""
lol good times i am gonna miss u!!!

MATT I HAD THE BEST TIME IN THE WORLD WITH U!!!!!!!
I DIDNT WANT IT TO END!
I AM GONNA MISS U MORE THAN LIFE ITS SELF!!!
MATT I LOVE U SO MUCH!!!

shauna i love tony in the movie Lords of Dog Town 
that is like the 2ed best movie in this whole world!
the first is Remember the Titans!!!!!!!!
i love that movie

shauna this is for u!
""u just gott patty slaped!!!!!!!!!!!!!!""
that was the best line in the would movie lol!
i will miss u!
i want everone to come wif me!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!


ok well i hav to go 

I LOVE U ALL!!!!!!!!!
MATT I LOVE U SO MUCH I WILL SO CALL U!!!!

call the cell
it is the last day i get to hav it for a month! 
we cant take our cells wif us! it sucks so bad 

I LOVE U ALL 

MATT I STILL LOVE U FOR EVER AND EVER!!!!

CALL ME 

BYE BYE!"
"eventtime","2005-06-09 23:29:00"
"current_moodid","16"
"url","http://followin-dreams.livejournal.com/5927.html"
"userid","5239"
"itemid","22"
"event","OMFG I LOVE ALL OF MY FRIENDS 
I CANT BELIEVE U CARED SO MUCH 
AHHH I HAD THE BEST TIME EVER 
I WAS SO SUPPRISED I ALMOST PEEDE MY PANTS 
I LOVE U ALL SO MUCH!!!!!

SHAUNA DANA MATT MIKE STEVEN JASON STEPH HOLLY KELSEY EMILY TOMMY SARAH 
I LOVE U ALL SO MUCH I AM GANNA MISS U ALL
LAURIE U WERE SO GOOD AT KEEPIN THE SECRET WHEN I THOUGH THAT NO ONE WANTED TO HANG OUT!!!!!
MATT UR A REALLY GOOD LIAR!!

I WILL NEVER FORGET THIS 
U R ALL THE BEST!!!!!!!!!!!!!!!!!!!!!!

AHH I AM STIL SO HAPPY
I FEEL SO LOVED!


I SPENT THE WHOLE WEEKEND WIF DANA 
WE WENT SWIMMIN ON SAT AT LIKE 1 IN THE MORNIN 
THE WE TOOK OVA MY PARENTS SHOWER (WIF OUR BATHING SUITES ON) LOL
AND WE WERE SINGIN ""I DROVE ALL NIGHT""

HA HA DANA THAT WAS SO FUNNY!!!

I LOVE EVERONE SO MUCH 

MATT CANT WAIT TILL THURSDAY 
WE R GOIN TO HAV SO MUCH FUN!!!!!!!!

I HAV TO GO 
DANA AND I R GOIN TO HANG AT THE POOL 

CALL MY CELL 

LOVE U ALL SO MUCH!!!!!!!!!!!!!!!!!!!!!!!!


BYE BYE BYE"
"eventtime","2005-06-05 12:54:00"
"current_moodid","86"
