"names","values"
"itemid","25"
"event","SeKAmWQgbGlrZSB0byBkZWRpY2F0ZSB0aGlzIHBvc3QgdG8gdGhlIDMgcGVvcGxlIEkgbGl2ZSB3aXRoOiANCkxhdXJhICh3aWxsIGxlYXZlIHNvb24pDQpNYXJpZSAod2lsbCBnbyB0byBzY2hvb2wgc29vbikNClJpY2hpZSAod2lsbCBkaWUgc29vbik="
"eventtime","2005-11-15 01:44:00"
"current_moodid","88"
"url","http://ender-saves.livejournal.com/6433.html"
"userid","4612"
"itemid","23"
"event","i have forgotten what sleep is...
and i think i got the black lung. 


*cough* merman *cough* merman"
"eventtime","2005-02-24 12:23:00"
"url","http://ender-saves.livejournal.com/6033.html"
"userid","4612"
"itemid","21"
"event","Today i hung out with Brian, Courtney, Paul, Ash harp, rachel stevens, and the two coolest lesbians in the world(kristen and amber). We chilled in Courtney's room for most of the night. Courtney has arthritus of the muscle so she has alot of pills she has to take every day. I feel sorry for her since she is only a kid. But she is so generous :) 

I'm listening to underoath right now and i am remembering my dream of being in a band. The types of bands i would be in is post hardcore or easy listening. The problem is that me and my friends have many problems when it comes to starting a band. Knowing me and my friends, we will never really succeed in this dream because we will never solve these problems. I could grow some balls and tell them what to do and how it should be. I could make them do it right but i dont want to turn out like the singer from third eye blind. He has gone through 3 guitarists because they left the band. The singer wants everything to be his way and it makes him look and act like an asshole. Thats not me."
"eventtime","2005-02-09 23:24:00"
"url","http://ender-saves.livejournal.com/5454.html"
"userid","4612"
"itemid","20"
"event","the internet is back as of now!"
"eventtime","2005-02-02 11:29:00"
"url","http://ender-saves.livejournal.com/5311.html"
"userid","4612"
"itemid","19"
"event","The internet has been down in the dorm for close to a week now. I'm starting to see how much i needed the internet now that i don't have it. I have to carry my labtop all the way downstairs to get wireless. gay. I like being lazy. I need to be lazy. Why would they interrupt my laziness? Rumor is that they shut down the internet for a week in the beginning of each semester and tell everyone they much pay. Those who didn't pay at the end of the week still get their internet back. What a sleazy scam."
"eventtime","2005-01-31 19:15:00"
"current_moodid","24"
"url","http://ender-saves.livejournal.com/5023.html"
"userid","4612"
"itemid","18"
"event","I have some really good friends, paul in particular. I just finished an intense conversation with the girl and paul was there the entire time. That is how i can tell who are my friends and who aren't; if they are there for me. I can only hope that i am as good of a friend as paul is.


and if your wondering, everything is going to be fine."
"eventtime","2005-01-27 23:29:00"
"current_moodid","15"
"url","http://ender-saves.livejournal.com/4616.html"
"userid","4612"
"itemid","17"
"event","I just found a friend
in one of your lies
to treat me so nice
i can't believe my bones
when they say so many things
they tell me i am fine
believe me i, i try

Oooh oooh oooh...

Ever so sweet...
you make this seem
the way things go
its not my fault
and i'll miss
i'll miss you so good
through all of those nights
we lost our way back home

Ever so sweet
you baked it in cakes for me.
What you left behind,
it hurts my teeth.
Bring in the past
with the postcards you sent for me.
Every line,
it brings me right back down.

Can't you see the wall you built for me
can't you see the wall you built for me
can't you see the wall you built for me

Cause we're not special
we're not special
we're not special

Well i'm not special
i'm not special

Ever so sweet
you baked it in cakes for me.
What you left behind,
it hurts my teeth.
Bring in the past
with the postcards you sent for me.
Every line,
it brings me right back down."
"eventtime","2005-01-26 21:14:00"
"url","http://ender-saves.livejournal.com/4452.html"
"userid","4612"
"itemid","16"
"event","thanks to my awesome wonderful coolest friend courtney, my live journal is all spiffified.<br>
<br>
yay for garden state and yay for all the underoath lyrics that are on random parts of my journal!!<br>
<br>
and yay for the new picture of me being all emo and cool and KYLE.<br>
<br>
the end.<br>"
"eventtime","2005-01-26 11:31:00"
"url","http://ender-saves.livejournal.com/4328.html"
"userid","4612"
"itemid","15"
"event","Courtney has just recently posted about one of the coolest bands ever, Underoath. Without true fans like Courtney Underoath would not exist. So i salute you, Courtney.

i salute you <3"
"eventtime","2005-01-25 23:56:00"
"current_moodid","132"
"url","http://ender-saves.livejournal.com/3936.html"
"userid","4612"
"itemid","14"
"event","The Pedro the Lion show was awesome!
I went with zac, willie, devin, and paul. We were the first ppl there....an hour and a half before the concert started. We were early enough to hear earlimart rehearsing. Twiropa, the place where the concert was at, was grungy like a place where bebob would be played. We were front row. Earlimart played first and they were really good. Pedro came on and they were amazing. They played about 12 songs. When the concert ended Zac crawled on stage and grabbed the set list, what he pretty much came for. He got the singer to sign it. I bought a Pedro shirt, an Earlimart shirt, and an Earlimart CD. The night ultimately ended at 2am when we arrived back at the dorm."
"eventtime","2005-01-25 13:55:00"
"url","http://ender-saves.livejournal.com/3774.html"
"userid","4612"
"itemid","13"
"event","I just got out of my last class for the day to find Paul and Marie in my room. Of course, we talk about the adventures of this past weekend. How Marie and Garic almost die trying to beat me and Paul to the dorm or how we walked around downtown baton rouge taking pictures and exploring. Later tonight me, zac, and willie are going to New Orleans to see Pedro the Lion at twiropa. Earlimart is opening. It will definitely be the highlight of the day."
"eventtime","2005-01-24 16:50:00"
"url","http://ender-saves.livejournal.com/3551.html"
"userid","4612"
"itemid","12"
"event","free IPods = Hot

http://www.freeiPods.com/?r=14254804"
"eventtime","2005-01-21 01:48:00"
"url","http://ender-saves.livejournal.com/3088.html"
"userid","4612"
"itemid","11"
"event","Oh shit, school started again and im up late doing homework. Biology, Communications, Calculus, computer science... Ive only started on computer science. I had to sit through and entire semester of bullshit classes. Finally i have a computer science class. Comp sci is my major. I should be happy i get to stay up late using my cleverness to solve the most ambiguous and obscure code and i am. i just have to find   time for these other classes. 
I was sitting in calculus class today thinking of life. Parents always tell their kids to enjoy their childhood while they can because it will soon be gone. Now let me refresh my memory. When did we ever get to enjoy our childhood? Your in school till your 21 then your shipped into the business world. 
If im asked what college i attended when applying for a job im saying harvard."
"eventtime","2005-01-21 01:06:00"
"current_moodid","16"
"url","http://ender-saves.livejournal.com/3058.html"
"userid","4612"
"itemid","10"
"event","im outside of your window with my radio"
"eventtime","2004-12-15 23:29:00"
"current_moodid","113"
"url","http://ender-saves.livejournal.com/2682.html"
"userid","4612"
"itemid","9"
"event","SSBwdXQgaW4gYW4gb2xkIENEIG9mIG1pbmUgdGhhdCBJIGhhZCAicmV0aXJlZCIgdGhpcyBtb3JuaW5nLiBJIGxpc3RlbmVkIHRvIHRoZSB3aG9sZSB0aGluZy4gUmlnaHQgZnJvbSB0aGUgc3RhcnQgbWVtb3JpZXMgb2Ygd2h5IEkgcmV0aXJlZCB0aGlzIENEIGNhbWUgYmFjay4gVGhlIG1lbW9yaWVzIG9mIGJlaW5nIGFsb25lLiBEdXJpbmcgdGhhdCB0aW1lIEkgbGlzdGVuZWQgdG8gdGhlIENEIDI0LzcuIEknbSBzdGlsbCBjdXJpb3VzIHRvIHdoeSBteSBmcmllbmRzIG5ldmVyIHNhaWQgYW55dGhpbmcuIE1heWJlIHRoZXkgd2VyZW4ndCBwYXlpbmcgYXR0ZW50aW9uLiBJIGxpZWQgdG8gdGhlbSBhYm91dCBiZWluZyBvaywgc28gSSBndWVzcyBpdCB3YXMgYSBmYWlyIHRyYWRlPyBJIGxpZWQgdG8gZXZlcnlvbmUuIERlcHJlc3Npb24gd2FzIGxpa2Ugd2ludGVyOyBsb25nLCBsb25lbHksIGFuZCBjb2xkLiBMb25nIG5pZ2h0cywgY2FuY2VyJ3MgZnVtZXMgaW4gbXkgZXllcywgdGhlIENEIHBsYXlpbmcuIE15IGZhY2Ugc28gaGFyZCBhbmQgY29sZC4gRXZlcnkgbmlnaHQsIHRpbGwgSSBnYXZlIHVwIGhvcGUuIE5vdCBob3BlIGluIGxpZmUsIGJ1dCBob3BlIGluIGdldHRpbmcgdGhhdCBjYWxsLiBIb3BlIHRoYXQgc29tZW9uZSBjYXJlZC4gVGhhdOKAmXMgd2hlbiBJIHJldGlyZWQgdGhlIENELiBJIHVzZWQgdGhlIENEIGFzIGEgbWFzayBhbmQgbXkgY29tZm9ydC4gSXQgaXMga2luZCBvZiBzYWQgdGhvdWdoLCBrbm93aW5nIHRoYXQgSSB3aWxsIG5ldmVyIGJlIGhhcHB5IGxpc3RlbmluZyB0byB0aGUgQ0QuIFNvIG1heWJlIEkgd2lsbCBuZXZlciBsaXN0ZW4gdG8gaXQgYWdhaW4uIEkgZG9uJ3QgdGhpbmsgSeKAmWxsIGV2ZXIgaGF2ZSB0byBhZ2Fpbi4="
"eventtime","2004-12-08 09:34:00"
"url","http://ender-saves.livejournal.com/2383.html"
"userid","4612"
"itemid","7"
"event","Saturday was fun. I hung out with the girl twice. I met her at the mall and went shopping for her. we didnt have any money though. Then after she got off of work we went and ate at McDonalds. Some of her old friends were there and they are pretty hyper and crazy. It reminded me of my friends a few years back. now we seem to worry to much but that has changed. i feel like i dont have to worry about things anymore. like the early highschool years. i have alot of fun with the girl. she is always smiling...so am i. we went to my house for a few minutes before she had to go home. she asked to be my girlfriend :). i had been waiting all day for her to. she had to go but it was ok. one day we wont have to worry about parents wasting our time but we'll get through it till then. When i got back to the dorm i watched more tv, thought about the girl :), read over some calculus, then went to bed."
"eventtime","2004-12-05 18:03:00"
"current_moodid","15"
"url","http://ender-saves.livejournal.com/2031.html"
"userid","4612"
"itemid","6"
"event","i was going to pick my brother up from tulane. We were going to check out this coffee shop on royal st. It is supposed to be this ""grungy"" hole in the wall coffee shop. Some friends had different opinions on whether it was a CiCi's or Zotts but it doesnt really matter; we could walk to either one. Alas, i missed my chance. Damn classes got in my way so my mom decided to go instead. I plan on going when i take him back. Good news though, since my brother was home he could actually tutor me in calculus rather than try and teach me over the phone. All i know is tomorrows test is going to be pwned by non-other than me. 
A student did his presentation on modding the X-box for computer science ethics class. For some reason i was so interested that i wanted to go and do it right after class was over. I guess its because i have an interest in computers and i have this punk instinct...yes, modding your X-box is illegal. On the down side i dont have an X-box no do i have the money to buy one. Having 0 jobs = suxors. 
alot of the family is coming over for thanksgiving thursday. it could either be OK or it could just suck. I really dont have much to converse with my relatives. It is kinda a forced conversation most of the time. All my cousins are too young to really hangout with. Luckily one of my friends will probably show to save me....someone better show. I always have Halflife2, though i beat it in 9 hours. Ive been waiting for that game for more than 2 years and i beat it in 9 hours."
"eventtime","2004-11-24 01:04:00"
"current_moodid","5"
"url","http://ender-saves.livejournal.com/1607.html"
"userid","4612"
"itemid","5"
"event","Everything is good if not better. this is how it went down: So she came back but not much was said except for her saying ""lets not fight anymore"" as she is hugging me. I went to go take a test and when i got back we went out side to have a talk. While i was gone she found out i had planned on telling her i just wanted to be friends(before i found out she didnt lie) and that i got drunk last night(depression gets the best of us). so this is me freaking out cuz i really didn't want to break up with her. I thank my friends for caring but i think differently about who is important in my life. well, she asked me what i wanted and i did. i want her."
"eventtime","2004-11-18 01:38:00"
"current_moodid","15"
"url","http://ender-saves.livejournal.com/1468.html"
"userid","4612"
"itemid","4"
"event","In the span of 10 minutes the girl pretty much made it clear that she doesnt have any interest in dating me....ever. I trust my friends more than i trust her, thats not a crime. I'm not the one who lost the trust in the first place. Here is how it pretty much went down. She first was mad cuz i forgot she was coming over. She then found out that i knew that she planned on smoking cancers and she had been lying to me. We'll she had not been lying to me and she got pissed. I said i was sorry, i meant it, but it didnt help. Then she said i needed the highschool drama where there are always fights and makeups. oh and she doesnt want to be with someone like that. so i stood there as she drove off. it started with me being hurt the night before, which ended up with me getting drunk, and then turned it around to where i am the one at fault. hmm, well smoke your lungs out!!!!...."
"eventtime","2004-11-17 13:16:00"
"current_moodid","113"
"url","http://ender-saves.livejournal.com/1123.html"
"userid","4612"
"itemid","3"
