"names","values"
"itemid","16"
"event","<p>It's officially 2013 and how the time has gone by, Viktor is 6 months old and I'm about halfway through my deployment already to start thinking about what to so when I get back cuz it's officially this Is my last tour in the army.</p><p><span style=""font-size: x-small;""><i>Posted via <a href=""http://m.livejournal.com/ipad/link"">LiveJournal app for iPad</a>.</i></span></p>"
"eventtime","2013-01-28 19:27:00"
"url","http://galamie-sariyan.livejournal.com/4166.html"
"userid","5498"
"itemid","15"
"event","<p>Soooo I totally just stumbled upon the lj app... I'd forgotten I had an account... Craziness. I shall start using this if some of you still are on here.</p><p><span style=""font-size: x-small;""><i>Posted via <a href=""http://m.livejournal.com/ipad/link"">LiveJournal app for iPad</a>.</i></span></p>"
"eventtime","2012-12-18 21:26:00"
"url","http://galamie-sariyan.livejournal.com/4043.html"
"userid","5498"
"itemid","14"
"event","Ah haha I think I just found a faster way of doing this! This is good cuz the long way didnt inspire me to comment. Also this new layout, if new at all, interests me. But any how, I got an apartment up here and Lex will be moving up here in no time flat. In fact 4 March is her arrival date. I am excited. That is all since all my stuff is officially classified at the school house."
"eventtime","2006-02-17 19:31:00"
"url","http://galamie-sariyan.livejournal.com/3710.html"
"userid","5498"
"itemid","13"
"event","Everyone who knows me must call me on sunday the third if you would like to go to the beach so that i can get things straight. The party, so to speak, is on tuesday and is an all day thing. Call me at 4074889539"
"eventtime","2005-07-02 21:43:00"
"url","http://galamie-sariyan.livejournal.com/3556.html"
"userid","5498"
"itemid","12"
"event","I have eight days left! And by some weird twist of fate I lost my cell phone so I need everyone to call me at my other cell phone in order to get your numbers all over again! My other cell number is 4074889539. Call soon so plans for the party can be made!"
"eventtime","2005-06-26 15:42:00"
"url","http://galamie-sariyan.livejournal.com/3250.html"
"userid","5498"
"itemid","11"
"event","Okay so the beach thing wont work out cause of the damn weather the beaches are expected to see plenty of thunderstorms. Anyone have any idea of what else we could do. I have live 21 days before I drive to tampa and get ship out to soutch carolina."
"eventtime","2005-06-13 13:15:00"
"current_moodid","112"
"url","http://galamie-sariyan.livejournal.com/2826.html"
"userid","5498"
"itemid","10"
"event","Any way Ive been finding it difficult to call people cause somes of us refuse to pick up so this is about the beach I am moving it to tuesday or thursday Im starting to tuesday since I have that day off. People for the love of god call me so we can set things straight. I now remember why I usually dont plan things. . ."
"eventtime","2005-06-09 13:50:00"
"current_moodid","1"
"url","http://galamie-sariyan.livejournal.com/2591.html"
"userid","5498"
"itemid","9"
"event","Anyone else stuck doing a Senior Notebook?! Damn English, I'm so behind on the bloody thing. I have like fife days to do the whole bloody thing! I dont even have pics that I know of. I might, not sure. But Im pretty sure I don't anyone out there have pics of me I dont konw about, I know Anh has some she always does. . ."
"eventtime","2005-04-22 21:03:00"
"current_moodid","3"
"url","http://galamie-sariyan.livejournal.com/2449.html"
"userid","5498"
"itemid","8"
"event","SO I WONT TEll YOU! Didnt suspect that one did ya! Ha! Any how just bored and I figured Id start doing this thing-a-ma-bober whenever I get the chance which may be often now. . . But for now I have nothing."
"eventtime","2004-12-21 14:30:00"
"url","http://galamie-sariyan.livejournal.com/2164.html"
"userid","5498"
"itemid","7"
