"names","values"
"itemid","15"
"event","<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Picture010.jpg"">

got my hair done thursday (the 27th)...dark brown with black streaks and black underneath....i like it :-D"
"eventtime","2005-01-29 17:10:00"
"url","http://ohdear622.livejournal.com/4070.html"
"userid","11305"
"itemid","14"
"event","<table align=""center"" width=""300"" style=""border: 1px solid black; background-color: white; color: black"">
	<tr><td><p align=""center"">In the year 2005 I resolve to:<br>
		Take over the world.
		<p align=""right""><a href=""http://resolution.geek-foo.net"" style=""color: red;"">Get your resolution here</a></p>
	</td></tr></table>"
"eventtime","2005-01-07 08:19:00"
"url","http://ohdear622.livejournal.com/3757.html"
"userid","11305"
"itemid","13"
"event","Happy New Year everybody..hope u all had an awesome year and a great night!!"
"eventtime","2005-01-01 01:27:00"
"url","http://ohdear622.livejournal.com/3549.html"
"userid","11305"
"itemid","12"
"event","yup today i got my 1st job EVER! (not including Babysitting) but yeah im stoked!! i work at the UPS store LOL...yeah...i start monday....i start 3:30 er 4 and work till 9 mon-fri..which is cool...ill be making pretty dencent money...which i need...

last night i went to Battle of the Bands are Farmington Highschool..it was pretty kick ass...it sucked when my friends started fighting and i had to pull them apart...ive never seen my friend chris so angry before...it really scared me...but hes a dumbass...he has 2 girlfriends...no they dont know about eachother...and so yeah ppl arent exactly happy with him right now...but shit happends...i just hope it smacks him in the face hard...then mbe he'll stop cheating on his GF Jessica...OH WELL!!!!!!

im almost done christmas shopping for my family :)..im happy i finally got to buy them stuff this year :) makes me feel good hehe...

well thats all for now i spose!
toodles
Mandie <33"
"eventtime","2004-12-04 16:16:00"
"current_moodid","41"
"url","http://ohdear622.livejournal.com/3202.html"
"userid","11305"
"itemid","10"
"event","1. Who are you?
2. Are we friends?
3. When and how did we meet?
4. How have I affected you?
5. What do you think of me?
6. What's the fondest memory you have of me?
7. How long do you think we will be friends?
8. Do you love me?
9. Do you have a crush on me?
10. Would you kiss me?
11. Would you hug me?
12. Physically, what stands out?
13. Emotionally, what stands out?
14. Do you wish I was cooler?
15. On a scale of 1-10, how hot am I?
16. Give me a nickname and explain why you picked it.
17. Am I loveable?
18. How long have you known me?
19. Describe me in one word.
20. What was your first impression?
21. Do you still think that way about me now?
22. What do you think my weakness is?
23. Do you think I'll get married?
24. What makes me happy?
25. What makes me sad?
26. What reminds you of me?
27. If you could give me anything what would it be?
29. How well do you know me?
29. When's the last time you saw me?
30. Ever wanted to tell me something but couldn't?
31. Do you think I could kill someone?
32. Are you going to put this on your livejournal and see what I say about you?

<3 plz fill this out! :)"
"eventtime","2004-11-27 21:20:00"
"current_moodid","126"
"url","http://ohdear622.livejournal.com/2761.html"
"userid","11305"
"itemid","9"
"event","well yesterday was about the worst day EVER...at 12 o clock November 20th we had to put my dog Porkchop to sleep...i was in the room with him when they gave him the shot and pet him for the last time...its deffinatly not going to be the same in this house without him...he was the best dog anyone could ever have...

R.I.P Porkchop...youll always be in our hearts forever and ever
We Love you

<lj-cut text=Porkchop>
<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/porkchopp.jpg"">
thats the last picture i got of him...

heres some other ones
<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/yawing_porky.jpg"">


<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/WdPRIntpAXBFnp7e.jpg"">

<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/porky.jpg"">

<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/BnLhQ0KSMLgzFwng.jpg"">

<img src=""http://img.photobucket.com/albums/v87/KrazyManda/Family/Porkchop%20RIP%2011-20-04/mandy_s.jpg"">
</lj-cut>"
"eventtime","2004-11-21 20:28:00"
"current_moodid","9"
"url","http://ohdear622.livejournal.com/2395.html"
"userid","11305"
"itemid","8"
"event","hahahaha its so awseome the the lil blob dude has a strawberry...i LOVE strawberriessss"
"eventtime","2004-11-19 09:17:00"
"current_moodid","18"
"url","http://ohdear622.livejournal.com/2201.html"
"userid","11305"
"itemid","7"
"event","Yup im at school...i cant wait to get out of here...im gonna be going out with my grandma and my cuzin in about an hour or so...im just happy i get out at 10:30 instead of the usual 1:30...nothings really going on this weekend...my friend Kathy is going to Cali for a couple weeks to go visit out friend Josh who moved about a year or so ago...i wish i could go with...i miss him SO much...hahahaha hes such a homo (literally)...most flamboyant person i knew...

oh man im so happy that the OC is back! and i watch it every week with Michael, which makes it even better....i love him so much..but sometimes things with us can get so unbeleiveably shitty...he messed up alot....but i still love him with all of my heart..why? i dont know...

im going crazy with this rap shit...im so happy i have my CD player..sometimes i think my school is way too ghetto for me...but meh...i just wanna graduate...31 credits to go...blah...

thats all i suppose
XmandyX"
"eventtime","2004-11-19 09:12:00"
"current_moodid","18"
"url","http://ohdear622.livejournal.com/1907.html"
"userid","11305"
"itemid","6"
