"names","values"
"itemid","12"
"event","Please leave any feedback you have here.  Thanks :)"
"eventtime","2005-10-19 22:05:00"
"url","http://shanasells2u.livejournal.com/3247.html"
"userid","13649"
"itemid","11"
"event","Just wanted anyone who reads this and might be interested in anything to know that I will be going into the hospital tomorrow and won't be back home until this weekend to have my baby, so if I don't get back to you for awhile, that is why."
"eventtime","2005-07-11 12:02:00"
"url","http://shanasells2u.livejournal.com/3041.html"
"userid","13649"
"itemid","10"
"event","<P><lj-cut text=""Read First Please!""></P>
<P>&nbsp;</P>
<OL>
<LI><FONT size=5>I accept cash, money order, or personal check ONLY!&nbsp; I wait for check to clear before sending!</FONT></LI>
<LI><FONT size=5>I MUST recieve payment before shipping.&nbsp; This is the ONLY way I will be able to afford to mail it sorry.</FONT></LI>
<LI><FONT size=5>I have tried my best to show/explain any flaws.&nbsp; Because of this I can't accept returns sorry. </FONT></LI>
<LI><FONT size=5>If I don't recieve payment or hear from you within 2 weeks any pending item goes back up for someone else</FONT></LI>
<LI><FONT size=5>All prices are pretty much negotiable within reason so just let me know if there is something you want!</FONT></LI></OL>
<P><FONT size=5></lj-cut></FONT></P>
<P>&nbsp;</P>"
"eventtime","2005-06-29 17:28:00"
"url","http://shanasells2u.livejournal.com/2681.html"
"userid","13649"
"itemid","9"
"event","<P><lj-cut text=""READ HEHE""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell4.jpg""></P>
<P>Nicole Johnson ""Keeping A Princes Heart In A Not So Fariry-Tale World"" in almost new condition.&nbsp; Great Christian book for teenage/college girls! $5</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/e6f8434e.jpg""></P>
<P>Carmen ""Riot"" devotional #1 and #2 $1</P>
<P>Andy Stanley ""Since Nobody's Perfect...How Good is Good Enough?"" great book on the Christian theory of what it really takes to get to heaven.&nbsp; $5</P>
<P>""Better Health"" cookbook.&nbsp; has lots of traditional recipes made healthier.&nbsp; there are some that i highlighted.&nbsp; ohter than that in new condition.&nbsp; $2</P>
<P></lj-cut></P>"
"eventtime","2005-06-29 17:22:00"
"url","http://shanasells2u.livejournal.com/2427.html"
"userid","13649"
"itemid","8"
"event","<P><lj-cut text=""Other Stuff""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/36b6f137.jpg""></P>
<P>Mary Kay ""Satin Hands"" set.&nbsp; About half used.&nbsp; This stuff is great :)&nbsp; </P>
<P>$4</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/bf20e6b1.jpg""></P>
<P>""Come out come out wherever you are"" sticker.&nbsp; I bought this for a friend but we aren't talking anymore...so I just want to get rid of it now.</P>
<P>50 cents</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/c6660a14.jpg""></P>
<P>bracelet $3</P>
<P>bracelt/anklet $3</P>
<P>necklace/choker $4</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/c95b12b8.jpg""></P>
<P>Spring Valley women's multivitamins.&nbsp; used some before i got my prenatal pills...still most of the bottle left $2</P>
<P>eyeshadow $1</P>
<P>hair clip 50 cents</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/b3d1d5f7.jpg""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/6682e9fa.jpg""></P>
<P>purple dolphin feet/back massager never used $3</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell11.jpg""></P>
<P>Mary Kay&nbsp; Timewise moisturizer.&nbsp; used once.&nbsp; $3</P>
<P>Bath and Body Works pearberry body cream.&nbsp; used 2 times.&nbsp; $2</P>
<P>Avon skin so soft hair minimizing lotion (works pretty good) used 2 times.&nbsp; $2</P>
<P>Flirty Strawberry Shake lotion and bath fizzies.&nbsp; never used.&nbsp; $3 </P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell5.jpg""></P>
<P>purple shiny taper candles.&nbsp; never burned.&nbsp; $2</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/276076d6.jpg""></P>
<P>red, white and blue nail polish.&nbsp; used once.&nbsp; $2 for all or 50 cents each</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/0c06f391.jpg""></P>
<P>varies wood crafts.&nbsp; can be painted etc.$5 for all or $1 each</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell16.jpg""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/4a64ebb6.jpg""></P>
<P>various hair scrunchees $3</P>
<P>purple flower hair clips $2</P>
<P>Paul mitchell hair gel (1/2 used) $2</P>
<P>headband (has clips on top for twisting your hair and clipping) $2</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/443b29f3.jpg""></P>
<P>pedicure set $1</P>
<P>mirror $1</P>
<P>makeup brush set $1</P>
<P></lj-cut></P>"
"eventtime","2005-06-29 16:23:00"
"url","http://shanasells2u.livejournal.com/2101.html"
"userid","13649"
"itemid","7"
"event","<P><lj-cut text=""Dresses &amp; Skirts""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell41.jpg""></P>
<P>Lady Dorby dark purple/white dress.&nbsp; Size 22.&nbsp; Worn a few times.&nbsp; Still in good condition!</P>
<P>$10</P>
<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell38.jpg""></P>
<P>Kathie Lee Woman skirt suit.&nbsp; Light blue.&nbsp; the skirt is about knee length.&nbsp; Size 22.&nbsp; Only worn a few times....still in great condition</P>
<P>$10</P>
<P></lj-cut></P>"
"eventtime","2005-06-29 16:19:00"
"url","http://shanasells2u.livejournal.com/2012.html"
"userid","13649"
"itemid","6"
"event","<P><lj-cut text=""Cover Your Butt""></P>

<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell37.jpg""></P>
<P>Jaclyn Smith Plus dark blue dress pants.&nbsp; Size 24.&nbsp; Worn a few times.&nbsp; </P>
<P>$8</P>
<P></lj-cut></P>"
"eventtime","2005-06-29 16:15:00"
"url","http://shanasells2u.livejournal.com/1645.html"
"userid","13649"
"itemid","5"
"event","<P><lj-cut text=""Cover Your Top Half""></P>
<P><IMG height=362 src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell46.jpg"" width=485></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell45.jpg""></P>
<P>White Stag pink 3/4 length sleeves.&nbsp; New with tags.&nbsp; Size 26/28</P>
<P>$10</P>
<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell44.jpg""></P>
<P>Mountain Lake II 3/4 length sleeves.&nbsp; ""invisible"" buttons (flap covers them up) worn a few times.&nbsp; still in good condition.&nbsp; Size 3x</P>
<P>$8</P>
<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell42.jpg""></P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell43.jpg""></P>
<P>Covington kind of a brownish/maroon color.&nbsp; Hasn't been worn much.&nbsp; There are dark spots (shown) on stomach area and near collar.&nbsp; Size 24/26</P>
<P>$5</P>
<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell34.jpg""></P>
<P>This is a maternity top but can be worn by anyone.&nbsp; Take Nine Maternity.&nbsp; Size XL worn a few times.&nbsp; Doesn't fit anymore now that I'm getting bigger.&nbsp; Has criss cross tie at collar.</P>
<P>$8</P>
<P>&nbsp;</P>
<P><IMG src=""http://i12.photobucket.com/albums/a202/shanasells2u/sell33.jpg""></P>
<P>Y Not Flirt.&nbsp; Has tuxedo sleeves.&nbsp; I have lost the little black cuff links that came with it.&nbsp; You can either wear it without them (what I did) or any cuff links should work.&nbsp; Sleeves and collar are satiny.&nbsp; The rest of the shirt is stretchy.&nbsp; Size 2X</P>
<P>$6</P>
<P></lj-cut><P>"
"eventtime","2005-06-29 16:13:00"
"url","http://shanasells2u.livejournal.com/1284.html"
"userid","13649"
"itemid","4"
