"names","values"
"itemid","10"
"event","hi"
"eventtime","2009-06-18 21:23:00"
"url","http://abiluvsxxoo.livejournal.com/2754.html"
"userid","209"
"itemid","9"
"event","Re-A
Science: A-A
French: A
English: A*
English Lit: A
Maths: B
Drama: B
Applied Business: B-B
Religious Studies: A"
"eventtime","2006-08-24 12:50:00"
"url","http://abiluvsxxoo.livejournal.com/2389.html"
"userid","209"
"itemid","8"
"event","Lack of good food does funny things to your brain. i've realised. i am a nutfuck. a complete raving loon.

i think i have a personality disorder.  
i think an attention thing.
so im sorry.
and i know now
the things you love the most are the hardest to leave.

so ive finished this chapter and soon it will be closed.
x"
"eventtime","2006-08-19 00:46:00"
"url","http://abiluvsxxoo.livejournal.com/2184.html"
"userid","209"
"itemid","7"
"event","<!START BZOINK.COM SURVEY CODE><table><tr><td colspan=""2"" align=""center""><b><i>describe yourself with lyrics.</i></b></td></tr><tr><td valign=""top"" align=""right"">Name a band/artist of your liking.:</td><td align=""left"">Missy Higgins </td></tr><tr><td colspan=""2"" valign=""top"" align=""center""><b>Now, answer the following questions using only lyrics by that band/artist.</b></td></tr><tr><td valign=""top"" align=""right"">Are you male or female?:</td><td align=""left"">a little girl </td></tr><tr><td valign=""top"" align=""right"">What is your outlook on life?:</td><td align=""left"">I am free but you see i have control over me </td></tr><tr><td valign=""top"" align=""right"">How do you live?:</td><td align=""left"">[We'll] Breath [together] </td></tr><tr><td valign=""top"" align=""right"">How do you love?:</td><td align=""left"">You know that i love you...here and now not forever </td></tr><tr><td valign=""top"" align=""right"">How do you hate?:</td><td align=""left"">Thats all Stuff and nonsense </td></tr><tr><td valign=""top"" align=""right"">Who are you?:</td><td align=""left"">The butcher Mr. Timms  </td></tr><tr><td valign=""top"" align=""right"">What is one thing that hurts your feelings?:</td><td align=""left"">I'm a little bit tired of fearing that I'll be the bad fruit nobody buys  </td></tr><tr><td valign=""top"" align=""right"">Have you ever been in love?:</td><td align=""left"">I'd never have the courage or belief to trust  </td></tr><tr><td valign=""top"" align=""right"">Describe your first kiss.:</td><td align=""left"">she smelled like sugar and spoke like the sea =p  </td></tr><tr><td valign=""top"" align=""right"">Describe the lowest moment of your life.:</td><td align=""left"">And I was once there, hanging from that very ledge where you are standing </td></tr><tr><td valign=""top"" align=""right"">Describe your significant other.:</td><td align=""left"">You just like me cause i'm good in bed  </td></tr><tr><td valign=""top"" align=""right"">Describe your worst enemy.:</td><td align=""left"">But nothing cures the hurt you, you bring on by yourself </td></tr><tr><td valign=""top"" align=""right"">Describe your greatest annoyance:</td><td align=""left"">when everyone wants a little more </td></tr><tr><td valign=""top"" align=""right"">Describe your greatest joy.:</td><td align=""left"">the milk man </td></tr><tr><td valign=""top"" align=""right"">Describe your best friend.:</td><td align=""left"">These arms will not be taught to need another..when we're the special two!!! :D </td></tr><tr><td valign=""top"" align=""right"">Describe the happiest moment of your life.:</td><td align=""left"">Just remembering, just remembering how we were </td></tr><tr><td valign=""top"" align=""right"">Describe the lowest moment of your life.:</td><td align=""left"">And I was once there, hanging from that very ledge where you are standing </td></tr><tr><td valign=""top"" align=""right"">How do you feel this very moment?:</td><td align=""left"">A triangle trying to squeeze through a circle  </td></tr><tr><td valign=""top"" align=""right"">How did you feel exactly one month ago?:</td><td align=""left"">The highs will make you fly... the lows make you want to die  </td></tr><tr><td valign=""top"" align=""right"">Write your absolute favorite lyric from this band/artist.:</td><td align=""left"">I know I'm not deserving of your trust from you right now,But if by chance you change your mind you know I will not let you down... </td></tr><tr><td colspan=""2"" align=""center""><a href=""http://www.bzoink.com/S48290/describe_yourself_with_lyrics..html"" title=""describe yourself with lyrics."">Take this survey</a> | <a href=""http://www.bzoink.com/surveys"" title=""Bzoink Surveys"">Find more surveys</a><br />You've been totally <a href=""http://www.bzoink.com"" title=""Bzoink"">Bzoink*d</a></td></tr></table><!END BZOINK.COM SURVEY CODE>"
"eventtime","2006-07-12 16:46:00"
"current_moodid","16"
"url","http://abiluvsxxoo.livejournal.com/1846.html"
"userid","209"
"itemid","6"
