"names","values"
"itemid","3"
"event","<FONT color=#6633ff>Tuesday around 7 pm, me and my friends kim and lina went out to eat at the islander. after we were finished we all got fortune cookies... mine said "" someone from your past will return to steal your heart"" the next day i got a call, around 12 during school, from an ex well not sure what to call him actaully, we werent offical. but we met a few months ago, he had a girlfriend at the time that didnt stop anything from us hanging out... i had really fell for him, he was amazing hes street smart good conversater. but besides that he called and when he called he said kelly? so i recognized the voice but i didnt care for him calling me... i was mad at him for what he did. so i get another call this time i answer it, and he says hey is this kelly, i said no. and he was like oh i said who is kelly this is danielle. he says i ment you. i was like oh kelly osbourne? hes like yeah i got confussed you look like her from when i last saw you. i was like oh uh thanks. we didnt talk for long but he was like ive been thinking about you and crap like that. i was like oh thats nice. and he asked what i was doing that night i said nothing just going to providence to apply at jobs and take some photos. he was asked if i wanted to see him i said sure. if you want just meet me at the river. so he called at 4:30 to make sure i was there i was we met up. and it was akward. we were both nervous he looked nice though. he got a mohawk. but yeah. he said he would call me up today. so well have to see. but besides that. im bored. not done with my report yet, because the disk i used to save it on was defected... (thats just my luck isnt it) uhh i put more red dye in my hair, it was fading badly. i think il do blue again maybe purple but i wanna bleach my whole head for summer. so i can put pink spots&nbsp; everywhere haha. well im off for now.&nbsp;&nbsp;&nbsp; </FONT>"
"eventtime","2004-05-27 10:43:00"
"current_moodid","6"
"url","http://yousillycnt78.livejournal.com/1015.html"
"userid","17669"
"itemid","2"
"event","<FONT color=#6633ff>Im bored once again, trying to finish an 8 page report for english... fun fun. no not really anything new with me? hm. i made an ass out of myself by kissing one of my old friends who graduated (mistake) we havent talked since, i dunno how he feels, but (hey) im over it (chicks can make a move to) plus i had to see how i felt and come to conclude i dont have feelings for him. but yeah besides that gushy shit. uh lets see i pierced my cartalage again which isnt a big deal all together im pierced 10 times. very unevenly but i dig it. im trying to save up some money, im actually keeping my room clean, so my parentals will start to shuv money in my face (in my dreams) because i want to plan another trip up to boston (alone at last). only for a day come back at night on the greyhound. i wanna hit newbury st. and meet up with a buddy rick. its only been alittle while since we've known eachother but hes really cool, in some ways we are alike (extra bonus points for him... he looks like sid vicious) plus hes real, not a fake (which is awesome). but yeah. then i im goin with the crew to newport this monday. but that is enough for now i must go fix my bandsite because my friend LANCE decided to be an ass and ruin my bio page. i will get you!<BR></FONT>"
"eventtime","2004-05-26 12:36:00"
"current_moodid","40"
"url","http://yousillycnt78.livejournal.com/737.html"
"userid","17669"
"itemid","1"
"event","<P><FONT color=#6633ff><FONT color=#6633ff>My first entry on this site. I dont ussually share my bussiness with anyone, but hey for all you&nbsp;nosy </FONT>people out there here&nbsp;I go (jk). My&nbsp;day has sucked&nbsp;I came to school late at 8:45 didnt go to any of my classes&nbsp;except english/ art (there is 30 minutes left of school). Im bored out of my fucking mind, im sick of walking through the halls and seeing nothing but bandwagons, they think theyre cool because&nbsp;they (try) dare to be different it is so mainstream. I cant wait til the bell rings i&nbsp;need to get out, im gonna go up to providence and take some pictures, then&nbsp;shop on thayer st w/ my friend christian (he needs to get pants) fun fun going on a mission.&nbsp;Sorta hoping&nbsp;I dont see any ex boyfriends&nbsp;up there,&nbsp;thats&nbsp;always my luck. Well im off. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</FONT></P>
<P><FONT color=#ff0000></FONT>&nbsp;</P>"
"eventtime","2004-05-24 13:13:00"
"current_moodid","5"
"url","http://yousillycnt78.livejournal.com/304.html"
"userid","17669"
