"names","values"
"itemid","57"
"event","family reunion in brainerd this week so i wont be around but i havent really been around anyway this summer lol. this week was the firsttime ive been home in 5 weeks except for a day here or there so i guess one more week wont hurt lol. missing all you but what can i say? england was the best. anyways should go pack but give me a call in a week
you know the number"
"eventtime","2005-08-06 11:36:00"
"url","http://peppamintpatti8.livejournal.com/14799.html"
"userid","11748"
"itemid","56"
"event","hey ppls,
this is the first time ive been home for like 5 weeks lol
anyways im leaving on sat for another week. famdamily reunion- should be great lol
ttyl"
"eventtime","2005-08-04 23:00:00"
"url","http://peppamintpatti8.livejournal.com/14590.html"
"userid","11748"
"itemid","55"
"event","wow 24 days till i fly by myself 5000 miles away to go to england and go to their prom with my friend adam and have my sweet sixteen bday over there and all that jazz. i cant believe im actually going! (wow i havent updated this in along time, anyways)
hasta
p.s skl is almost over too!"
"eventtime","2005-06-04 21:29:00"
"url","http://peppamintpatti8.livejournal.com/14114.html"
"userid","11748"
"itemid","54"
"event","wow i havent written in this forever. night before easter and i cant wait until i get my candy lol. im in the cities right now at my cousins house and its sorta late but im not at all tired! see you guys at skl on monday and the off to break- yeah~"
"eventtime","2005-03-26 23:33:00"
"current_moodid","78"
"url","http://peppamintpatti8.livejournal.com/14057.html"
"userid","11748"
"itemid","53"
"event","hey folks,
in arizona right now! loving the sun, visiting my grandparents. kjust checking my email and all- heading out to the desert soon
hasta"
"eventtime","2005-02-24 09:41:00"
"current_moodid","125"
"url","http://peppamintpatti8.livejournal.com/13803.html"
"userid","11748"
"itemid","52"
"event","went home sick today- called mom at like noon and she came and picked me up. gosh i feel like crap

thank god for 7-up"
"eventtime","2005-01-31 15:38:00"
"url","http://peppamintpatti8.livejournal.com/13385.html"
"userid","11748"
"itemid","51"
"event","wow today i felt sooo bad and really sick. my teacher and my sister both said i looked super pale and i had this huge head ache and bla bla bla-
dont wanna go to slk tomorrow!
my muscles hurt lol
(maybe this is the day of complaining- who knows)
love pat t."
"eventtime","2005-01-25 20:37:00"
"current_moodid","38"
"url","http://peppamintpatti8.livejournal.com/13287.html"
"userid","11748"
"itemid","50"
"event","wow i think im sick- my brother has a stomach flu and he was up at two this morning doing you know what.... oh great.. i feel sick now but cant skip stupid school because of flippin finals. i love napolean dynamite.... off to bed now- sweat pants day tomorrow
love pat t."
"eventtime","2005-01-17 19:37:00"
"current_moodid","40"
"url","http://peppamintpatti8.livejournal.com/12877.html"
"userid","11748"
"itemid","49"
"event","fabulous
<table style='font-family : Arial, Verdana, Helvetica, sans-serif; border-collapse: collapse; border: 1px solid black;' cellspacing='0' cellpadding='2' align='center'><form action='http://memegen.net/viewmeme.pl?meme=1072669325' method='POST'><tr><th colspan=2  bgcolor='#000000'><font color='#DDDD88'>At your ten year high school reunion... by <a href='http://robynschneider.com'><font color='#DDDD88'>robbiewriter</font></a></font></th></tr><tr><td bgcolor='#333333' style='border: 1px solid black;'><span style='color: #FFFFFF;'>Your school name</span></td><td bgcolor='#DDDDAA' style='border: 1px solid black;'><span style='color: #000000;'><input type='text' name='Your school name' value='East High School' size='20'></span></td></tr><tr><td bgcolor='#333333' style='border: 1px solid black;'><span style='color: #FFFFFF;'>Your name</span></td><td bgcolor='#DDDDAA' style='border: 1px solid black;'><span style='color: #000000;'><input type='text' name='Your name' value='Patty Hodapp' size='20'></span></td></tr><tr><td bgcolor='#333333' style='border: 1px solid black;'><span style='color: #FFFFFF;'>Your job will be</span></td><td bgcolor='#DDDDAA' style='border: 1px solid black;'><span style='color: #000000;'>Actor</span></td></tr><tr><td bgcolor='#333333' style='border: 1px solid black;'><span style='color: #FFFFFF;'>You will be worth</span></td><td bgcolor='#DDDDAA' style='border: 1px solid black;'><span style='color: #000000;'>$519,242</span></td></tr><tr><td bgcolor='#333333' style='border: 1px solid black;'><span style='color: #FFFFFF;'>Everyone will think you</span></td><td bgcolor='#DDDDAA' style='border: 1px solid black;'><span style='color: #000000;'>cry yourself to sleep at night</span></td></tr><input type='hidden' name='un' value='robbiewriter'><input type='hidden' name='meme' value='1072669325'><tr><td colspan=2 align='center' bgcolor='#000000'><input type='submit' value='Fill Out Your Answers and Try it!'></td></tr><tr><td colspan=2 align='center' bgcolor='#000000'><font size='-1' color='#FFFFFF'><a href='http://memegen.net/'><font color='#DDDD88'>Quiz created with MemeGen</font></a>!</font></td></tr></form></table>"
"eventtime","2005-01-16 18:03:00"
"url","http://peppamintpatti8.livejournal.com/12630.html"
"userid","11748"
"itemid","48"
"event","wow i havent written on here in a super de duper long time! lol. colts vs. patriots right now in the pre-superbowl games. i want colts vs. eagles for superbowl and then colts to win in overtime becuase peyton manning throws a thirty yard touch down pass- now that would be glory lol. finals week this week- chat online or see ya at school
love pat t.
p.s.going to tyler campbells house tonight for some carrot cake -yummmmmmmmy!"
"eventtime","2005-01-16 17:55:00"
"current_moodid","91"
"url","http://peppamintpatti8.livejournal.com/12468.html"
"userid","11748"
"itemid","47"
"event","it sure has been a while since i put an entry it here. lets see, im pretty sick with the work load rightnow and im so sick of one of my classes that i could jump out the window when im there lol. cant wait for xmas but im xtra thankful that it has been snowing so i can be skiing!!
ttyl"
"eventtime","2004-12-07 19:23:00"
"current_moodid","28"
"url","http://peppamintpatti8.livejournal.com/12052.html"
"userid","11748"
"itemid","46"
"event","yawn~ its like 9 and im totally exhausted. watched starski and hutch.. totally hilarious and bbsat a bit. made 25$ which was rly nice. dunno wat im doin tomorrow either now that i think about it. maybe hang with molly, go to nicholas nicklby, who knows. gosh my eyelids are falling asleep, thank god im not driving."
"eventtime","2004-11-05 21:03:00"
"current_moodid","14"
"url","http://peppamintpatti8.livejournal.com/11797.html"
"userid","11748"
"itemid","45"
