"names","values"
"itemid","65"
"event","forgot all about this thing.&nbsp;
God i look awfully young in my pics
so young and nieve,
so happy in love,
but that was back in the day
and time has skipped by since then.
i never forgot a thing
i'm&nbsp;just walking away
and finding the other side of&nbsp;my life."
"eventtime","2006-03-09 19:42:00"
"current_moodid","68"
"url","http://cupid-shot-me.livejournal.com/16691.html"
"userid","3353"
"itemid","64"
"event","<P>i have a myspace <A href=""http://www.myspace.com/courtneyingreen"">www.myspace.com/courtneyingreen</A> </P>
<P>i'm counting all the stars.</P>
<P><IMG style=""WIDTH: 414px; HEIGHT: 264px"" height=423 src=""http://img.photobucket.com/albums/v486/beachbunnie07/stars.jpg"" width=466></P>
<P>&nbsp;</P>"
"eventtime","2005-07-31 18:37:00"
"current_moodid","72"
"url","http://cupid-shot-me.livejournal.com/16609.html"
"userid","3353"
"itemid","63"
"event","<P><FONT color=#000000>not in sight...<BR>finally out of my mind.</FONT></P>
<P><BR><STRONG>ask me a question<BR>anything.</STRONG></P>"
"eventtime","2005-07-06 23:30:00"
"url","http://cupid-shot-me.livejournal.com/16377.html"
"userid","3353"
"itemid","62"
"event","<P>my chemical romance concert was insanely beautiful.watch me on mtv.<BR>work is swell.come visit.</P>
<P><IMG class=thumbnailover onmouseover=""this.className='thumbnailover';"" onmouseout=""this.className='thumbnail';"" src=""http://photobucket.com/albums/v486/beachbunnie07/th_IMG_1127.jpg""></P>"
"eventtime","2005-06-29 17:11:00"
"current_moodid","48"
"url","http://cupid-shot-me.livejournal.com/15987.html"
"userid","3353"
"itemid","61"
"event","<P>if this is giving up, then i'm giving up on love.</P>
<P>&lt;/3</P>"
"eventtime","2005-06-24 10:17:00"
"current_moodid","91"
"url","http://cupid-shot-me.livejournal.com/15779.html"
"userid","3353"
"itemid","60"
"event","<P><IMG style=""WIDTH: 347px; HEIGHT: 278px"" height=557 src=""http://img.photobucket.com/albums/v486/beachbunnie07/IMG_1068.jpg"" width=516></P>"
"eventtime","2005-06-13 22:02:00"
"current_moodid","106"
"url","http://cupid-shot-me.livejournal.com/15424.html"
"userid","3353"
"itemid","59"
