"names","values"
"itemid","15"
"event","Well i knew it would happen and it did so why do i hurt so bad?? I hurt so bad cuz i did like him a whole lot and he meant a lot to me.. And the thought of him bein with another gurl just kills me inside!! I guess they are all right it easier to dump someone than to be dumped!!

Lisa is the bestest friend ever! I dunno what i would do without her through all of this!! I love her to death and she means everything to me.. She is a true friend!!
Peace Easy"
"eventtime","2004-04-21 16:02:00"
"current_moodid","25"
"url","http://laker-gurl1108.livejournal.com/3970.html"
"userid","8493"
"itemid","14"
"event","Well i havent had the best weekend at all. In fact it was horrible!! i found out that my dad is dying and that is very hard to deal with and then hank almost broke up with me.. That was the hardest of all. He means so much to me and i dont want to lose him ever. He is the best and means so much to me. Just one day with him makes everything better!! He is the most kind hearted caring person i know besides lis and i thank him for that!!

Lis is the best through all this. She is there for me through all of this and she listens and is more like a sister to me than anything else! I dunno what i would do with out her!!"
"eventtime","2004-04-19 19:54:00"
"current_moodid","6"
"url","http://laker-gurl1108.livejournal.com/3725.html"
"userid","8493"
"itemid","13"
"event","V2UgbG9zdCBhdCBzZW1pIHN0YXRlISEgQnV0IGhleSB3ZSBtYWRlIGl0IHRoYXQgZmFyISEgDQpJIGhhdmUgdGhlIHN3ZWV0ZXN0IGd1eSBpbiB0aGUgd29ybGQgbm93ISEgSSBsb3ZlIGhpbSBzbyBtdWNoIGFuZCBpIGFtIG5ldmVyIGxldHRpbmcgaGltIGdvIGZvciBhbnl0aGluZyEhIEhlIGlzIHRoZSBiZXN0IGV2ZXIgYW5kIHN3ZWV0ZXN0ISEgSGUgd2lsbCBiZSBtaW5lIGZvcmV2ZXIhISANCg0KIF8gLypcIF8gwrguwrfCpCoqwqTCty7CuC7Ct8KkKirCpMK3LsKkKirCpMKkKirCpA0KIFwqICAqIC8gSSBsb3ZlIEhhbmshwqQqKsKkIA0KIC8uwrcqwrcuXMK4LsK3wqQqKsKkwrcuwrjCuC7Ct8KkKirCpMK3LsKkKirCpMKkKirCpA=="
"eventtime","2004-03-21 20:47:00"
"current_moodid","86"
"url","http://laker-gurl1108.livejournal.com/3404.html"
"userid","8493"
"itemid","11"
"event","Everythings goin good!! I went to Kohls though and spent more money than i should have lol!! Its so worth it though!! 
I GOT AN A- ON MY PRE CALC TEST!"
"eventtime","2004-03-01 14:03:00"
"current_moodid","15"
"url","http://laker-gurl1108.livejournal.com/2832.html"
"userid","8493"
"itemid","10"
