"names","values"
"itemid","73"
"event","Since I've been super sick with ""Sars"" I've lost a few pounds and It makes me want to shed more off my body so the west hollywood guys and gals can say ""HEY"" I figure, what the hell, I need to change my diet anyway due to my ulcers and shit. 

So it's been a while since I've written up in here. Since friday, I've been sick with a fever of 103.00 at the highest. Kinda silly huh? it's because my body is so tired from all the stress it's been through it needed a rest. I've been sleeping like 20 hours pretty much because of the fever. I thank Mr. Drew Warner of GayPORNSTUDIO.COM for being such a nice guy and friend for checking on me daily. 

Today Krusty was brought to the park for a little run. I opened the gate and this hoe bag was like ""GET YOUR DOG OUT"" I was like what the....it appears that she was mistaken and thought Krusty bit her dog. I told her if Krusty bit your dog, well then the dog deserved it! BAMB... for real, Krusty gives warnings and if the dogs, OR People do not listen, she will snap. I do not blame Krusty because I would do the same thing pretty much. You can only take so much ya know. 

Anyway, It's almost the weekend and I am still sick lol... I will write more later on.. right now Im going to count sheep again!!!!

Till then~!"
"eventtime","2003-06-04 18:53:00"
"current_moodid","108"
"url","http://carloricci.livejournal.com/18814.html"
"userid","2538"
"itemid","72"
"event","Today was a very stressful day. I woke up at 7am as usual and walked <B>Krusty</B> and then got ready for my doctors appointment. I've been going to the colon place at Cedars for about a month now and I still do not have an honest prognosis. All I know is I have this think called Ulcerative Colitis and I take 12 pills now a day. I also have to get this Iv treatment and have been going everyday now for the past weeks. 

This is why I am not on <B>LJ</B> or my updating you on my on-goings because I get very weak and sleep a lot. Today I had my Iv treatment and the fucking vein clogged and made a nice little bubble in my arm, thus causing my arm to hurt and having to get another catheter in my other arm. It takes at least 4 fucking hours for this blessed treatment for this damn colitis shit and it drains the hell out of me. ARRGH!   

So, let me update you on some happy things. I took <B>Drew Warner</B> and <B>Joey</B> to <B>MTV's</B> Icon with Metallica <sp> We had GREAT seats and got to chat up with <B>Michelle Branch</B>, This guy from <B>Fuel</B>, the blonde one I'm not sure of his name but anyway, to say the least we had fun. Joey and I will be taking Drew and another friend to <B>MTV's Movie Awards</B> , it should be fun because I can't wait to see just WHOM we'll be sitting next to this time. I'll have to have to chat up another Celeb so the think I'm a nut. LOL. I tell ya, this guy from Fuel really didn't like the fact that I commented on his hair lol I was like ""I really like your hair"" lol. 
Overall the event was fun and I can't wait for the Movie Awards. 

It's late and I need to head to bed. 


Till then~"
"eventtime","2003-05-14 16:28:00"
"current_moodid","49"
"url","http://carloricci.livejournal.com/18638.html"
"userid","2538"
"itemid","71"
