"names","values"
"itemid","12"
"event","Holy shit, it's been a hella long time since i've posted something on this peice. A lot of changes in my life....some good, some not so good. I moved to the beach with my momma dukes, and moving again to an even nicer place. I can't wait, my room is in the poolhouse!!! How fuckin tight is that?! I have my own bathroom and kitchen....most importantly my own fucking space! It's nice to finally get something you want. Prom is coming! WOOO...hopefully ashley will be single, that way i can have a good time. Speaking of which, her boyfriend David is like a fucking virus that i can't get rid of!!! AHH, it drives me nuts. If I could change one aspect of my life right now it would be to get rid of him and get my ashley back! Not only has he taken my comfort with ashley, he's given me the akwardness that deturs me away from all the friends i used to chill with. It's because of him so much has changed. so for david i say .... ""FUCK YOU!"" That was some decent venting right? 

My mom wants me to quit smoking weed for the rest of the school year!!! Thats insane! Thats like asking an alcoholic to stop drinking....right now! It'll be the second hardest thing i've ever done...that is if I do it. 

Ok, so maybe it wont be so long till the next time i post something on this. 
Words of wisdom: Go after what you want if you know it can make you happier, and dont stop till you get it. Destroy all obstacles between you and your love.

-Ryan"
"eventtime","2005-02-11 12:49:00"
"current_moodid","47"
"url","http://1-2fullonlooker.livejournal.com/3099.html"
"userid","25"
"itemid","11"
"event","When most people go from having a great day to a shitty day and back and forth, they complain and hate. I seem to love it. When i go up, it's the best feeling in the world. And when i go down, i don't really get down, i just anticipate coming back up. I love the rollercoaster of day to day life! So let me express Beth to myself, and the 1 or 2 people who have ever read this. She is so amazing! That smile of her is like a truck to the knees. It just melts me. It's the first time i've had butterflys from a girl in such a long time! It feels good. Even when i just think about her. I had a candle light dinner on the beach with 2 dozen roses all over the place.....all for her. It's just the beginning tho. We shared an amazing kiss on the beach under the stars with the sound of the waves relaxing us. She so great to talk to, i couldn't tell which was better, the kiss or just laying there and talking under the stars. And to stare into her eyes and her smiling back at me is like a dream. I'm scared....but oh so happy at the same time. Only time can tell how the future smiles come about.


-The secret admirer!"
"eventtime","2004-09-25 10:17:00"
"current_moodid","58"
"url","http://1-2fullonlooker.livejournal.com/3026.html"
"userid","25"
"itemid","10"
"event","This weekend has been the most life changing weekend of my life. I feel like i can't look at anything the same again. I've had a part of me ripped away and another that walked away to another place. I feel as if i've died and come back to life. Am i in the wrong for feeling the way i feel. I can't even describe it so how can i be wrong. Let's some this weekend up: I was stabbed in the back by the one companion i thought i'd have through my entire life as a true best friend. It's amazing how one person can impact your life so much. I always wrote about this girl in my school papers about the impact she's made. And i didn't really notice the true magnitude of her influence untill tonight. Ashley.....i know ur going to read this, you probably will never understand this change of events in your life or why it happened, but it did. I knew we had grown different as people, but you have changed so much differently than i had expected. oh well, know i'll move on....to a whole other place. I know i'll figure it out, but this one is gonna be an adventure. Good ridance to the old times....peace.


-What was ""Ryan"""
"eventtime","2004-09-19 22:12:00"
"url","http://1-2fullonlooker.livejournal.com/2741.html"
"userid","25"
"itemid","9"
"event","That show was banging....!!!! WOOOOO!!!!

Shinedown did simple man and it was so amazing, it gave me chills. He can sing his ass off. New idol. And ofcourse the slipknot. No one puts on a show like slipknot. It's been decided. 

It sucks for someone who's never saw them before but had to leave early cause they weren't feeling good after they paid for pit tickets. Oh well. It was great. Much love to music.

Peace

-Ryan"
"eventtime","2004-08-30 01:09:00"
"current_moodid","26"
"url","http://1-2fullonlooker.livejournal.com/2439.html"
"userid","25"
"itemid","8"
"event","WOOOOOOO!!!! 

It's finally here. Lunatic Luau with fuckin slipknot. This shit is gonna be banging! I'm out to the show....peace bitches!


-Ryan"
"eventtime","2004-08-29 12:17:00"
"current_moodid","4"
"url","http://1-2fullonlooker.livejournal.com/2283.html"
"userid","25"
"itemid","7"
"event","I guess you could say i made up my mind. Have I really made up my mind or am i just convining myself i have. hmmmm....I think i have. Time will only tell. My life seems to be moving faster than i can keep up with. Change is shocking. I am shocked....AHHHH. that was me being shocked. 


I can't believe i'm saying this, but i can't wait for school. It's gonna be a great year. I'll be damned if it won't be the best year i've spent in school so far.

BOREDOM! Fuck it, i'm gonna find something to do......peace bitches!

-Yours Truly,
-Ryan!"
"eventtime","2004-08-25 16:08:00"
"current_moodid","5"
"url","http://1-2fullonlooker.livejournal.com/2015.html"
"userid","25"
"itemid","6"
"event","Gotta love the beach. Shit is nice. I got some sun, chilled with ashley. I saw Kristen hewit there...and DAMN! She got hella hot. So i talked to her for a while reminising(sp?). That was fun...the good times. Ashley my apologies...for my lack of trust, but i get to that thinking to much stage a lot. 

My friend died in a car accident. Brent Perry. Kool ass dude. Lets bow our heads for a min for him.

.....

...

I'm sure he'll appreciate that. His memorial service was so sad, i admit...i shed some tears with pierette when she came up to me. I've been chillin with chris ridick a lot in the past few days...funny bitch. Well that was good. PEACE BITCHES!!!!


-Ryan"
"eventtime","2004-08-22 18:48:00"
"current_moodid","11"
"url","http://1-2fullonlooker.livejournal.com/1643.html"
"userid","25"
"itemid","5"
"event","...


....


Fuck it!

-Your's Truly"
"eventtime","2004-08-15 22:17:00"
"url","http://1-2fullonlooker.livejournal.com/1428.html"
"userid","25"
"itemid","4"
