"names","values"
"itemid","77"
"event","<big>NEW JOURNAL. Please add it. Ive already added some of you, but only the ones who comment and shit. So dfjbgslh just add it.
<lj user=""napleshororshow"">
<lj user=""napleshororshow"">
<lj user=""napleshororshow"">"
"eventtime","2006-03-02 10:45:00"
"url","http://15375952.livejournal.com/19757.html"
"userid","39"
"itemid","2"
"event","<center>
<img src=""http://pics.livejournal.com/kunzite1/pic/00074yeb"">
<small> comment to be added, i dont care who you are. </small>"
"eventtime","2005-10-02 13:41:00"
"url","http://15375952.livejournal.com/647.html"
"userid","39"
