"names","values"
"itemid","5"
"event","ok....um. I'm not with Jason,I'm not with Jesse,and I'm most definitely not with Chris so I'm single....wow!Whatta think bout that? Anywayz just thought I'd undate the journal c-ing how I'm NEVER on this thing anymore.
All 3 of my so called best friends went out with Jason some friends those r huh?I'm moving back ^ 2 Livermore Falls July 1st-5 so if any-1 wants 2 come c me,ur more than welcome 2.I'll b living @ 8 Pearl Street in-town.so how has ppl's life been going?I hope u all have a great summer,and I can't wait 2 c u in the fall....I'm gonna b a freshman AGAIN!WEll that's all I got 2 say 4 now so I guess I'll ttyl l8ter.peace out aight."
"eventtime","2005-06-23 14:44:00"
"current_moodid","84"
"url","http://kissme211.livejournal.com/1286.html"
"userid","8154"
"itemid","4"
"event","OMFG....this is the worst week ever I'm like realli sick and there ain't much I can do bout it.I hurt realli bad I have like this freakin lump in my throat...and it hurts
There's this gurl Keisha who wants 2 become my friend again afta she lied 2 me,and dated my b-friend....so if she even wants to start any shit w/ me have her 2 go ahead and fuckin bring it.Well anywayz I heard this fuckin awesome song called Candy Shop and now I like love that song,it's my favorite song now....lol
Well anywayz I'm outtie....I'll type in this thing l8ter aight!"
"eventtime","2005-01-13 11:17:00"
"current_moodid","117"
"url","http://kissme211.livejournal.com/1244.html"
"userid","8154"
"itemid","3"
"event","My life totally suckxx....me and Jason broke ^ finally....lol
I mena i'm not happy that we broke ^,but then again I am b-cauz I was sick of being cheated on....I like this guy who has a gfreind and totally doesn't even kno I live on this planet. But he won't EVER have 2 worry bout me b0cauz I won't EVER ask him out. Things bewteen Amanda and Bryan something went wrong there which suckxx b-cauz I thought those 2 mit exactly last,but then again nope!
i'm in science class and Mr. Bean is the shit he let's us do alot of things an he hangs out w/ us and everything....I'm realli pissed off thou 2-day somne stupid bitch named Deanna or w/e wants 2 start shit wit me have the fuckin' dike bring it I ain't scared of her....lol
I seriously wouldn't b that bad if her stupid fuckin sister would just quit running her fat face....well w/e I'm gonna wright 2 ya'll l8ter I'm realli pissed off right now so w/e.
hope every-1 else's lives r going great besides mine....lol

LIFES A BITCH THEN U DIE SO FUCK THE WORLD AND LET'S GET HIGH,BUT FIRST WE DON'T EXCEED WE NEED 2 BUY A BIGGER BAG OF WEED!"
"eventtime","2005-01-05 10:47:00"
"current_moodid","110"
"url","http://kissme211.livejournal.com/850.html"
"userid","8154"
"itemid","2"
"event","There's this fuckin gurl named Deanna and her lil sister who r pissing me off....and I didn't do anything 2 her so she can kiss my ass the stupid bitch. Joe Amanda and Dylan and me r all hanging out and talking it's great....lol
God know's bout where talking bout but w/e! donovan is realli making me mad thou he keeps asking me out everyday and I keep telling him no and then he asks me again 2 c if my answer has change which he know's it won't so I don't kno y the fuck he keeps asking shit....I'm in science class right now and I'm freakin bored I think I'm gonna go live wit my dad my mom is totally being a drunk. I've had my F day schedule changed so now me and Amanda r in the same classes....it's great.
Well I g2g...ttyl....Bye!
                                 Luv Ya!
                                           Emmy"
"eventtime","2005-01-05 09:36:00"
"url","http://kissme211.livejournal.com/602.html"
"userid","8154"
"itemid","1"
"event","Hey this is all bout me if u don't like it then tuff,deal wit it....u have ur own journal nobody told u uhad 2 read this so there....any-1 of my friends online send me something aight....so u people thought the subject would exactly b bout pizza I'm not crazy my friend just told me 2 write it so I did....haha
Anywayz don't b afraid 2 send me a message every now and then I won't bit i promise unless u ask me 2....lol
Well I'm gonna get goin hope u all had a Happy New Years Eve and a Merry Christmas,and  got drunk off ur ass....well I'll ttyl I have other things 2 do 2 u kno."
"eventtime","2005-01-04 14:03:00"
"url","http://kissme211.livejournal.com/441.html"
"userid","8154"
