"names","values"
"itemid","35"
"event","Well I have truly came to revelations, i'm evil, i love God, and i love people.  ^___^ Well will all be good.  I am also angry with God in some ways, or should i say confused and upset.  If i was striaight i know where i would be, married, probably living in california and maybe even with kids (don't know about the last one)  But i'm not straight i don't think, maybe i just havn't meet the right person yet to be with me and God.  Esh i'm being confusing ^_^ but anyway, I know and hold to one thing right now.  I love God and i want his love i want his approval,  I want Him in my life and to totally encompass, engulf, and drownd me in him.  I am going to try and focus on him for the rest of the weekend if i can keep from being destracted,  i need him.  I went to bed with a fever last night maybe that is where the evil rant came from but some of it was me and just feelings.   Well i'm going now to work that is I love you all, and i mean that *hugs* to everyone whether you like me or not ^_-

be good"
"eventtime","2005-10-21 07:52:00"
"url","http://learningtorun7.livejournal.com/9162.html"
"userid","8621"
"itemid","34"
"event","This is a warning i am ranting to random nothingness k, k  and if you read this don't use it against me or for me or whatever it is pure emotion which i should not be running by right now but i am been taking hydroxycut to help loose some weight, so natually i'm depressed now.  But i'm okay just ranting not that this is gonna be read ^_^ buy hey i don't care, typing it will help me and i can't call anyone that i can bitch too cause i care too much about them.  I am tired of everything.  I havn't heard from God in probably two months now.  And for those of you that havn't seen that part of me i used to be close to him and could actually ocassionally hear his voice i think.  The last thing i heard from him was simply ""because"" And it pissed me of, i'v yelled, cursed, and cried because of it.  I know it is what he wants but do i have to like it no i don't but i do accept it and struggle with the meaning of that every day sometimes everysecond.  I need to get into shape, if i could trade a slice of my soul i think i would but i can't.  cause it doesn't belong to me anymore.  I have actually been trying to spend time and focus on God but it just seems like everythime i do i let myself get destracted, i have an amazing imagination and create conversations and stories in my head and when i try to spend time with him that goes into overdrive ^___^ althoug i have came up with some wierd stuff cause of it.  I feel very seperated from him, i want to cry.  But i'm not gonna yet.  And i want to run away in the wood and if i could have gotten out of work today nobody would see me for a while (gotta get in touch with an old friend to get a tent though i'm gonna see if i can find him tomorrow to get it so i can disappear this weekend for a long time).  I want Gods attention again, i'm like a child throwing a temper tantrum and i know it, mine has just been a very long one.  And a large part of me doesn't care doesn't want to care about it any more But i know i need God or i'm just gonna become a slut. i'm already evil (revelation i reached today, i really am) and i dont' want to be an evil slut, i just don't like that idea.  (humor there i mean it, except about the evil part yeah that was true).  I have gotten rid of all the porn everything bad even my family guy movies (i'm slightly adicted to them lately and i don't need that distraction more time for the gym)  And i don't want to care about people anymore and i don't want them to care about me..... but just cause i want it doens't me it is gonna happen, one thing i do know by now God isn't gonna let me give up on loving and caring for people. Damn him..............................FUCK.   Esh, maybe cancer would be quicker.  okay i'm going to bed now that i have cursed god Damnit i'm sorry i didn't mean it *cries*......................................................"
"eventtime","2005-10-20 21:07:00"
"url","http://learningtorun7.livejournal.com/8951.html"
"userid","8621"
"itemid","33"
