"names","values"
"itemid","7"
"event","Dear Patty,


I am sorry to hear about your Actinic Kerastosis.  You are a beautiful young lady and should not have scales on your face.  

(Sample letter from a church lady)

Good save, Pat.  Where on earth did you find that?

The boys are here.  Oh joy"
"eventtime","2004-03-06 14:22:00"
"url","http://kelraider.livejournal.com/1948.html"
"userid","7998"
"itemid","5"
"event","Why Fountain Hills, why a new blouse for a baseball game?  Your bras would choke me, just like my new one is.  The undies and bra I bought are all a tiny bit too small.  


I


can't 

breathe!"
"eventtime","2003-08-06 08:34:00"
"current_moodid","52"
"url","http://kelraider.livejournal.com/1360.html"
"userid","7998"
"itemid","4"
"event","I think your note is perfect.  And you should always give positive feedback, so attagirl (not a word, btw)

Hey, now don't freak, DON'T FREAK, but you don't have grey hairs yet, do yo?  I 'm just asking, calm down!!!  You will get them, and I think you should prepare yourself.  

Breathe deep relaxing breaths,

tranquil thoughts, 

shh 

shh"
"eventtime","2003-06-19 08:53:00"
"current_moodid","46"
"url","http://kelraider.livejournal.com/1223.html"
"userid","7998"
"itemid","3"
"event","Hello, Emanze, I notice that I am still (see subject line)  Could you please do something about it?"
"eventtime","2003-05-25 20:57:00"
"current_moodid","78"
"url","http://kelraider.livejournal.com/781.html"
"userid","7998"
"itemid","2"
"event","Wo bist du, meine kleine?

Just a quick reality check, if Kelly the ugly moron can't deal with this format, imagine your dear mother struggling.  Help me

NOW!

Have you found a pic yet?"
"eventtime","2003-05-25 20:20:00"
"url","http://kelraider.livejournal.com/764.html"
"userid","7998"
"itemid","1"
"event","My sister, Emanze, er Jackie, got me in here.  Thanks alot!  Now, how do we get into each others journal.  More to come. . .I have not left the house today, lazy bum that I am."
"eventtime","2003-05-25 17:23:00"
"url","http://kelraider.livejournal.com/437.html"
"userid","7998"
