"names","values"
"itemid","6"
"event","I have a problem with evangelism. I don't think anyone has the right to tell anyone else what to believe - when it really does all come down to belief, as much as some people would like to say there's incontrovertible proof. 

I have a problem with religion being used to manipulate people - for example, politicians publicising their religion to get votes from other people of the same religion. 

I think that even within organised religions, no one person's interpretation is precisely the same as another's. 

I don't believe that you have to be religious to have a moral code, although I accept the part religion has played in defining what is an acceptable moral code in today's society. I see 'religion' as very separate from morals.

Personally, I don't believe in a god, because I don't have questions about the world that can't be answered in other ways. I'm reluctant to have blind faith in <b>anything</b>. That doesn't mean I think that there is definitely no god or supreme being out there.

One thing organised religion really is useful for is creating a sense of community, and I know some people need that, and I agree that it's a lovely thing. Also, organised religion has produced some of the most beautiful architecture and art, and for that I'm definitely grateful to it. I love religious buildings.

However, because of the tendency of many organised religions to believe they are the only true religion, they have also caused <b>many</b> conflicts, and that's not good. After all, most of them have very similar principles. See my first point...

I think that's actually an appropriate point to stop, because I can't think of sanything else specific that I wanted to say. Comments are welcome on this. 

 ~Lissi~"
"eventtime","2007-12-08 16:29:00"
"url","http://alchemy-unbound.livejournal.com/1589.html"
"userid","408"
"itemid","5"
"event","(In this post, I'd like to extend the definition of teenager to include anyone who is at university, or only just in their first job.)

I think teenagers actually cope really well with everything that's expected of them. Thinking about it, there's a lot we have to deal with.

Yesterday 'Feed the World' came on the radio (yes, it's early for christmas songs XP), and it got me thinking - as much as I love my subject, and want to go to university and do a degree, I'm not sure I can just ignore things that are going on around the world. Like famine, disease, poverty - and, personally, I'm not content to just give my money. I've always said I'd much rather give my time than my money. I'm not doing a degree in anything that could actually be helpful with these things, though, and that makes me doubt why I chose that. As much as I love chemistry and everthing it can lead to, it's not going to help people directly. Of course, science comes up with new drugs, new ways of getting energy, and all that... but I'm still not sure if I'm content with that. 

Maybe I'll do something humanitarian after university.

Also, recently, I was discussing climate change with Merrie - and we ended up talking about politics. One of things about being young - I turn eighteen in just over six months - is that you have to start deciding what you believe in, in political terms. Whenever I think about politics, it makes me annoyed enough that I almost want to do it myself!

When I mention belief, obviously religion, or faith, or whatever, is going to come into it somewhere. Personally, I have some firm beliefs and I stick to them, and the idea of being told what to think about the world terrifies me. Part of what I believe is that you can't judge anything until you're in that situation, and you can't judge anything for other people. This is why I disagree with organised religion, although I can see why it is reassuring to some people. The thing is, I don't have firm beliefs about <b>everything</b>, and I'm open to changing my mind. 

I might make a separate post about reigion - this has got me thinking. 

Of course - I don't know why I left this till last - there's sex and sexuality. That's kinda a large part of being a teenager. It's kinda a big part of your identity, too. I think I'm straight - but there's always the possiblity I just haven't met the right girl yet. I've had the odd lapse - like that girl in Holby City who was far more attractive than she should've been, and the guy in Hedwig and the Angry Inch who's hot, but played by a girl. I still consider myself straight, but I'm pretty open minded. For me, personally, it's not a big deal. 

I think what's coming out of this - which is mostly just my though processes put into words - is that being a teenager, or young adult, or whatever, is about finding your identity, discovering who you are. People forget that too often. Hell, I even forgot it. 

It doesn't really matter what you do at school, university, in your job. It doesn't matter who you date or the decisions you make. What matters is the you that comes out at the end. Mistakes, regrets, scars and all - this is our time to live, to experiment, and we should really make the most of it."
"eventtime","2007-12-08 16:07:00"
"url","http://alchemy-unbound.livejournal.com/1523.html"
"userid","408"
"itemid","4"
