"names","values"
"itemid","28"
"event","1. Are you wearing shoes?: naw

2. Whats the third letter in your name?: E

3. How old is your pet(s)?: almost 3

4. What color is your underwear? pink and white and blue

5. Are you sick?: kinda

6. Are you in school?: its sunday

7. Is the bathroom open?: uhmm yeah....

8. Are you on a laptop?: nope im too poor for those

9. Are you watching MTV?: no i wish.

10. Are you smiling?: not right this moment

11. Do you have on eyeliner?: nope

12. Is it early?: yeah. Its only 1.09 pm

13. Are you blonde?: oh no

14. Do you have a myspace?: Yes. i never use it though

15. Are you in high school?: mhmm

16. Are you in love with your boyfriend/girlfriend: im in love with an ex does that count?

17. Name three of your friends: alli jaimee casey

19. What color is your bathing suit?: black

20. Does your school start in august? Yes :-(

21. Did you go on vacation last month?: nope

22. Have you ever been on a cruise?: no

23. Do you have a sister?: yes

24. Are you upstairs?: no

26. Do you have a friend named amanda?: yeah shes one of my best friends

27. Does your name end with a Y?: nope

28. What's your middle name?: christina

29. Are your ears pierced?: yes 8 wooh

30. Do you own a digital camera?: sorda

31. Do you live in florida?: nope

32. Do you have a lover?: not right now lol

33. Ever had sushi? nope

34. Are you listening to rock? uhmm idano kinda..its deathcab, lol

35. What color is your chair?: grey

36. Where'd you get your pants?: im wearing s horts. and i got them from a friend

37. Do you type with your feet: that would be SOOO sweet

38. Have you dyed your hair red?: Yeyah. its red right now.

39. Are you tired?: yeahh

40. Do YoU wRiTe LiKe ThIs?: i used to sometimes, when it was ""cool"" haha and i was a loser follower kid

41. Are you an idiot?: uhmm no

42. Do you like being in relationships for the sake of being in them?: no. I tried doing that once i couldnt kiss him cuz i felt so bad, so i just dumped him lol

43. Do You Have A Crush? uhmm sorda

44. Are you ""Fake"" at times?: i used to in like middle school

45. Is Alcohol Bad for the Soul?: not the soul

46. Are you bored? yes

47. What time is it?: 1.12

49. chocolate or peanut butter? both..especially put together mmm

50. How many kids would you like?: 3

51. Did u get with someone last night?: haha i wish.

52. Was he/she hott?: mmmm tasty

53. Would you do it again?: Oh yeah.

54. Are you willing to repost this?: i guess i dont answer these for nothin"
"eventtime","2005-11-27 13:07:00"
"current_moodid","5"
"url","http://sowontukillme89.livejournal.com/7240.html"
"userid","14428"
"itemid","27"
"event","So it is saturday. Whats everyone doing tonight? Well me, Im just waiting for dinner. Then im going to do a bit of shopping...And then, well, IM goin to this rave dance thingy ma bobber. It shall be fun. So last night i went to aparty thing. And it was fun. My friend zach called and was on the worst date of his life, so he called me. and i went and picked him up. And we hung out. Man that was some fun stuff. I hope tonight is fun. I am excited to go shopping ihave like 60$. BUT im supposed to be doing some christmas shopping..lol .. So im getting most of that is going towards that. im so bored. kay well im out."
"eventtime","2005-11-05 16:57:00"
"current_moodid","91"
