"names","values"
"itemid","33"
"event","omg mii friend megan is going to north carolina b/c she catch cleen up het act... it makes me so0o mad! and sad! u kno shes a really good fren. okay welll k/i/t frenz!!!"
"eventtime","2004-12-28 19:27:00"
"current_moodid","7"
"url","http://ourgivendaylvr.livejournal.com/8500.html"
"userid","11519"
"itemid","32"
"event","hey yawl !!! i gota mah cartlidge pierced today!!! yay!!! i <3 it!! it didnt even hurt well.... i g2g i will write more l8r...
ROCK ON!!
CASIE"
"eventtime","2004-12-27 17:29:00"
"current_moodid","106"
"url","http://ourgivendaylvr.livejournal.com/8192.html"
"userid","11519"
"itemid","31"
"event","GUESS WHAT?!? tomorrow is xmas... and its practically hot outside! lol! anyways i cant wait til tonite i get mah presents from dad!! i hope hope hope i get mah guitar!!! aaahhhh!! i love this time of year....NOT.... i dont like all the reletives and slobbery kisses!! (grose) like from all the fat bald men in my family!! omg!!1 hehe... so0o0o anyways MERRY CHRISTMAS.... i will post tomorrow too... i promise!! oki doki well i guess i'll let ya goes....  
rock on stay dorkish!!!
~*TINK*~"
"eventtime","2004-12-24 08:53:00"
"current_moodid","4"
"url","http://ourgivendaylvr.livejournal.com/8110.html"
"userid","11519"
"itemid","30"
"event","yawl... guess what 1 1/2 days til xmas.. i love 2 be me... i dont give a shiz what ppl think about me!! SO STEP BACK STEP BACK!! i lubb yaz!! i got so0-o0o pizzed off when my mom told me we werent moving last time now... WE ARE.... haha lol i love alex!! thaT rox i love alex i love alex!!"
"eventtime","2004-12-23 23:10:00"
"current_moodid","6"
"url","http://ourgivendaylvr.livejournal.com/7794.html"
"userid","11519"
"itemid","29"
"event","hey baby!! i cannot wait 'til xmas!! how bout u!? well i dont really care if u care... HAHA  so yeah ,i have done absoluteley nuttin lately... so iim just sittin, chattin rattin smackin!! im shakin in the bacon!! hehe u rock mii sox ok well i <3 ya
ROCK ON"
"eventtime","2004-12-23 17:53:00"
"current_moodid","87"
"url","http://ourgivendaylvr.livejournal.com/7623.html"
"userid","11519"
"itemid","28"
"event","hey yawl !!! whats shakin in ur bacon?? i am super bored... just woke up.. probablly gonna write again 2day anyways so ya kno!!  so do u like the new layout? i think its hott!! ok well <3yaz
stay dorky! ROCK ON!!
~*TINK*~"
"eventtime","2004-12-22 08:43:00"
"current_moodid","59"
"url","http://ourgivendaylvr.livejournal.com/7386.html"
"userid","11519"
"itemid","27"
"event","so..... i shall write again like a loser!! haha! i kno im aloser and a dork!! so what its cool to me that ur ugly and obnocscios!! god u ppl r so judgemental! haha
!!!!drop it like its hot!!!!
ok well ttyl going 2 daddy's house!!! call me!!"
"eventtime","2004-12-21 16:04:00"
"current_moodid","67"
"url","http://ourgivendaylvr.livejournal.com/7141.html"
"userid","11519"
"itemid","26"
"event","hey!! whats crackalackin? im super duper bored yo!! haha! i am so bored that i am gonna write another entry!! so.... what to write about... how do u ppl like the new layout..... and can i read the font? well i u cant u cant tell me cuz u cant read it!! lmao alrite ttyl stay hott
~*tink*~"
"eventtime","2004-12-21 14:39:00"
"current_moodid","56"
"url","http://ourgivendaylvr.livejournal.com/6802.html"
"userid","11519"
"itemid","25"
"event","hey you guys... whats shakin? i am so0o0 happy it almost christmas!! like ive waited all year for it!! its almost my fave holiday!! my other one most ppl dont know as a holiday so we'll leave it at that!! lmao some of u kno what i mean!!! if u dont feel free to im me!! neways i just wana......................
drop 
.....that thang! lol so i love all my volley ball gurls and tha socca babes!! i hope we stay friends 4 a long time!!! ok i so0o0 wana go 2 kona today!! oh god michael( my friend) asked me to go with him!!! yeah i wana go SO majorly bad!!! my daddy is coming in town today!!! HELLZ YAY!!! ok well i guess i'll ttyl
ROCK ON!! STAY DORKY,
~*TINK*~"
"eventtime","2004-12-21 10:11:00"
"current_moodid","119"
"url","http://ourgivendaylvr.livejournal.com/6590.html"
"userid","11519"
"itemid","24"
"event","hello!! wow it has been along time huh? wells i have a bf named alex and he is SOOOO awesome he rox mi world!! its almost christmas u guys cant wait ya kno... so what else.... i played volleyball this year our record was 7-4... i now play soccer wit mah babes... we r playing paxon on jan. 5...neways
drop.....
         that thang!! so0o0 i am like so bored and have nothing to do ya know...i love all mah gurls....not gunna name 'em dont feel like it!! so neways rock on and stay dorky
love always,
~* TINK *~"
"eventtime","2004-12-17 19:44:00"
"current_moodid","115"
"url","http://ourgivendaylvr.livejournal.com/6392.html"
"userid","11519"
"itemid","23"
"event","<P><FONT color=#6600cc>hey ppl,</FONT></P>
<P><FONT color=#6600cc>whats up... i am so bored u knOE.. LIKE USUAL SITTIN here with megan listen to my tunes. </FONT></P>
<P><FONT color=#6600cc>Brandon</FONT></P>
<P><FONT color=#6600cc>Anthony</FONT></P>
<P><FONT color=#6600cc>Margera</FONT></P>"
"eventtime","2004-09-26 21:44:00"
"current_moodid","110"
"url","http://ourgivendaylvr.livejournal.com/6018.html"
"userid","11519"
"itemid","22"
"event","hey ya!!&nbsp; whats up? i havent written in so long!! well i have nuthin to write so cianara"
"eventtime","2004-09-05 09:32:00"
"current_moodid","106"
"url","http://ourgivendaylvr.livejournal.com/5845.html"
"userid","11519"
"itemid","21"
"event","<img src=""http://images.quizilla.com/T/teffie/1036281989_CStephanieswearfuck.gif"" border=""0"" alt=""fuck""><br>your fuck.
<br><br><a href=""http://quizilla.com/users/teffie/quizzes/What%20swear%20word%20are%20you%3F/""> <font size=""-1"">What swear word are you?</font></a><BR> <font size=""-3"">brought to you by <a href=""http://quizilla.com"">Quizilla</a></font>"
"eventtime","2004-07-16 21:18:00"
"url","http://ourgivendaylvr.livejournal.com/5626.html"
"userid","11519"
"itemid","20"
