"names","values"
"itemid","1877"
"event","<center><a href=""http://photobucket.com"" target=""_blank""><img src=""http://img.photobucket.com/albums/v189/lauralynn22/sigavatar/CherryBlossoms-1.jpg"" border=""0"" alt=""Photobucket""></a><center/>"
"eventtime","2014-01-31 12:37:00"
"url","http://lauralynn22.livejournal.com/480741.html"
"userid","8550"
"itemid","1199"
"event","Dr 's visit went well, I lost 6 pounds in 3 weeks!

The Ear Nose Throat Dude was very nice and very efficient. We are going to attack this infection aggressively, I even got a shot in me bum!

I have another anti biotic, since I was done with the other. I will be taking augmentin, a nose spray called astelin which is an antihistamine spray, and a double does of medrol which is an oral steroid. I expect to be talking like, and have muscles like Arnold Swarchenegger by the end of this. (It's not a tumor!)

Thank you <b>everyone</b>, you've been very supportive during all this sickness stuff I keep posting. A couple of you guessed the song correctly, so I give 10 points to each of you; 
<lj user=""tularia""> , <lj user=""urgayleswoman""> and <lj user=""carelessmemory""> . I have no idea what you are going to do with the 10 points, maybe I'll do a 'Name That Tune"" contest in the future ;)

{{hugs}} all around :D"
"eventtime","2007-10-22 19:40:00"
"current_moodid","70"
"url","http://lauralynn22.livejournal.com/307148.html"
"userid","8550"
"itemid","825"
