"names","values"
"itemid","174"
"event","<p><em><font color=""#3366ff"" size=""3"">wow all i ever do anymore is homework.. ahh i friggin hate it! it's like im a big ol' loser 'cuz i sit home all the time w/ shit to do =( i guess it's normal since it's the end of the semester and i know that i can't start slacking now! it really blows! i've got a paper due tomorrow so right now im sitting @ motlow wasting another hour so i can meet w/ my professor to make sure my grammar is ok and all that jazz and thennnn i have a speech tomorrow ahaha im gonna look dumb 'cuz there is no way in hell my speech is going to last 8 mins!! man o man maybe if i began to think positive then maybe it would last that long lol but i highly doubt it. hmm.. can't wait for tomorrow to be over w/!! i am bored outta my mind right now! i should be studying my speech! alrighty im gonna go &lt;3</font></em></p>"
"eventtime","2006-04-20 13:55:00"
"current_moodid","28"
"url","http://lilbitsyme02.livejournal.com/44607.html"
"userid","8840"
"itemid","111"
"event","<P class=blogContent><FONT color=#cc0000><STRONG><lj-cut text=""review of ' 05""></STRONG> </FONT></P>
<P class=blogContent><EM><FONT color=#ff6666>1. What did you do in 2005 that you'd never done before? hmm.. not real sure..<BR><BR>2. Did you keep your new years' resolution and will you make one next year? haha i didn't make any... i should this year tho<BR><BR>3. Did anyone close to you give birth? um my sister!<BR><BR>4. Did anyone close to you die? nope<BR>5. What countries did you visit? ha.. NONE!<BR><BR>6. What would you like to have in 2006 that you lacked in 2005? a college diploma of some sort- lol<BR><BR>7. What date from 2005 will remain etched upon your memory? .... dunno...<BR><BR>8. What was your biggest achievement of the year? not havin' to drop any classes.. lol<BR><BR>9. What was your biggest failure? ha... next subject please... don't wanna go there</FONT></EM></P>
<P class=blogContent><EM><FONT color=#ff6666>10. Did you suffer illness or injury? nope<BR><BR>11. What was the best thing you bought? hmm.. that i bought? geez i dunno... the best things that i've had bought for me.. ha now that sounds more like it! let's see.. my coach purse, my ipod and my BRAND NEW PINK northface :)<BR><BR>12. Whose behavior merited celebration? uh??<BR><BR>13. Whose behavior made you appalled and depressed? ha... won't go there<BR><BR>14. Where did most of your money go? omg like GAS good lord... it's awful!<BR><BR>15. What did you get really, really, really excited about? goin' up north and i'm excited now 'cuz i'm fixin' to be there again!<BR><BR>16. What song will always remind you of 2005? stupid ""you &amp; me"" for reasons i don't wanna mention<BR><BR>17. Compared to this time last year, are you: i happier or sadder? ii. thinner or fatter? happier in ways.. and 'bout the same thinness i suppose<BR><BR>18. What do you wish you'd done more of? keepin' touch w/ my friends from NY and i wish i woulda saved more money!<BR><BR>19. What do you wish you'd done less of? spending money on stupid shit<BR><BR>20. How will you be spending Christmas? i'll be spending xmas in NY w/ my fam :)<BR><BR>22. Did you fall in love? well i'm there.......<BR><BR>23. How many one-night stands? zero<BR><BR>24. What was your favorite TV program? i can't pick one! let's see... greys anatomy, the oc, one tree hill and that's 'bout it<BR><BR>25. Do you hate anyone now that you didn't hate this time last year? i don't hate... just am displeased that's all<BR><BR>26. What was the best book you read? aww.. nicholas sparks i forgot the name of the new one but woah.. so amazingly sad! but good!<BR><BR>27. What was your greatest musical discovery? ????<BR><BR>28. What did you want and get? stuff? ha i dunno...<BR><BR>29. What did you want and not get? ha...<BR><BR>30. What was your favorite film of this year? walk the line<BR>31. What did you do on your birthday? went to dinner w/ my dad &amp; josh<BR><BR>32. What one thing would have made your year immeasurably more satisfying? my friends<BR><BR>33. How would you describe your personal fashion concept in 2005? comfy, casual? gosh i dunno!<BR><BR>34. What kept you sane? friends, family<BR><BR>35. Which celebrity/public figure did you fancy the most? rachael mcadams god she's beautiful!<BR><BR>36. What political issue stirred you the most? ???<BR><BR>37. Who did you miss? i still miss this person... **sigh**<BR><BR>38. Who was the best new person you met? katie from work!<BR><BR>39. Tell us a valuable life lesson you learned in 2005: you gotta work hard to get what you want<BR><BR>40. Quote a song lyric that sums up your year: none really.......<BR><BR>41. Biggest hope for 2006: i finally get outta motlow &amp; start my education program!!</FONT></EM></P>"
"eventtime","2005-12-15 20:06:00"
"url","http://lilbitsyme02.livejournal.com/28613.html"
"userid","8840"
"itemid","66"
"event","<table style=""color: black;"" width=400 align=center border=1 bordercolor=black cellspacing=0 cellpadding=2>
<tr><td align=""center"" bgcolor=""#A8FFB3"">
<h3>Your Linguistic Profile:</h3>
</td></tr><tr><td bgcolor=""#D9FFD8"">
40% General American English</td></tr><tr><td bgcolor=""#A8FFB3"">
30% Yankee</td></tr><tr><td bgcolor=""#D9FFD8"">
20% Dixie</td></tr><tr><td bgcolor=""#A8FFB3"">
10% Upper Midwestern</td></tr><tr><td bgcolor=""#D9FFD8"">
0% Midwestern</td></tr></table>

<div align=""center"">
<a href=""http://www.blogthings.com/amenglishdialecttest/"">What Kind of American English Do You Speak?</a>
</div>"
"eventtime","2005-10-21 11:50:00"
"url","http://lilbitsyme02.livejournal.com/17115.html"
"userid","8840"
"itemid","7"
"event","ok so yeah i'm on becky's computer and for some odd reason i cannot make this entry pretty! WTF!! owell it'll do i guess! it's gettin' dark outside and it's fixin' to storm- yeehaw!! today i got to hang out w/ joey! i was so excited!! *i miss u already joe-joe!* i'm hoping some plans come my way tonight, but if not i'll just stay home and hang out w/ the fam! i thought jill was gettin' outta work @ 3:30 but that didn't happen so i'm guessing she's still @ work! tomorrow morning i think i'm goin' to see my gram and my sister and her fam since i leave for tn on sunday! back home.... ready to unpack and all that jazz! i need to work and get some money 'cuz i'm freakin' gonna die since my damn check will be missing a week!! owell it was worth it, for sure! i'm thinking 'bout doin' jill's survey but i dunno that i'll have enough time before it storms outside!! yuck!! i miss my doggie.. and my dad says she misses me a lot too!!! wow i'm such a geek! i miss jennie and josh a lot too =( i'll see 'em both soon enough tho!! i hope!! so yeah... haven't heard from marc and i'm not shocked b/c i figured i wouldn't hear from him @ all! glad he's made an attempt to hang out again like he told me we would do. wtf is up w/ that?! i just don't get what i did.. but whatever! nothin' i can do to change things!! mmk i'm gonna go try to call jill!!! see ya!!"
"eventtime","2005-07-14 17:25:00"
"url","http://lilbitsyme02.livejournal.com/1823.html"
"userid","8840"
"itemid","6"
"event","<FONT color=#993399><EM><STRONG>so i'm in ny! havin' fun :) i got to finally see my new baby niece and she's such a cutie! i'll try to post some pics sometime this week for ya'll to see! seein' my 2 nephews was great too! god they're growing up way too fast- they make me feel like an old woman!! owell lol it'll be alright! yesterday i got to hang out w/ jill and jon... and yay i got to finally see joey after not seein' him for 3 whole years! i've missed him sooo much! we're supposed to be goin' shopping or something on thursday so i hope he remembers!! alrighty... enough update i'm waitin' for dan to call..... bye!!</STRONG></EM></FONT>"
"eventtime","2005-07-11 18:45:00"
"url","http://lilbitsyme02.livejournal.com/1770.html"
"userid","8840"
"itemid","5"
"event","<P><FONT color=#009900><STRONG>i actually have started to pack! yay me! i'm doin' some laundry right now so i still have a lil more to pack, but not much i don't think. packing really does suck! i guess i'll survive tho! so yup i'll see my momma and becky and jimmy tomorrow wayy later! MIDNIGHT their time..but that's ok :) i actually got to catch some rays for a wee bit today! i'm still white as a ghost but hopefully it'll be pretty in NY so i can lay out w/ becky! i &lt;3 laying out in the sun. well sometimes anyways! i'm sure tomorrow on my layovers i'll be callin' anyone and everyone 'cuz i'll b bored to death! i'm so glad the new cosmo came out so i have something to do tho! yay hooray! i'm hoping things have calmed down between my sister and my wonderful *NOT!* brother in law 'cuz i don't wanna have to go to prison while i'm on vacation! that might kinda suck! so yeah i hope mom tells me tonight that things are ok... we'll see tho. ok well i guess i'll see you new yorkers here pretty soon! i'm hoping to get outta work early tomorrow morning well around like 9:30 or so... that way i can make sure everything is together! my flight doesn't take off till 4:00 which isn't too bad! ok.. so see ya soon mom, becky and everyone else!! miss you guys!!! adios!!</STRONG></FONT></P>"
"eventtime","2005-07-07 15:46:00"
"url","http://lilbitsyme02.livejournal.com/1466.html"
"userid","8840"
"itemid","4"
"event","<P><STRONG><FONT color=#cc66cc>ok i guess i update too much but that's 'cuz i have a boring ass life w/ nothin' to do! actually i should be in bed trying to get some rest so i can get my ass outta bed @ 5:30 tomorrow morning!! ha... guess i'll be dragging myself to work, then maybe a nap tomorrow afternoon! i'm so sad.. i saw josh tonight for the last time till i get back from NY! I thought he opened tomorrow too but the dumb ass people changed his schedule *cocksuckers!* so that pretty much just SUCKS!! i guess i'll survive tho! i'm sure the time will absolutely fly by so quick i won't even realize how long i'm gone for! so yeah jilly and i are goin' shoppin' as always *remember in highschool workin' @ founders?! holy crap we shopped like every other day no joke! god i miss you girl!!!* can't wait ya'll!! i'm countin' down!! &lt;--obviously!! i cannot wait to see my neice!!! i'm excited as can be! i wanna see my boys too although they're growing up wayyy too quick! it sucks ass! i cannot believe that marc is online! that's like so unusual!! alrighty...... enough for now!!!! love ya'll :)</FONT></STRONG></P>"
"eventtime","2005-07-05 21:29:00"
"url","http://lilbitsyme02.livejournal.com/1267.html"
"userid","8840"
"itemid","3"
"event","<STRONG><EM><FONT color=#ff6666>sooo tired this morning let me tell you!! yesterday i went to Nashville w/ my dad and watched some free concerts, yeah free sucks sometimes doesn't it?! it seems like all we did was wait and by the time the bands got on they only played like 3 freakin' songs! WTF! i was so pissed haha and then he rained and stormed a bit, so we went and sat in the car, then we went back and we lost our awesome spots! man i've never seen as many rednecks in my life as i did yesterday it was pretty scaryy!! people w/ no teeth and all that jazz..lol pretty funny! if you've never been to Nashville, your not missing much people! it sucks even though it's the home of country music!! so yeah a few days till I'm in NY for 9 days! so excited!!! i can't wait to see ya'll it's gonna be great! WOOHOO! i've already got lots of plans w/ dan... he's too cool :) i'm up so early 'cuz i gotta work. yuck! owell i only work 4 hours today i think then i really need to do some laundry! but that's no fun- boooo! alrighty enough for now i gotta go dry my hair and get ready for work i suppose... i'd rather just get back into bed and sleep the day away though 'cuz i'm feelin' pretty damn lazyyyyy!! BYE :)</FONT></EM></STRONG>"
"eventtime","2005-07-05 06:05:00"
"current_moodid","49"
"url","http://lilbitsyme02.livejournal.com/866.html"
