"names","values"
"itemid","11"
"event","lalalala nuthing to say i did the blender at blaze (youth group) and it was a big mac fri's and a large coke all mixed up in a blender and we had to see how fast you could chug it I LOST TO A GIRL but she didnt have as much in her cup that sucked o well it was pretty fun. n2m else to say love you all!!!!


out,
-Andrew-"
"eventtime","2005-05-12 21:27:00"
"current_moodid","68"
"url","http://pyro-on-fire.livejournal.com/2842.html"
"userid","12443"
"itemid","10"
"event","wow its been a while but yea o well im frickin tired but still happy the 8th grade dance was sweet but i was tired there sorry lindsey!!!! lol bowling was fun too 
im bored 

out,
          -Andrew-"
"eventtime","2005-05-08 13:33:00"
"current_moodid","49"
"url","http://pyro-on-fire.livejournal.com/2707.html"
"userid","12443"
"itemid","9"
"event","wow its been i while since iv updated but o well youl live but ne who im bored as usual nuhting to say 
mmmmmmmm im eating like always man i love my motabolism 

well i gonna go ttual

-Andrew-"
"eventtime","2005-04-28 21:11:00"
"current_moodid","15"
"url","http://pyro-on-fire.livejournal.com/2342.html"
"userid","12443"
"itemid","8"
"event","yea im just sitting here bored yea mom telling me toget off but i dont wanna soppose i should get going this ones gonna be short just like i used to be lol i like making fun of my old self what a loser i used to be but i think im going to get some sleep tonight cause i need to catch up o well nvm i guess this ones gonna be long o well i guess..... y am i talking to myself again what a loser i am o well i did that on a peice of paper for like 30 mins once lol what a loser i am once again o well ...... n2m else to say 
BLARG haha lifes confusing dont cha know it sux o well we gotta push through ne ways hope you all know!!!........ yea man i freaked out the other day twas weird but yea got sore knuckles from it bagah i like making up random words 

HOLY SHIT I CAN TYPE LOTS FAST 

WEIRD


sorry im a dork lol 

ttyal   lyl,
Andrew 

p.s. <3miranda<3  {-: love you!!!!"
"eventtime","2005-04-06 23:09:00"
"current_moodid","34"
"url","http://pyro-on-fire.livejournal.com/2295.html"
"userid","12443"
"itemid","7"
"event","well im home from dc just sitting here bored as always dc waz fun bla nuthing else 2 say 
sorry i havent written in here 4 a while iv been gone and stuff lalalalalalala
  mmmmm the stairway to heaven good ole zepplin
yea ne who ........
miranda glad we both home 

i missed all u guys


love all you,

Andrew"
"eventtime","2005-04-03 21:56:00"
"current_moodid","6"
"url","http://pyro-on-fire.livejournal.com/1805.html"
"userid","12443"
"itemid","6"
"event","Ok im just sitting here waiting for my dad to come and pick me up im not doing solo ensamble cause i cant play the piece i got it too late from MR CLEVLAND what a retard he is but yea if you are comeing to so me dont cause i wont be there. 

boredness is gonna kill me someday

miranda love you i care bout you more than you think 
<3<3<3<3<3<3<3<3<3

but yea urg so bored!!!!!!!!!!!!

out,   Andrew"
"eventtime","2005-03-18 17:06:00"
"current_moodid","7"
"url","http://pyro-on-fire.livejournal.com/1548.html"
"userid","12443"
"itemid","5"
"event","SOOOO!!!!! im sitting here blankly and dont know what to say....... bla 


Brandon, courtney, K'ta, and everyone else your cool


Randi your hott lol..... s' true 
im not mad it seems like you think i am but im not 
<3<3<3<3<3<3    LOVE YOU!!!!!!!


LOL sorry just felt like saying that"
"eventtime","2005-03-14 20:15:00"
"current_moodid","5"
"url","http://pyro-on-fire.livejournal.com/1287.html"
"userid","12443"
"itemid","4"
"event","Brandon im puting you in here cause you told me to 


Brondon
   <3                             
Coutney
AWWWWWWW!!!!!!

Miranda LOVE YOU!!!!!! <3<3<3


wooo im kinda hiper... but cleaning sux me mom's making me do it shes got ppl coming over"
"eventtime","2005-03-12 13:33:00"
"current_moodid","52"
"url","http://pyro-on-fire.livejournal.com/1227.html"
"userid","12443"
"itemid","3"
"event","30 hour famine in like less than 20 hours!!!!!!!


Miranda i love you lots and it sux i cant have you now but its ok im patient enough for you    but love ya lots see ya tomorrow


....... not to much to say im so extatic bout 30 hour famine kick ass!!!







(if theres too of these messages my bad)"
"eventtime","2005-03-03 22:39:00"
"current_moodid","98"
"url","http://pyro-on-fire.livejournal.com/984.html"
"userid","12443"
"itemid","2"
"event","I dont write in this much but yea im bored as usuall but n2m to say...... just listening to atreyu the best band ever well almost...... ne ways i think im getting sick again so im going to sleep              bye"
"eventtime","2005-02-27 21:20:00"
"current_moodid","9"
"url","http://pyro-on-fire.livejournal.com/596.html"
"userid","12443"
"itemid","1"
"event","I cant figure this damn thing out but il get it man i feel like shit i need sleep but yea i hope you like my site and LEAVE ME A COMMENT!!!!!!!!!! but yea BLA........"
"eventtime","2005-02-22 18:50:00"
"current_moodid","82"
"url","http://pyro-on-fire.livejournal.com/296.html"
"userid","12443"
