"names","values"
"itemid","96"
"event","<P><FONT size=7><STRONG>Live Journal sux pussy monkey hairs!!!</STRONG></FONT></P>
<P><STRONG><FONT size=7>GO too my NEW CUTE journal...At XANGA!!!haha</FONT></STRONG></P>
<P><A href=""http://www.xanga.com/home.aspx?user=RememberingWhenYou_Me""><STRONG>http://www.xanga.com/home.aspx?user=RememberingWhenYou_Me</STRONG></A></P>"
"eventtime","2005-03-07 02:00:00"
"current_moodid","72"
"url","http://youve-qotme.livejournal.com/24717.html"
"userid","17673"
"itemid","95"
"event","<P><FONT size=1>Go here it`s My New Journal....It`s sooo fucking HAWT!!!!!!!!&lt;3!!!</FONT><EM>&amp; it has my fave song on it!!!!I`m sooo happy...But i will probley still b up-dating here...but add the link too your faves..&nbsp;the new one!!bc i`ll b posting HWAT stuff : p</EM></P>
<P><EM></EM>&nbsp;</P>
<P><EM><A href=""http://www.xanga.com/home.aspx?user=RememberingWhenYou_Me"">http://www.xanga.com/home.aspx?user=RememberingWhenYou_Me</A></EM></P>
<P><EM></EM>&nbsp;</P>
<P><EM></EM>&nbsp;</P>
<P><EM>&nbsp;i lovee you</EM></P>
<P><EM>;BrittNey</EM></P>"
"eventtime","2005-03-05 22:48:00"
"current_moodid","130"
"url","http://youve-qotme.livejournal.com/24405.html"
"userid","17673"
"itemid","94"
