"names","values"
"itemid","9"
"event","It's my second night sleeping in my dorm and it feels kinda weird without Jasmine! i miss her so much. i'm used to seeing her everyday even if i don't sleep with her. so not sleeping with her and not seeing her is a little much right now. tomorrow starts the fist day of classes and i'm kinda anxious. i'm happy being at school but a part of me is not complete because i just wish Jasmine could be here with me! she's my best friend and i'm a little lost without her! i can't even call if i wanted to cause my cell is off for the moment and i can't call her from my room phone, so i've talked to her twice today! she says she even misses me harassing her and calling her off the hook! well i'm bout to get some sleep cause class will be starting before i know it!"
"eventtime","2005-09-05 22:42:00"
"current_moodid","4"
"url","http://choclit-d-lux.livejournal.com/2506.html"
"userid","2845"
"itemid","8"
"event","Yo i finally started school! J&W in Prov. is real straight! i like my roommates. i miss my girls. i can't even talk to them cause my phone got shut off cause of my cousin can't pay a bill. that's the only thing that sucks. it should be turned back on when i go home this weekend. Me and my girl are doing so good. She finally is stepping the fuck up and she's handling her business. I love her so fucking much, I don't know what i would do without her. She's my Everything and now she's proving to me that i'm her Everything. 
    My mom could not stop crying yesterday after she left me up at school She kept saying how proud she was of me and i'm glad that i made her this happy by making this decision to come to school after not coming right after i graduated. I really can't believe I've been out of school for 2 years. I don't know why i waited so long i wish i would of made this choice so long ago. If i wasn't in school right now i probably would either be with my girlfriend or i would be at my best friend Jaysin's house. Ohh i miss Jaysin right now i can't wait to see her on Friday. The gay club I be going to is literally down the street from my dorm. If i wanted to walk there it would take me about 10-15 min. That's crazy it's bugging me out that i'm really living in Prov. right now. This was definitely one of the best moves I've made my whole life and i'm very happy i did it. Even though Prov. is only a half an hour away it doesn't feel like it. I'm so glad to be away from my hood and all the drama that surrounds my old lifestyle. I'm also gassed my girl will be getting away from there also cause she can come up here on the reg. an chill with me and i already know she's gonna be up here a lot. That's for damn sure. Well i gots thangs to do!
                                                                                                 ONE"
"eventtime","2005-09-04 19:58:00"
"current_moodid","4"
"url","http://choclit-d-lux.livejournal.com/2122.html"
"userid","2845"
"itemid","7"
"event","Damn mad bored! chillen with my bestest friend in the whole world...foxy_fem_jaysin! i can't wait to got to the gay club! we haven't been there in bout a month! hopefully the night will be a good night but u know how bitches be. they all the same,they all be hatin on a chic! actually me and my girls."
"eventtime","2005-08-12 21:12:00"
"current_moodid","53"
"url","http://choclit-d-lux.livejournal.com/2007.html"
"userid","2845"
"itemid","6"
