"names","values"
"itemid","100"
"event","Sooo . . . Uncle Tom is visiting while Mom is in Texas. Dad needs his help to get the van working again. He just got here and will be staying a couple of weeks. Tom is one of Dad's younger brothers. Chris is the youngest, of all of Dad's siblings, and David is either older or younger than Tom, I'm not sure which. ^^; Dad is the eldest of seven. His sisters are Lisa, Laurie and uh . . . dangit, I always forget one! >.< *asks Dad* Trudy! Trudy's the oldest, Laurie's the youngest, and Lisa's in the middle.

Anyway, as much as I like Tom and we could use the company, I'm nervous about him being here. I'm also sick (sinuses are acting up), I didn't even know Tom was coming down until yesterday, and Sylvia has no idea he's here. At least Pocko isn't barking up a storm. He did bark for a bit, he just didn't keep it up."
"eventtime","2010-10-02 18:23:00"
"current_moodid","134"
"url","http://vegluvgrl.livejournal.com/25781.html"
"userid","16425"
"itemid","99"
"event","Finally made arrangements with Cap. One to pay off my debt in two years. As in, I was finally able to talk to them when they called. I still stuttered and crap, but I managed not to cry/break down like before. Took long enough. Now I will be broke faster! Whoo! One less thing to worry about, at least.

I see my psychiatrist today at 3. I was suppose to see my doctor yesterday, but she rescheduled on me, dangit. Oh yeah, they're in the same building now, but she's only there in the morning and I prefer afternoon appointments. *sigh* Now I won't be able to see her until Oct. 1st, mid-morning of course."
"eventtime","2010-09-14 11:06:00"
"current_moodid","51"
"url","http://vegluvgrl.livejournal.com/25501.html"
"userid","16425"
"itemid","98"
"event","I love this song! :D"
"eventtime","2010-08-26 11:58:00"
"url","http://vegluvgrl.livejournal.com/25166.html"
"userid","16425"
"itemid","97"
"event","I had a mental breakdown, thus causing a physical reaction making me incapable of . . . a lot. Certain things, like the topic of money, sets off a 'fit' that often causes twitching, spasms, rapid blinking/tightly closed eyes, severe stuttering/tightly closed mouth, lack of balance, immobility (can't walk if standing), crying/hysterical wailing. Since anxiety, stress, and emotions trigger these, I am not considered permanently disabled. There is a slim chance I could recover. However, I am also bi-polar type II, which is not going to go away and is a contributing factor in my disability.

My typing is strained, my fingers curling painfully even getting to something upsetting, like most of this entry. Tears are barely kept at bay, my mouth tightened in a grimace, and my eyes are threatening to 'shut out the world'. I cannot work. I am borderline agoraphobic, a hermit who REALLY does not want to leave the house. To do so is painful and takes a lot out of me. It takes me days to recover.

My hands are now clenching into fists, my nails biting into my palms, and my shoulders are tense. I have already taken my meds. Many are to help me 'chill', but the most they do is make me sleepy. I also have chronic fatigue syndrome (not yet medically verified) and 'chilling' just makes it worse. It's a catch-22. Get energy, I 'spaz' more; calm down, I'm too tired to do much. I can't win.

What made me decided to write about this? Sallie Mae. They keep pestering me for payments, but I've been getting forbearance(or is it deference?) because of my disability. However, if I could show it is permanent, they would let me off the hook. They just don't understand. Today, they tried talking me into joining any job search organization so they could put me on unemployment deference. Yeah . . . not happening. That would indicate I could work, but just don't currently have a job.

That call caused a 'fit'. Talking on the phone, especially about money owed, does that to me. I start stuttering and crying, and then need someone else to talk for me. If Mom hadn't had to wake me to talk to them, I might not have gotten as far as I did. Mom can't handle it, she's bi-polar too. It upsets her to see me get so upset. Dad is usually at work. Mom called him and got him to call them back to try to explain the situation.

I felt the need to write about this. When I had my beak down, I was taking college classes online. (Hence Sallie Mae breathing down my neck.) The twitches/tics/spasms were so bad, I couldn't continue. Typing, concentrating, working of any kind went down the crapper. I couldn't even walk without assistance. I have to use a cane to reduce the possibility of falling.

Now I am suffering arthritis-like joint pain. Great. As if all my other pain wasn't enough, now my joints have to complain when it's too cold for them or used too much for their liking. The clenching doesn't help, obviously.

. . . this is hurting too much."
"eventtime","2010-08-09 14:21:00"
"current_moodid","7"
"url","http://vegluvgrl.livejournal.com/24905.html"
"userid","16425"
"itemid","96"
"event","Happy 4th everyone! ^_^"
"eventtime","2009-07-04 11:45:00"
"url","http://vegluvgrl.livejournal.com/24726.html"
"userid","16425"
"itemid","95"
"event","My fever might not be 103, but it sure feels like it at times! Foreigner - Hot Blooded"
"eventtime","2009-06-28 09:57:00"
"url","http://vegluvgrl.livejournal.com/24559.html"
"userid","16425"
"itemid","94"
"event","via @broadwayg <3 ^_^"
"eventtime","2009-06-19 13:24:00"
"url","http://vegluvgrl.livejournal.com/24175.html"
"userid","16425"
"itemid","93"
"event","For @jhillstephens cause she's so sweet! ^_~"
"eventtime","2009-06-04 11:56:00"
"url","http://vegluvgrl.livejournal.com/23884.html"
"userid","16425"
"itemid","92"
"event","Yup, joined FaceBook, too. ^^; You can find me <a href=""http://www.facebook.com/profile.php?id=1742188315&ref=name#/profile.php?id=1742188315&ref=name"">here</a>. If you have an account there, let me know and I'll friend ya! :aww: I'm also looking for more Bloodlines clan members. ^_~ Come on, play vampires with me! XD

In other news, Dad left this morning for Texas. He should be back with Mom Saturday. Pocko and I can't wait! :D Pocko is Mom's red-head, ""tea-cup"" Chihuahua that she brought back last year. He doesn't like to be alone, which makes me feel needed even though he drives me crazy. >.<

I am also considering doing $10 commissions. I'm not sure I can handle it, though. Er, not that I'd be in high demand and flooded with orders. ^^; I really need to scan my drawings before I decide, though. I would do 3D commissions, but I want to be diverse in options. Any thoughts on the matter?"
"eventtime","2009-06-03 19:48:00"
"current_moodid","115"
"url","http://vegluvgrl.livejournal.com/23564.html"
"userid","16425"
"itemid","91"
"event","Also dedicated to @RealMattDamon :P (not a confession, btw)"
"eventtime","2009-06-03 16:26:00"
"url","http://vegluvgrl.livejournal.com/23429.html"
"userid","16425"
"itemid","90"
"event","Dedicated to @RealMattDamon XD"
"eventtime","2009-06-03 16:19:00"
"url","http://vegluvgrl.livejournal.com/23171.html"
"userid","16425"
"itemid","89"
"event","Guess what I am today XD"
"eventtime","2009-06-03 16:10:00"
"url","http://vegluvgrl.livejournal.com/23032.html"
"userid","16425"
"itemid","88"
"event","@Marcome: ""May you feel the love in my heart reaching you in the next hours! Love your way!"""
"eventtime","2009-05-29 21:21:00"
"url","http://vegluvgrl.livejournal.com/22536.html"
"userid","16425"
"itemid","87"
"event","@VLG: ""@Zubenelgenubi: ""Fun one from @Blanquis26:"""""
"eventtime","2009-05-26 18:40:00"
"url","http://vegluvgrl.livejournal.com/22417.html"
"userid","16425"
"itemid","86"
"event","@Marcome: ""Chill out and relax.."""
"eventtime","2009-05-26 17:13:00"
"url","http://vegluvgrl.livejournal.com/22018.html"
"userid","16425"
"itemid","85"
"event","Ya gotta listen to this! It's a hoot! XD"
"eventtime","2009-05-26 16:20:00"
"url","http://vegluvgrl.livejournal.com/21867.html"
"userid","16425"
"itemid","84"
"event","@DeAnn: ""Arreeetha...the queen of soul..."""
"eventtime","2009-05-15 18:37:00"
"url","http://vegluvgrl.livejournal.com/21648.html"
"userid","16425"
"itemid","83"
