"names","values"
"itemid","34"
"event","<img src=""http://i17.photobucket.com/albums/b73/xSexiiGiirlx/tayandeveryone.bmp"" alt=""Image hosted by Photobucket.com"">

<img src=""http://i17.photobucket.com/albums/b73/xSexiiGiirlx/pimpedkitten.bmp"" alt=""Image hosted by Photobucket.com"">

<img src=""http://i17.photobucket.com/albums/b73/xSexiiGiirlx/meandcrisa.jpg"" alt=""Image hosted by Photobucket.com"">

<img src=""http://i17.photobucket.com/albums/b73/xSexiiGiirlx/meandcorey.jpg"" alt=""Image hosted by Photobucket.com"">

<img src=""http://i17.photobucket.com/albums/b73/xSexiiGiirlx/feelinupramel.jpg"" alt=""Image hosted by Photobucket.com"">

THERES MORE I SWEAR IL BRING THEM NEXT TIME HEHEHE I WAS HAVIN SOME FUN TODAY LOL!! IM KINDA BORED!!

http://www.myspace.com/xxboricuababyxx"
"eventtime","2005-06-26 01:37:00"
"current_moodid","52"
"url","http://xosexietayox.livejournal.com/8944.html"
"userid","17340"
"itemid","33"
"event","i love summer only thing i have to baby sit like all the time .. o well on monday noones gunna b home and im gunna chill ... literally ... 

got all new pics for my myspace so ppl better leave comments!! 

i like someone soooo effing much i cant stand it anymore ... its so weird and i get jealous about everything and even this guy i dont like very much who is obsessed with me i get jealous when i hear he likes someone a lil or he was flirtin with some girl the other night and stuff like that and i think im dravin myself crazy!! 

anyways im out i dont feel like writing right now cuz i miss someone but i dont think he misses me even tho he said he would ... 

pe@ce =)"
"eventtime","2005-06-14 18:13:00"
"current_moodid","110"
"url","http://xosexietayox.livejournal.com/8632.html"
"userid","17340"
"itemid","32"
"event","havent updated in forever ... oops got caught up in the myspace ... haha 

super pissed off at someone ... he just has theat way of pissing me off and we fight all the time ... god only knows why i like him ... maria thinks he likes me not soo sure bout that ... 

iv never not been friends with an ex boyfriend b4 tho ... unless they cheated on me then its a diff story ... 

im obsessed with **** ya again ... to scared to tell him tho

i dont feel soo good ... i havent really done nethin like all summer ... my mom keeps me home baby sittin cuz shes a super bitch ... and i swear i think she doesnt have a heart either ...

shes insane im telling u ... she acts like she works so hard and always ! yelling at me when i didnt do it it was one of the younger ones ... w/e

the only thing i look forward to are cheerleading practices ... wow that pretty pathetic ... 

haha but i love soo many ppl there ... and im think im gunna kick lauren puleos ass one of these days she never even come to practice anymore but she can go to school practice right! 

yess i think im goin over taylors tonight ... fun fun !! no more boredness 

well im out"
"eventtime","2005-06-11 14:56:00"
"current_moodid","5"
"url","http://xosexietayox.livejournal.com/8374.html"
"userid","17340"
"itemid","31"
"event","Yo I need my wish to come truu ... lol ... i really really like him haha that gives it away right there ...

Try to do this... without cheating.....

See how close it comes to how you actually
are......

Feng Shui Horoscope


This is cool. You really need to try without
cheating......


Take just a couple of minutes to take this test &
see what
happens!


If you are honest this tells the truth -- it's pretty
good.

Write your answers on a piece of paper, and NO
cheating!!

The answers are at the bottom.


1. Which is your favorite color: red, black, blue,
green, or yellow?

2. Your first initial?

3. Your month of birth?

4. Which color do you like more, black or white?

5. Name of a person of the same sex as you.

6. Your favorite number?

7. Do you like California or Florida more?

8. Do you like a lake or the ocean more?

9. Write down a wish (a realistic one).


When you're done, scroll down. (Don't cheat).......

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~

Answers:


1. If you chose:

Red - You are alert and your life is full of love.

Black - you are conservative and aggressive.

Green - your soul is relaxed and you are laid back.

Blue - you are spontaneous and love kisses and
affection from the
ones you love.

Yellow-you are a very happy person and give good
advice to those who are down.


2. If your initial is:

A - K: You have a lot of love and friendships in
your life.

L - R: You try to enjoy your life to the maximum
And your love life is soon to blossom.

S - Z: You like to help others and your future
love life looks
very good.


3. If you were born in:

Jan-Mar: The year will go very well for you and
you will discover
that you fall in love with someone totally
unexpected.

April-June: You will have a strong love
Relationship that will last long but the memories
will last
forever.

July-Sep: You will have a great year and will
experience a major
life-changing experience for the good.

Oct-Dec: Your love life will not be too great, but
eventually you
will find your soul mate.

4. If you chose .. .

Black: Your life will take on a different direction,
it will seem hard at the time but will be the best
thing for you,
and you will be glad for the change.

White: You will have a friend who completely
confides
in you and would do anything for you, but you may
not
realize it.

5. This person is your best friend.


6. This is how many close friends you have in your
lifetime.


7. If you chose:

California: You like adventure.

Florida: You are a laid back person.

8. If you chose:

Lake: You are loyal to your friends and your lover
and are very reserved.

Ocean: You are spontaneous and like to please
people.


9. This wish will come true! Only if you Repost
this in 1 hour will your wish come true"
"eventtime","2005-06-01 19:17:00"
"current_moodid","59"
"url","http://xosexietayox.livejournal.com/7955.html"
"userid","17340"
"itemid","30"
"event","omg i havent been to cheerleading in 4ever!! i miss all my sexy cheer friends ... haha ... 

right now im sooo effing pissed at myself cuz i did somethin so incredibly stupid today ... omg it could cause me to get my ass wooped by a friend ... well i didnt mean it ... i jus idk u cant trust me i guess i have a big nouth ... lol so truu but like seriously i sooo didnt mean it!! 

u no i love how a guy will feed u ne bull shit just to get in ur pants thenonce hes accomplished that hes done with u ... hmm i was jus thinkin bout that just now ... lol random i no

schools finally fukin out hell yes!! sp fukin happy ... i have been wanting to get out of that shit hole school for forever seriosuly !! ... im still gunna miss SOME  ppl ... 

pissed at somethin someone said today ... hah fuk that she wishes she could look like me ... Alyssa nos what im tlkin bout ... haha 

wtf i do one stupid thing and now all the guys at school have somethin to mock me with ... lmao ... o well i deserved it ... im the only one stupid enough to get caught ... lol

i think cris barr is mad at me ... hhhmmm let me think ... do u care ... uuummm nope oo wells .. i'll just ask him tomm if he is and if he is so what!! haha w/e 

im out hit me xox"
"eventtime","2005-06-01 18:23:00"
"current_moodid","3"
"url","http://xosexietayox.livejournal.com/7820.html"
"userid","17340"
"itemid","29"
"event","Omg there isnt anyone who doesnt no!! lol ... im grounded of course 

Brit and Kait are leavin ... =( :tear: !!!!!!!!!!!! ilu guys sooooooooooo much!!!!!!!!!!!!!! i will miss u even tho il probly move in over summer but u no w/e haha ... 

i miss cheerleadin ... cant wait till practice tomm night!! ... 

summers almost here thnk god!! i hate that school ... specially ms. p .. omg i hate her soo much ... she gave me a 66 on my biography so i had to redo it!! and she called my mom and had me sent home ... shes the stupid one if u ask me ... 

right now im in such a bad mood ... omg ... u wont get to hear y tho cuz its kind of embarrassing ... somethin with nick ya ... he pissed me off again!! 

But like w/e i do i feel like its not enough for ppl and no matter how hard i try they will never like me and will never except me ... other ppl tell me to change but i say no!!"
"eventtime","2005-05-30 18:47:00"
"url","http://xosexietayox.livejournal.com/7561.html"
"userid","17340"
"itemid","28"
"event","Friday was a fukin mess ... haha ... i got kicked out of school and nothin happened to him!! wtf lol ... w/e 

went to cheerleading thurs pretty fun ... love bein back!! ... haha who doesnt love bein at cheerleadin practice its the best!! 

I like someone ... hhhmmmhhh i wonder who?!?!?!?!?!?! bet u wanna no dont ya!! haha no im not tellin u ...

I got an 80 overall as my math final !! fuck ya sooo happy!!!!!!!!"
"eventtime","2005-05-29 22:57:00"
"url","http://xosexietayox.livejournal.com/7413.html"
"userid","17340"
"itemid","27"
"event","hah im gunna sooo much in a couple of days ... summers cumin yes!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! i cant wait gunna be tite summer this year ... all my friends we have to chill over summer !!!!!!!!!! im not even jokin ... partyin all da way till highschool ... if ur a guy friend that has liked me .... jus ask me out cuz im gunna need some dates and i dont like it when a guys shy ... lol ... its no effing fun ... i like open guys!!!!! 

ppl are so weird sometimes i swear!! haha ... but weird ppl are fun at the same time .. sooooo ... lol ... i cant even tlk with some of the weird shit i do sometimes ... haha but thats just me!!

aww i havent been to cheerleading in fukin 4ever ... i miss it sooo effing much!!!!!!!!!!!!!!! i wanna go back ....=( il def be there tomm night ... 

haha i got a new s/n my wonderlovers!! xYourPlayaBabex .... i couldnt possibly have nemore ... i swear no more ... haha 

J-Blue!!!!!!!!!!!!1
         What What!! 
 were so great this year .... i love me team!!!!!!!!
      To my team 
                   I love you guys so much and i dont no what i would do w/ out u guys 
   muaz xox"
"eventtime","2005-05-25 22:02:00"
"current_moodid","106"
"url","http://xosexietayox.livejournal.com/6939.html"
"userid","17340"
"itemid","26"
"event","does neone watch tool time?? omg the one brother with the blonde highlights is sooooooo effing cute!!!!!!!!! oo ya his name is Randy .. lmao 

hey alyssa line 4!?!?! lmao good times im so glad were close now ... lol im a truuuuu d grouper!! i love your ass ... haha ... what do u do in sex ed!?!? missy is the supervisor ... acs showcase ... lmao good times good times!!

if neone has ne pictures of me i need them please email them to me !!!!!!!
xosillybabiox@netscape.net!! plez plez plez!!

i feel sooo crazy right now!!!!!!!!!!! im sppppp hyper .. i scared so many ppl at school ... especially cris ... haha lmao ... what r u tlking bout alyssa has big boobs ... lmfao 

my space is fukin awesome yo ... lmao ... if you dont have one get one and friend me haha ... my goal is to reach a hundred at least and im only at 20 lmao 

cheerleading practice tomm ... that reminds me !! me alyssa and hannah are tryin out for plantation high together !! fuck ya goooo colonels lmao!! im gunna miss so many ppl next year!! i like soo many ppl and this summer there gunna find out cuz im gunna be like lets go hang out like all the time cuz im not gunna see them at school nemore ... lmao 

friday nights gunna be fun!! saturday night with my name twin .. my week end is gunna be awesome as hell lol ...

cant wait till tomm so i can see my name twin cheer twin and blonde twin at practice =)!!!!!!!!!!!!!! lol"
"eventtime","2005-05-23 17:21:00"
"current_moodid","52"
"url","http://xosexietayox.livejournal.com/6681.html"
"userid","17340"
"itemid","25"
"event","aww its the end of 8th grade ... i no theres so many ppl who hate me but im still gunna miss em ... even tho they may not miss me :/ ... prom last night was omg so much fun ... ashley arranger called a truce with me ... haha i was like w/e ... i danced with so many ppl ... joey omar santi brian and even a couple guys i didnt no ... hehe ... kira came up to me ... lmao shes like u look pretty i was like what?!?!? wow thats so weird ... 

alyssa can dance !! last night at the dance she was sooo awesome and we had sooo much fun ... me and missy slowed danced for about 2 seconds lol ... b4 omar and joey broke us up... 

pool party at my house today!! we had so much fun ... i still wish allyssa missy aaron cris cara ashley erica and more ppl could have come but oo wells maybe next time ... hehe ... 

finals all this week =( so not happy!! gunna be so bad ... im so scared of failing math ... or even spanish ... haha maria sit next to me ... lmao ... 

i havent been to cheerleading in forever!! im so like not flexible right now to ... we tunbled like all day and stunted and stuff me and lauren it was soo much fun ... cant wait till tuesday so i can see my cheer twin name twin and blonde twin lol ... i love lauren puleo taylor henry and sammi bjorkland!!!!

the one person i really wanted to come today tho made up some lame ass excuse ... i guess i need to just give up on him cuz lets face it hes an ass and the oly reason i want him even more then i did b4 is cuz i no i cant have him ... i need to get over my little problem but idk what i can have jus isnt what i want as much as what i cant have ... cuz it jus makes me want it even more ..."
"eventtime","2005-05-22 18:26:00"
"current_moodid","117"
"url","http://xosexietayox.livejournal.com/6450.html"
"userid","17340"
"itemid","24"
"event","Dont you agree that you can fool around wit a guy and not wanna be like boyfriend and girlfriend??!! right ??!! i think so ... i mean guys use girls for pleasure all the time ... why cant a girl use a guy for once ... I think that you should be able to fool around with a guy w/out him expecting some long term relationship .. haha .. i dont even have long terms neway .. the only long term i had was Nick ... and that didnt even work out ... so another question ... why do you want a long term relationship with a guy if its only gunna end ... not to mention end with tears and a broken heart!! 

Cheerleadin is good ... my goal is to get a round off back handspring FULL!!!!!!!!! do u think i can do it? i think i can!! ... weird ppl at practice lol ... but she is nice so ima be nice right back .. im to nice for my own good i need to stop it!! lol 

School sucks .. i still like cris :/ ... y i dont know ... but it was pretty crummy the way we broke up ... stupidest crap iv ever heard!! ... oo i got a myspace!! check it out kk ... http://www.myspace.com/xxboricuababyxx

shits tight as fuck .. i like the myspace ... friend me bitch ... lol ....
im out like a fat bitch in a bikini ... peace!!"
"eventtime","2005-05-16 22:25:00"
"current_moodid","106"
