"names","values"
"itemid","45"
"event","helo0o0o0o la la la  -- lol -- good nite.. went lots of places (sarahs, skatium, steveos) we watched napoleon dynamite (again lol) and i love it more everytime i watch it (lol even though i fell asleep watchin it) -- then steveos friends came over and all that jazz -- and now im listening to ""Mr. Brightside"" by the killers again -- i discovered the song last nite and am now obsessed (hehe) and i got sarah d into it (the video is soo moulin rouge) and makes me very happy -- its sooo good! o0o0o and dallas just said they're singing on SNL (sweeet) lol -- gotta get up early for work but im watchin it -- so nite nite* :) 


""You don't like raisins?""
""....Well they taste sweet but really they're just humiliated grapes""
                - Benny & Joon -"
"eventtime","2005-01-15 23:39:00"
"current_moodid","72"
"url","http://brittylynn107.livejournal.com/11654.html"
"userid","2198"
"itemid","44"
"event","hey hey -- im gettin so excited for prom (mainly cause debby sent me a picture of a dress she wants and got me thinking about it) but it's in april lol -- so it seems like i have time but i really dont want to leave it all to the last minute (which is so like me) anyway -- i got my car back today cause dad finally got his fixed.. so no more bus (wooo hoo) anyway - not much else to write about but it was just a goooood day :) lol love to all ;)"
"eventtime","2005-01-12 16:22:00"
"current_moodid","99"
"url","http://brittylynn107.livejournal.com/11279.html"
"userid","2198"
"itemid","43"
"event","helo0o0o -- it has to be said that me, julie, and kat had the best weekends (lol) any way.. my cousin just emailed me and told me the dress im gonna wear in her wedding (im soo excited i've never been in a wedding before) its on july 4th weekend and i cant wait

http://www.davidsbridal.com/bridesmaids_bycolor_detail.jsp?stid=1353&sid=5153&cfid=10

Thats the link to see the dress -- all the girls should go to it and tell me what you think :) im soooo excited -- yay!!! anyway love to all mwah xox

o0o ps - i have the best sister in the world :)"
"eventtime","2005-01-10 15:19:00"
"current_moodid","72"
"url","http://brittylynn107.livejournal.com/11163.html"
"userid","2198"
"itemid","42"
"event","emokidsdepressme: i love brittany lynn scott more than anyone's mom!


now THAT'S love! -- haha thanks for the party jules and to everyone who came.. i love you all so very much -- thanks for making a memorable birthday :)

i took pics on my new camera..so hopefully i'll start using myspace and u can all see them -- mwah! nite*"
"eventtime","2005-01-08 23:58:00"
"current_moodid","86"
"url","http://brittylynn107.livejournal.com/10817.html"
"userid","2198"
"itemid","41"
"event","ahh! amazing birthday -- and i guess i'll describe it cause i have time.. first school was awesome (its always the best day because everyone hugs you lol) then steve and me went to applebees (gooooood time :) - he's the best) then we went to the charity show (very hard to find but better once we got there) and like everyone from school was there (it was great to see everyone) highlight of the night - trish surprised me and got them to announce my birthday (yay!!! thanks trish) and it was just a fun night.. really really great birthday :) -- anywho the fun continues tonite cause we have a party @ julies - then -- next weekend i want steveo to have a shindig (everyones gotta help me convince him) -- oh oh and today i worked (which was actually fun today) and i got my new glasses (they're so hot) -- anyway gonna go get ready -- love to all mwah!!!!


OHHH THANKS TO EVERYONE WHO PUT BIRTHDAY WISHES IN THEIR JOURNAL ENTRIES -- I LOVE YOU GUYS
OHHH AND I GOT A DIGITAL CAMEREA FOR MY BIRTHDAY YAY!"
"eventtime","2005-01-08 17:13:00"
"current_moodid","98"
"url","http://brittylynn107.livejournal.com/10653.html"
"userid","2198"
"itemid","40"
"event","My birthday is tomorrow ladies!!! im soo excited - its seriously the best day of the year.. the party is at julies but we may have another steveo shindig for all the people who cant come... i dunno but we'll figure it out -- i dont kno exactly what im doing tomorrow either. steven's taking me out to dinner (yay) but then i dont kno where we're going (maybe charity cause theres a crap load of people going) who knows -- im just happy its my birthday :) mwah!"
"eventtime","2005-01-06 21:34:00"
"current_moodid","13"
"url","http://brittylynn107.livejournal.com/10414.html"
"userid","2198"
"itemid","39"
"event","haha -- as you can see im bad at updates.. w/e not that much is going on :) cept my birthday is friday :) yay -- thats all im really excited about rite now :) that and the shore trips -- but we'll talk about that later.. rite now i just wanted to update -- and now im done mwah *

oh oh -- the party - i dont kno if its gonna be friday or saturday or at sarahs or at julies -- but i'll keep you all updated lol :)"
"eventtime","2005-01-05 15:24:00"
"current_moodid","59"
"url","http://brittylynn107.livejournal.com/9989.html"
"userid","2198"
"itemid","38"
"event","ok!!! i haven't updated in a bitchin long time.. since before school started.. so school started big deal -- the big news is I GOT MY LICENSE TODAY! so it was only fitting that i update and let everyone kno!!! love u all -- if u want a ride i need gas money (not all the time..) haha im soo friggin excited.. im gonna ask steveo if we can have a celebration shindig for me :) haha love u all!!!"
"eventtime","2004-09-16 17:39:00"
"current_moodid","98"
"url","http://brittylynn107.livejournal.com/9920.html"
"userid","2198"
"itemid","37"
