"names","values"
"itemid","29"
"event","Hey well yesterday i went to the mall!! Fun Fun!! got an outfit blah blah.. Well peace out.. 





Karleigh"
"eventtime","2006-02-13 16:35:00"
"current_moodid","52"
"url","http://cutelilbrunete0.livejournal.com/7452.html"
"userid","3382"
"itemid","28"
"event","well today i like went to school!!! 
then i went to my brothers Hockey practice at saginaw civic arena!1 


Well that is it!!





Karleigh"
"eventtime","2006-01-05 17:15:00"
"url","http://cutelilbrunete0.livejournal.com/7384.html"
"userid","3382"
"itemid","26"
"event","HEY!!


My Christmas was great i got most of the stuff i wanted well actually i really didn't care what i got but i was happy about what i got!! well anyway i got a MP3 player and i also got a whole bunch of clothes but yea anyways... I had fun on christmas i went to my grandma's. Then After that we like stayed home the whole rest of the night...
The 26th I stayed home all day and Cleaned my roon N crap.
The 27th I Did the same but i didn't clean..
the 28th I think i did the same
29th same
30th Different i went to the movies with Danielle Cameron Bo Mackenzie Sam ali and jake. Then after the movie i took Danielle home and Mackenzie stayed the night at my house...
the  31st i cleaned more again... then at midnight we had like everyone over it was Very fun though.. 
then the 1stI dont think i did anything!!
the 2nd I didnt do anyting i dont think again
then the 3rd to the movies with ali and Danielle we invited more but some couldn't go and some didn't Awnser we went to go see Cheaper by the dozen 2!
then today i just went to school i was pretty mad Vacation was over though only because i couldn't get up early enough so i missed my bus but thank gosh my dad took me to school....



Well that is all i really did...




<3 Karleigh!!








P.S. I <3 __ paul"
"eventtime","2006-01-04 20:11:00"
"current_moodid","125"
"url","http://cutelilbrunete0.livejournal.com/6879.html"
"userid","3382"
"itemid","27"
"event","HEY!!


My Christmas was great i got most of the stuff i wanted well actually i really didn't care what i got but i was happy about what i got!! well anyway i got a MP3 player and i also got a whole bunch of clothes but yea anyways... I had fun on christmas i went to my grandma's. Then After that we like stayed home the whole rest of the night...
The 26th I stayed home all day and Cleaned my roon N crap.
The 27th I Did the same but i didn't clean..
the 28th I think i did the same
29th same
30th Different i went to the movies with Danielle Cameron Bo Mackenzie Sam ali and jake. Then after the movie i took Danielle home and Mackenzie stayed the night at my house...
the  31st i cleaned more again... then at midnight we had like everyone over it was Very fun though.. 
then the 1stI dont think i did anything!!
the 2nd I didnt do anyting i dont think again
then the 3rd to the movies with ali and Danielle we invited more but some couldn't go and some didn't Awnser we went to go see Cheaper by the dozen 2!
then today i just went to school i was pretty mad Vacation was over though only because i couldn't get up early enough so i missed my bus but thank gosh my dad took me to school....



Well that is all i really did...




<3 Karleigh!!








P.S. I <3 __ paul"
"eventtime","2006-01-04 20:11:00"
"current_moodid","125"
"url","http://cutelilbrunete0.livejournal.com/7082.html"
"userid","3382"
"itemid","25"
"event","yo homies like it was a normal day....

Well last weekend it was AWSOME i went to my cousins in Grand Rapids. I  was gonna go up hunting but i didnt cause of the Weather so that sucked!but anyway then on the last day i went 2 my cousins hockey game and he won like 8 to nothing so that was a good game... well i got to go...

Luv ya all 
XOXO 
Kisses N hugs 2 all."
"eventtime","2005-11-28 18:22:00"
"current_moodid","59"
"url","http://cutelilbrunete0.livejournal.com/6420.html"
"userid","3382"
"itemid","24"
"event","Well so far today i only went to school! 
I am probably doing nothing for the whole weekend.
Besides go to my nana's house again.
lol
My papa is leeaving again to go hunting 








Well got ot go 
luv ya all
<3 always N forever,
Karleigh Kay"
"eventtime","2005-11-18 14:45:00"
"current_moodid","15"
"url","http://cutelilbrunete0.livejournal.com/6265.html"
"userid","3382"
"itemid","23"
"event","Well Today of course i had school!
IT WAZ SARAHS BIRTHDAY!
HURRAY!
lol
Well i have to go!
give me some comments.


<3 Karleigh"
"eventtime","2005-11-16 21:34:00"
"current_moodid","92"
"url","http://cutelilbrunete0.livejournal.com/5991.html"
"userid","3382"
"itemid","22"
"event","Hey yall =) hehe hah a
well 
my
cousin
is 
staying
the 
night 
tonight
and 
yea!
and 
then 
tomarrow 
i got
to
go
to
a 
birthday
party!
Well
leave
a comment =)
please!








<3 Always N Ferever =)
                                      Karleigh"
"eventtime","2005-11-04 21:47:00"
"current_moodid","52"
"url","http://cutelilbrunete0.livejournal.com/5664.html"
"userid","3382"
"itemid","21"
