"names","values"
"itemid","173"
"event","well no one took the time to fill out the little thing i posted a couple of times ago

but anywho...last week went by fast,well i can say that now it didnt then.  i mainly worked on my car in CAD and had a physics porfolio due.  

THE WEEKEND:

Friday- school for a test, then i got a hair cut and hit the road to clemson to pick up my baby, then we headed back into town and hung out for alittle bit and i took her home

Saturday- picked up katy and we ran around irmo taking care of flowers, hair, makeup, buying stuff, then off to dinner, picks and prom, back here afterwards

Sunday- the best is waking up next to the one you love, (even if shes drooling on ur pillow...i love you) but we got our usual late start which is our trademark and i dotn mind at all not having to get up before noon, and still having someone to roll around with and br goofy :p. we went to the international festival and then the long trip taking her back home :C. 

this week is going to be jam packed with rotc stuff the speech and the slide show

today things got crazy with grandaddy, and i dont know exactly what is going to happen with him.  I really am not ready to loose him but i know that he is ready to be with grandma and vanny.  but if its not too much to ask can u keep him in ur prayers, i love him very much.

goodnight"
"eventtime","2005-05-02 23:00:00"
"current_moodid","85"
"url","http://katys-space-boy.livejournal.com/44326.html"
"userid","7937"
"itemid","172"
"event","yea so lately ive been just working going to school and hanging out with the guys especially joey cause he leaves on tuesday

only a week and im headed to clemosn to pick up Katy 

then its off to prom

ready to graduate...i dont have much longer

im really tired"
"eventtime","2005-04-24 23:56:00"
"url","http://katys-space-boy.livejournal.com/44083.html"
"userid","7937"
"itemid","171"
"event","1. Who are you?
2. Are we friends?
3. When and how did we meet?
4. How have I affected you?
5. What do you think of me?
6. What's the fondest memory you have of me?
7. How long do you think we will be friends?
8. Do you love me?
9. Do you have a crush on me?
10. Would you kiss me?
11. Would you hug me?
12. Physically, what stands out?
13. Emotionally, what stands out?
14. Do you wish I was cooler?
15. On a scale of 1-10, how hot am I?
16. Give me a nickname and explain why you picked it.
17. Am I loveable?
18. How long have you known me?
19. Describe me in one word.
20. What was your first impression?
21. Do you still think that way about me now?
22. What do you think my weakness is?
23. Do you think I'll get married?
24. What makes me happy?
25. What makes me sad?
26. What reminds you of me?
27. If you could give me anything what would it be?
28. How well do you know me?
29. When's the last time you saw me?
30. Ever wanted to tell me something but couldn't?
31. Do you think I could kill someone?
32. Have we ever had sex?
33. Do you miss me?
34. Do you think i miss you?
33. Are you going to put this on your MYSPACE and see what I say about you?"
"eventtime","2005-04-24 13:42:00"
"url","http://katys-space-boy.livejournal.com/43892.html"
"userid","7937"
"itemid","170"
"event","2 in a row u should be surprised, haha

yea toady went about school, got out alittle early

then the squad comp that i had to get kicked off myself cause cavon didnt show up till late

then work and back home

tomorrow is school, then work, then who knows hopefully beeing with my Katy that would be the best

ok see yall later"
"eventtime","2005-04-14 23:41:00"
"url","http://katys-space-boy.livejournal.com/43551.html"
"userid","7937"
"itemid","169"
"event","monday went to school and as soon as i got out nick and i went and helped aunt barbra move her furnature out of the condo, worked till 10 at night but made 220 each so its all good

tuesday i had school then work nothing spectacular there

wednesday today no work after school but i sanded my CAD car alot then went bowling i did bad the first 2 games but on the third i got a new personal high of 209 HELL YEA!!

and tomorrow i have to work as well as friday

CHEVELLE ON SATURDAY NIGHT!

ok lots of stuff to do here comming up on the end of the senior year

hey i havent even tried on my cap and gown, just the cap

ok im out, leave messages"
"eventtime","2005-04-13 22:35:00"
"current_moodid","18"
"url","http://katys-space-boy.livejournal.com/43307.html"
"userid","7937"
"itemid","168"
"event","ok so last week was good i worked all week on the miss silver fox pageant made 16' walls worked with the light guy and just ended up being the person they came to if they needed something to be built

then this weekend Katy came in on thursday and we spent alot of time together i enjoyed all of it except for the boogars...love you...

um...just got back from wally world, i got some bits and the thing to put in my car to make the cd player work with my MD

next weekend is chevelle!! Katy might be spending the night!

nick and i will be making $200 each just tomorrow afternoon for moving stuff so thats cool but we will be working a lot

ok ill try to do better

bye"
"eventtime","2005-04-10 20:53:00"
"current_moodid","64"
"url","http://katys-space-boy.livejournal.com/43157.html"
"userid","7937"
"itemid","167"
"event","so after a great weekend with Katy, i went to the lake to kick off the yard work. The water is really high and im excited cause that means the boat is going in soon hopefully

ive gotten my hair cut, worked at goodys

done alot of bowling

went to the gym

done some yard work

inferno game

and today nick and i had to put a brake assembly back together after joey took it apart and that was an ordeal cause none of us has ever done drum brakes

then i found out about nicks kitty, he has a urinary track infection and they had to put him down today, or his bladder would explode, nicks upset about it the cat is 9 yrs old and came here with him from wisconsin, but he said hes getting a new one.

but today has had its highs and lows, dad and i actually went to the hockey game together, its been a long time since we have done anything remotely like that together, kinda weird.

tomorrow im going to sleep in for the first time this week and hang out with mom for most of the afternoon, and go and get chevelle tickets!!

tell alex i wish him a happy birthday

thats all folks"
"eventtime","2005-03-31 23:37:00"
"current_moodid","113"
"url","http://katys-space-boy.livejournal.com/42857.html"
"userid","7937"
"itemid","166"
