"names","values"
"itemid","80"
"event","<TABLE id=HB_Mail_Container height=""100%"" cellSpacing=0 cellPadding=0 width=""100%"" border=0 UNSELECTABLE=""on"">
<TBODY>
<TR height=""100%"" UNSELECTABLE=""on"" width=""100%"">
<TD id=HB_Focus_Element vAlign=top width=""100%"" background="""" height=250 UNSELECTABLE=""off"">
<P>pics of me and tex always come out good...i love that kid!</P>
<P><IMG class=pic height=480 alt=IMG_0630.jpg src=""http://i34.photobucket.com/albums/d108/steph2808/myspacepics/IMG_0630.jpg"" width=640></P></TD></TR>
<TR UNSELECTABLE=""on"" hb_tag=""1"">
<TD style=""FONT-SIZE: 1pt"" height=1 UNSELECTABLE=""on"">
<DIV id=hotbar_promo></DIV></TD></TR></TBODY></TABLE>"
"eventtime","2006-02-09 17:29:00"
"current_moodid","113"
"url","http://lifeisrandom28.livejournal.com/20496.html"
"userid","8778"
"itemid","79"
"event","<P><FONT color=#ffcc00>things that make me smile... </FONT></P>
<P>&nbsp;</P>
<P><FONT color=#33ccff>my iPod</FONT></P>
<P><IMG class=pic height=640 alt=smile3.jpg src=""http://i34.photobucket.com/albums/d108/steph2808/myspacepics/smile3.jpg"" width=480></P>
<P><IMG class=pic height=640 alt=ipod3.jpg src=""http://i34.photobucket.com/albums/d108/steph2808/myspacepics/ipod3.jpg"" width=480></P>
<P>&nbsp;</P>
<P><FONT color=#33cc00>&amp; a boy named miguel...SHHH!</FONT></P>
<P><IMG class=pic height=475 alt=miguel.jpg src=""http://i34.photobucket.com/albums/d108/steph2808/myspacepics/miguel.jpg"" width=375></P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P>&nbsp;</P>
<P><FONT color=#cc66cc>CAMERA WHOREEE</FONT></P>
<P><IMG class=pic height=640 alt=smile4.jpg src=""http://i34.photobucket.com/albums/d108/steph2808/myspacepics/smile4.jpg"" width=480></P>
<P>&nbsp;</P>"
"eventtime","2006-01-01 23:17:00"
"current_moodid","125"
"url","http://lifeisrandom28.livejournal.com/20310.html"
"userid","8778"
"itemid","78"
