"names","values"
"itemid","212"
"event","<P><A href=""http://www.purevolume.com/envyonthecoast""><FONT size=5><STRONG>www.purevolume.com/envyonthecoast</STRONG></FONT></A></P>
<P><FONT size=5><STRONG></STRONG></FONT>&nbsp;</P>
<P><A href=""http://www.myspace.com/envyonthecoastny""><FONT size=5><STRONG>www.myspace.com/envyonthecoastny</STRONG></FONT></A></P>
<P><FONT size=5><STRONG></STRONG></FONT>&nbsp;</P>
<P><FONT size=5><STRONG>coolest guys ever, I love them lots.</STRONG></FONT></P>
<P><FONT size=5><STRONG>so, go listen.</STRONG></FONT></P>"
"eventtime","2005-10-19 11:41:00"
"url","http://controlledcha0s.livejournal.com/54407.html"
"userid","3094"
"itemid","79"
"event","<IMG src=""http://img50.photobucket.com/albums/v153/controlledcha0s/Ferris_Bueller.jpg"">"
"eventtime","2004-04-23 15:59:00"
"url","http://controlledcha0s.livejournal.com/20266.html"
"userid","3094"
